6.6628	6.3139	6.3159	7.7387	7.0308	6.3228	5.2516	6.6841	6.3387	6.6963	7.0626	7.0667	6.3595	6.3617	7.0704	5.2872	7.7729	6.3471	7.7631	6.6879	6.3505	7.3899	7.4033	8.0929	6.6692	7.0441	7.7585	6.1396	6.8659	7.555	7.4046	8.1166	8.4788	8.831	7.7722	6.3501	7.4093	7.759	7.7749	7.774	8.8158	7.4117	7.7539	8.4802	8.1205	7.0625	8.1255	7.067	8.1299	7.7815	8.1335	7.9407	8.325	6.9016	7.2602	7.22	6.1279	6.1252	7.2251	7.2555	8.2411	7.4146	7.0631	6.7012	7.0611	5.9957	7.0658	5.9978	5.6495	5.2902	7.0728	7.7844	8.6208	7.2102	7.5147	7.0767	5.2935	7.0793	6.3602	6.4404	8.5741	6.794	7.5658	6.8675	7.5575	7.5535	6.8546	8.2887	8.6274	7.8862	7.1853	6.1433	8.6135	8.2028	7.1484	8.2184	7.1143	8.133	7.0693	7.4242	7.7742	7.869	7.5047	7.1424	7.1266	8.1134	8.8237	8.1137	8.8241	8.8244	8.474	8.8244	8.4741	7.404	8.4336	8.4335	7.7231	8.4329	8.0715	9.1287	7.7004	9.1101	8.0498	8.049	7.6987	8.0482	7.6978	8.7579	8.0473	9.4678	8.4069	7.6972	7.6972	9.1084	7.715	8.4258	8.4088	8.4092	8.0668	8.0673	7.314	8.0422	7.6759	8.4038	8.4047	8.4051	8.7562	9.1065	8.7574	8.0477	9.1088	8.4091	8.7599	8.0514	8.413	8.7649	9.1166	7.7251	8.7702	7.7006	8.0524	9.1142	8.3984	8.7673	8.7688	8.7704	9.482	8.0625	8.7735	8.774	8.4244	9.125	8.0654	9.1263	8.7837	9.4945	9.4876	9.1279	9.4957	9.463
6.9473	7.3135	7.6696	6.2557	6.2626	6.6298	7.6974	5.9322	6.6425	6.6457	6.9956	7.355	6.2832	7.3515	6.9849	6.2693	6.9746	6.9744	7.684	6.2659	8.0436	8.0436	7.6836	8.0447	8.0462	8.3978	7.3362	5.7386	7.1018	7.8253	8.0447	8.3857	9.0942	8.3825	8.0307	7.3191	9.0996	7.3212	9.0943	9.097	9.4499	9.1026	8.0454	8.0484	7.6911	7.6924	8.7517	8.7504	8.3988	8.3971	8.3953	7.3331	8.0412	7.434	7.4436	6.6016	6.9538	7.8586	8.5866	6.4529	7.3226	6.6144	6.9668	6.969	7.3316	6.9739	6.9724	7.6817	6.9973	6.2849	5.5729	6.7253	6.7196	6.7894	6.7679	6.9539	6.9821	7.07	7.3442	7.8068	7.453	7.7827	7.0997	8.5452	7.4812	7.4776	8.1699	7.513	7.4646	7.0879	6.0345	7.8265	7.4305	7.8326	8.1423	8.5355	8.1527	7.7835	8.42	7.3599	8.0706	7.7903	8.8589	8.4939	8.4837	8.1307	7.758	8.4217	8.0688	8.4165	8.4136	8.0607	7.3314	8.3896	9.0891	9.4395	9.0892	9.4389	9.4387	8.728	9.088	8.0267	8.3768	8.726	7.3626	7.3147	7.7119	8.3748	8.7714	8.4214	8.0225	9.4545	8.3939	9.1049	8.7448	8.7455	8.7457	10.167	9.817	8.7472	8.7481	8.7488	8.3994	8.05	7.6909	9.459	9.1127	9.1101	9.8242	9.4615	8.3749	8.0255	9.4365	9.7976	9.4389	9.0906	9.0921	9.8041	9.4458	8.3871	9.8091	9.8109	10.162	9.454	8.3951	9.8171	9.4256	9.0771	9.4276	9.4612	9.0506	9.7613	9.4019	9.7625	9.4031	9.7638	9.0541	9.0547	9.7655	9.0556
6.9778	7.3287	6.9805	6.6228	6.9854	6.9649	7.3177	7.3422	6.614	7.3289	6.6224	7.3362	7.339	7.3408	6.6318	8.052	7.7006	7.6971	7.3793	7.688	8.3843	8.3803	8.0748	8.7825	8.3731	8.4178	6.6449	7.0073	8.4195	8.212	8.56	8.4251	8.7872	8.7894	8.4316	9.1442	8.084	8.7933	8.4318	9.5009	8.7896	8.7882	8.1037	6.4154	8.4518	7.7504	8.453	8.4553	8.8171	9.169	7.7603	9.1723	8.8237	7.7651	7.767	7.409	7.8543	7.9083	7.1947	7.5124	8.1109	7.7594	7.3848	6.6732	8.4382	7.0434	7.8826	7.9095	7.0375	7.04	6.6814	6.6827	7.1401	7.519	7.8744	8.2341	6.7047	7.0458	6.6836	7.8202	7.7498	7.125	8.5243	6.8025	7.576	8.2631	8.6269	7.9043	7.8488	7.4787	7.4706	8.2256	8.5727	8.2059	7.8316	7.1123	8.1703	8.4645	8.4631	8.1071	8.1535	8.8697	8.883	8.1784	9.23	8.5277	8.8707	8.7918	9.2152	9.5025	7.7856	9.2132	8.4326	7.7329	7.7121	8.7726	8.759	8.0616	8.7585	8.4107	8.7549	10.149	9.4385	7.6671	8.3674	8.7266	8.0163	8.0159	9.076	9.0762	8.0158	9.4367	9.4368	8.0169	9.0772	9.788	9.0781	10.149	9.1059	8.7561	8.7569	8.0205	8.7316	8.3719	8.7329	8.7334	8.7343	8.3747	9.4458	10.156	9.797	9.0874	9.0882	9.799	10.16	9.4522	9.0938	9.0955	9.8073	10.169	9.4196	9.4211	9.0627	9.7745	9.7759	9.7775	9.7788	10.49	9.4316	10.492	9.783	9.4334	9.784	11.205	9.7851	10.146	9.4528	10.163	9.8038	10.514
6.6637	6.6688	7.3848	7.0314	8.8088	7.7555	7.0513	7.0569	7.4208	7.0604	7.4197	7.0584	7.4166	6.7039	7.7611	7.7744	7.4195	7.4149	7.7643	8.8245	9.5354	9.5366	8.1179	8.119	6.7102	7.7722	6.3532	8.8336	10.252	8.4793	8.4774	9.1856	8.1137	8.8224	8.1375	8.4964	8.495	8.0972	8.8099	9.5229	8.8155	8.1081	8.2238	6.5823	7.7666	8.8293	9.5399	8.4783	8.8268	7.9069	8.1125	7.4101	8.1084	7.5022	7.5434	7.7384	7.3876	7.1775	8.5958	7.394	8.0967	8.8091	7.7511	6.6931	7.756	7.7586	7.5073	7.9032	6.0839	7.7566	7.1018	5.6791	6.3868	7.1747	7.244	6.1623	7.7979	6.8385	8.51	8.2264	7.2024	8.2875	8.2448	8.2942	8.2905	7.5863	8.9932	7.9293	7.5257	7.8721	7.0953	7.15	8.5976	7.8971	8.6036	8.9337	8.4936	8.4947	8.4952	7.8602	8.1358	8.2098	8.917	8.9081	8.5615	8.9162	8.2127	8.898	7.4537	8.8641	7.7843	8.5357	9.1946	8.4849	8.4543	9.1647	8.8042	8.8041	8.0936	8.8032	9.1632	9.1624	9.8725	8.8013	9.5115	9.1605	7.7667	8.4495	8.4496	9.1599	9.5099	9.5359	8.0893	8.45	9.8705	9.161	7.7409	9.1619	8.4521	10.223	10.224	9.514	9.875	9.8755	10.937	9.5168	9.1677	8.8147	9.8859	9.1693	8.8169	8.4334	8.4408	9.5021	9.5028	9.8644	9.8662	10.218	10.929	9.511	9.1624	10.224	8.8056	8.8073	9.5189	9.8805	10.232	10.234	10.235	10.603	10.597	10.576	10.217	10.927	10.218	11.289	10.579	10.579	9.5099	10.58
8.4216	7.3619	7.0126	7.7149	7.7175	8.0797	7.3976	7.7483	7.0515	5.9583	7.7591	7.7618	7.414	8.4754	9.1865	8.8365	8.1257	8.4736	7.7593	8.1168	8.4642	8.4616	7.749	8.1333	6.7107	7.742	8.1266	8.8378	8.8398	8.4816	9.1936	9.1956	9.5577	8.49	9.5626	7.4346	9.2064	9.895	8.1234	9.8926	8.8312	7.9022	6.873	5.4975	7.4059	8.4713	9.1838	8.8355	9.1869	9.3989	8.9782	9.5515	8.4828	7.2014	7.6379	6.8492	8.5843	8.1353	8.5848	8.1319	8.1303	8.1293	6.3574	7.4235	7.0673	7.4199	5.9953	7.9018	7.7774	7.4296	7.7824	7.4341	7.0851	5.7567	7.5559	6.826	7.089	8.2145	7.1561	7.5021	7.5203	7.8918	7.8541	7.881	8.3178	9.0047	8.3081	8.3241	8.2398	7.5166	8.2242	7.4287	7.1801	8.5869	8.5843	8.548	8.1432	8.5482	8.1947	8.1875	8.2377	8.1819	8.2692	9.3103	8.5972	9.679	9.6474	8.8717	8.8723	9.9325	10.007	8.8729	9.5833	8.1634	9.203	7.7828	9.5627	9.1992	8.8518	8.8514	9.5589	9.1922	9.1683	8.8176	9.5276	9.8768	8.4562	8.4557	8.816	9.5264	9.1664	9.1668	9.5269	9.1675	8.4573	9.1681	8.8183	9.529	8.4591	9.1697	9.177	9.8606	9.1512	8.8019	9.5127	9.5132	9.8642	9.8647	9.5154	10.226	9.8667	10.227	10.228	10.229	10.23	10.231	10.583	9.1641	9.5259	9.5343	9.5292	10.93	9.8611	9.1459	9.8642	9.8656	9.8671	10.579	10.23	10.582	11.293	10.583	9.1634	10.944	10.585	10.235	10.946	11.296	10.593	10.593
7.7186	8.434	8.4395	8.7956	7.382	8.0985	8.1042	8.4692	8.1095	7.0485	7.3972	8.1057	8.1033	8.837	8.1234	7.7692	7.4045	8.0869	8.1147	8.476	9.8977	9.189	9.1904	7.7713	8.1232	8.835	8.8362	9.5439	8.1216	8.8296	10.248	9.1859	9.5348	8.8232	9.5321	9.5272	9.1813	9.1806	9.1833	9.8962	9.8989	9.5416	7.6131	7.3874	8.609	8.8422	9.2	8.4878	8.1256	9.1938	7.4112	8.1194	8.1339	6.9147	6.532	8.4871	8.489	7.781	7.7832	7.0755	8.1382	7.7906	8.5035	8.5058	8.5082	7.8006	8.15	8.1488	7.7973	6.0253	7.0847	7.0599	6.3712	5.7452	7.176	7.5669	7.8717	7.8747	7.7624	7.4034	8.2532	7.5243	8.941	8.9511	8.6118	8.2479	7.8941	8.2565	8.235	6.7714	7.0554	7.1291	7.8143	8.2409	7.8736	8.1977	8.4751	8.116	7.8269	8.4775	8.4779	7.8403	9.2521	8.8947	9.5914	9.9675	9.2469	8.8668	9.8994	8.8273	8.9048	8.8684	9.2063	8.8468	8.8167	9.177	8.8165	9.5265	10.236	8.4654	9.8854	8.4645	9.5246	8.8136	10.234	9.1727	9.5226	8.8119	8.4618	8.8384	9.9078	9.1712	9.1714	9.5219	9.1721	9.5229	10.233	10.594	8.814	10.235	9.5252	9.8858	10.597	9.527	9.1778	9.1784	9.8893	9.2061	10.241	8.4972	8.8482	10.242	10.243	9.1835	8.8243	9.8954	10.246	11.308	10.61	10.251	10.613	10.615	10.966	11.678	10.969	10.621	10.262	10.264	10.242	10.953	10.216	11.277	11.988	11.278	11.639	11.279	10.93	10.58	12.351	11.281
6.7597	8.1812	8.1829	7.4742	7.1161	7.1175	6.3945	7.8063	7.8104	7.1037	9.2371	7.8191	8.8908	7.4712	8.1818	9.6017	7.8218	7.8185	9.2361	9.2333	8.5209	6.7478	8.1658	6.7431	7.451	9.2154	8.8649	9.9267	8.8683	9.5804	10.293	10.295	10.297	11	10.302	10.305	9.9438	9.9318	9.2205	9.9294	8.5078	8.8667	7.9367	5.3188	7.9971	9.9203	8.5016	9.5733	9.5748	8.506	8.5075	8.159	7.4506	7.6675	7.9746	8.3143	8.1622	8.5102	8.1583	7.0868	7.4457	7.101	7.7936	7.4535	6.7458	7.0981	7.4608	8.5236	8.1758	7.8182	7.4704	7.1126	7.4746	6.7655	6.4164	7.2133	8.2787	7.2176	7.5493	7.8196	7.2192	7.2583	8.28	8.3202	8.3152	8.2863	7.5968	7.6072	8.2522	8.96	7.9042	8.6182	8.5385	7.9238	7.5493	8.607	6.8271	8.2392	8.1889	7.5111	7.4812	8.5892	8.2262	8.1291	9.2678	9.9806	9.9922	9.6307	8.5262	9.1906	8.8408	9.6201	9.9015	8.8419	9.2119	9.2121	8.5013	9.2114	9.5708	8.1474	8.4907	9.1769	8.8266	9.8861	9.1759	10.245	10.245	9.8847	10.595	9.1743	7.7544	9.535	9.1752	9.5356	9.886	9.5366	9.5368	10.248	9.5377	9.1945	9.5279	8.4581	10.239	8.5521	8.2054	10.241	10.942	10.592	10.593	10.244	10.945	11.306	9.8862	11.307	9.888	10.249	10.25	10.251	10.609	10.961	10.585	10.936	9.8776	11.299	12.361	11.302	10.594	11.655	11.307	11.658	11.659	12.371	11.661	11.662	10.278	12.373	11.663	10.253	10.28	10.254
7.6462	8.012	8.728	8.7344	8.7411	8.7471	8.3922	8.3922	8.0416	8.0404	7.3284	7.6762	7.6732	7.6698	8.0264	7.6889	8.7585	7.6887	8.3996	9.471	10.183	9.824	8.0552	8.7668	9.4786	9.8293	8.4069	10.185	9.1128	9.4711	8.7593	9.1075	8.756	9.1408	8.7894	9.5009	9.5035	9.7868	9.7895	10.502	9.4451	8.3777	7.1992	5.9708	8.8762	8.3806	9.0888	8.0264	8.7344	6.952	6.9861	6.5978	6.982	7.1392	7.8328	8.2052	8.7634	8.4059	8.4084	7.7008	8.0635	8.4161	6.9982	8.0709	7.3618	6.7585	9.1297	6.7048	7.087	8.0657	7.6904	7.339	6.6208	6.2729	6.4089	8.1748	8.5211	8.1559	8.873	7.7984	8.5341	8.1951	8.1755	8.1582	7.7943	7.0677	8.4963	8.129	7.7801	7.746	6.6958	7.7879	7.3358	8.5078	8.8544	9.1881	8.8482	8.7605	8.8346	8.8261	8.0521	9.8923	8.4578	9.1652	8.4636	8.0532	8.4529	8.0995	9.8433	8.8035	8.886	9.1298	9.9261	9.4909	9.4313	9.0719	8.7213	9.7813	9.4307	9.7806	9.7801	9.0694	9.0692	9.0685	9.4286	8.3576	8.3576	9.0669	8.3622	9.4043	9.4048	9.0449	10.115	9.7559	9.4061	10.467	10.817	9.4078	10.818	10.119	10.119	9.7598	10.12	8.7008	8.7016	8.7022	10.473	10.48	9.7706	7.9737	10.105	10.806	10.457	10.107	10.808	11.519	10.81	11.171	11.522	11.174	9.7554	11.177	11.529	11.18	11.532	11.534	10.475	9.7663	10.834	10.457	11.518	11.169	12.231	12.231	11.882	11.522	12.943	12.593	11.884	13.304
7.6396	7.9912	7.3085	6.9345	8.0229	7.6759	7.6809	8.3953	8.3988	8.752	8.4043	9.1161	8.407	9.1176	9.4682	9.1148	8.7511	7.6872	8.3938	8.3907	8.3882	8.7357	8.7392	8.3868	9.8068	9.8085	9.4501	10.162	9.8142	10.517	10.169	10.171	10.173	10.526	10.524	9.4631	8.7517	8.4868	10.109	10.108	8.3518	7.6402	7.9877	7.26	9.2099	9.7742	9.0658	8.3572	9.0687	9.7803	8.0015	8.7133	8.715	8.4585	7.6523	7.2901	7.9985	7.6469	7.2854	6.9338	7.6587	8.3635	7.656	8.0084	8.0109	7.4269	8.8431	7.3079	7.6704	7.7453	7.6749	6.9667	8.3892	6.9693	7.3967	5.9987	7.0434	6.689	7.7322	7.7929	8.835	7.1583	7.4679	8.8426	8.168	7.7991	8.1458	8.8661	9.1729	9.495	8.7412	8.3921	7.0315	8.095	8.4376	8.7988	8.0897	7.0136	8.086	8.1079	8.48	9.4329	8.7231	8.8111	8.3736	9.8749	10.933	9.8631	9.8401	8.7243	10.495	9.1489	9.0853	9.1519	10.206	9.4949	8.0242	8.7473	9.0819	9.4319	9.0813	9.0809	9.0808	10.14	10.85	9.7897	10.14	10.139	9.7889	10.138	9.4284	10.139	9.4289	9.4292	9.7897	8.72	10.147	9.7966	9.77	10.471	9.7711	10.832	10.472	11.183	9.7735	9.7742	9.7749	11.546	10.477	10.477	10.838	10.839	9.7795	9.4203	10.147	9.7981	10.859	10.833	11.184	10.835	11.547	11.188	11.19	12.611	12.613	11.554	11.556	11.557	12.619	11.91	11.561	11.912	12.274	11.915	11.205	11.915	12.272	11.885	12.595	12.246
8.8802	8.1761	7.4723	7.829	7.8333	9.6164	8.5482	8.9076	8.5464	7.1244	8.1923	6.7742	8.5411	8.5397	8.9005	8.901	8.9016	9.2522	8.9025	8.9029	9.2541	9.9656	8.9069	10.315	8.9024	9.2504	8.8985	9.2465	9.2448	9.6031	9.2269	8.8752	9.586	8.8782	10.651	9.2333	9.5959	9.0871	10.783	10.295	9.9473	9.7231	7.2946	8.0012	9.0029	9.3056	6.7478	8.516	8.8741	8.5076	8.1528	8.1544	7.796	8.158	8.8704	8.5127	8.515	8.5177	8.5202	7.4628	8.1754	7.466	7.4646	7.1034	6.7523	7.581	6.3897	7.4588	7.1229	6.4045	7.1169	8.1894	6.7713	8.1939	7.1255	8.3166	7.8382	7.5875	8.9102	7.9862	8.4025	8.3219	6.9132	7.5894	6.5139	7.2348	7.2141	7.2512	7.5969	8.5442	8.9052	7.9361	8.28	9.0005	8.9902	8.2524	9.2603	8.9811	8.9779	8.6151	8.961	8.2743	8.2708	8.9779	8.2639	8.2288	8.2332	8.2521	9.3095	9.2192	10.378	9.2199	9.3041	10.73	9.9115	10.336	9.9119	9.5619	9.2013	9.9112	9.5606	9.5602	7.4295	8.8493	8.4846	8.4826	9.8757	9.8752	9.525	8.8144	9.1645	8.8142	9.5249	10.225	10.226	9.8764	10.587	9.8775	10.228	9.1683	8.4587	9.5295	9.5301	10.591	9.5468	10.248	8.4508	9.8717	10.583	10.583	10.584	12.355	12.006	10.937	11.648	10.938	11.3	11.3	11.652	9.8825	9.5338	11.306	11.307	10.624	10.976	10.977	11.661	10.952	11.313	12.025	12.376	12.027	10.958	11.319	12.03	12.381	13.802	13.092	12.382	12.743
