46.602	46.566	46.531	46.495	46.459	46.423	46.387	46.351	46.316	46.28	46.244	46.208	46.172	46.136	46.1	46.064	46.028	45.992	45.956	45.92	45.884	45.848	45.812	45.776	45.74	45.704	45.668	45.632	45.595	45.559	45.523	45.487	45.451	45.414	45.378	45.342	45.306	45.27	45.233	45.197	45.161	45.124	45.088	45.052	45.015	44.979	44.943	44.906	44.87	44.833	44.797	44.761	44.724	44.688	44.651	44.615	44.578	44.542	44.505	44.469	44.432	44.395	44.359	44.322	44.286	44.249	44.212	44.176	44.139	44.102	44.066	44.029	43.992	43.956	43.919	43.882	43.845	43.809	43.772	43.735	43.698	43.661
46.63	46.594	46.558	46.522	46.486	46.451	46.415	46.379	46.343	46.307	46.271	46.235	46.199	46.163	46.127	46.091	46.055	46.019	45.983	45.947	45.911	45.875	45.839	45.803	45.767	45.731	45.695	45.659	45.622	45.586	45.55	45.514	45.478	45.441	45.405	45.369	45.333	45.296	45.26	45.224	45.187	45.151	45.115	45.078	45.042	45.006	44.969	44.933	44.896	44.86	44.824	44.787	44.751	44.714	44.678	44.641	44.605	44.568	44.532	44.495	44.458	44.422	44.385	44.349	44.312	44.275	44.239	44.202	44.165	44.129	44.092	44.055	44.018	43.982	43.945	43.908	43.871	43.835	43.798	43.761	43.724	43.687
46.657	46.621	46.585	46.55	46.514	46.478	46.442	46.406	46.37	46.334	46.298	46.262	46.226	46.191	46.155	46.119	46.083	46.046	46.01	45.974	45.938	45.902	45.866	45.83	45.794	45.758	45.722	45.685	45.649	45.613	45.577	45.541	45.504	45.468	45.432	45.396	45.359	45.323	45.287	45.25	45.214	45.178	45.141	45.105	45.069	45.032	44.996	44.959	44.923	44.886	44.85	44.814	44.777	44.741	44.704	44.668	44.631	44.594	44.558	44.521	44.485	44.448	44.411	44.375	44.338	44.301	44.265	44.228	44.191	44.155	44.118	44.081	44.045	44.008	43.971	43.934	43.897	43.861	43.824	43.787	43.75	43.713
46.685	46.649	46.613	46.577	46.541	46.505	46.469	46.434	46.398	46.362	46.326	46.29	46.254	46.218	46.182	46.146	46.11	46.074	46.038	46.002	45.965	45.929	45.893	45.857	45.821	45.785	45.749	45.712	45.676	45.64	45.604	45.568	45.531	45.495	45.459	45.423	45.386	45.35	45.314	45.277	45.241	45.205	45.168	45.132	45.095	45.059	45.022	44.986	44.95	44.913	44.877	44.84	44.804	44.767	44.731	44.694	44.657	44.621	44.584	44.548	44.511	44.474	44.438	44.401	44.365	44.328	44.291	44.254	44.218	44.181	44.144	44.108	44.071	44.034	43.997	43.96	43.924	43.887	43.85	43.813	43.776	43.739
46.712	46.676	46.64	46.605	46.569	46.533	46.497	46.461	46.425	46.389	46.353	46.317	46.281	46.245	46.209	46.173	46.137	46.101	46.065	46.029	45.993	45.957	45.92	45.884	45.848	45.812	45.776	45.74	45.703	45.667	45.631	45.595	45.558	45.522	45.486	45.449	45.413	45.377	45.34	45.304	45.268	45.231	45.195	45.159	45.122	45.086	45.049	45.013	44.976	44.94	44.903	44.867	44.83	44.794	44.757	44.721	44.684	44.647	44.611	44.574	44.538	44.501	44.464	44.428	44.391	44.354	44.318	44.281	44.244	44.207	44.171	44.134	44.097	44.06	44.023	43.987	43.95	43.913	43.876	43.839	43.802	43.766
46.739	46.704	46.668	46.632	46.596	46.56	46.524	46.488	46.452	46.416	46.38	46.344	46.308	46.272	46.236	46.2	46.164	46.128	46.092	46.056	46.02	45.983	45.947	45.911	45.875	45.839	45.803	45.766	45.73	45.694	45.658	45.621	45.585	45.549	45.512	45.476	45.44	45.403	45.367	45.331	45.294	45.258	45.221	45.185	45.149	45.112	45.076	45.039	45.003	44.966	44.93	44.893	44.857	44.82	44.783	44.747	44.71	44.674	44.637	44.6	44.564	44.527	44.49	44.454	44.417	44.38	44.344	44.307	44.27	44.233	44.197	44.16	44.123	44.086	44.049	44.013	43.976	43.939	43.902	43.865	43.828	43.791
46.767	46.731	46.695	46.659	46.623	46.587	46.551	46.515	46.479	46.443	46.407	46.371	46.335	46.299	46.263	46.227	46.191	46.155	46.119	46.083	46.047	46.01	45.974	45.938	45.902	45.866	45.829	45.793	45.757	45.721	45.684	45.648	45.612	45.576	45.539	45.503	45.466	45.43	45.394	45.357	45.321	45.285	45.248	45.212	45.175	45.139	45.102	45.066	45.029	44.993	44.956	44.92	44.883	44.846	44.81	44.773	44.737	44.7	44.663	44.627	44.59	44.553	44.517	44.48	44.443	44.407	44.37	44.333	44.296	44.26	44.223	44.186	44.149	44.112	44.075	44.039	44.002	43.965	43.928	43.891	43.854	43.817
46.794	46.758	46.722	46.686	46.651	46.615	46.579	46.543	46.507	46.471	46.435	46.399	46.363	46.326	46.29	46.254	46.218	46.182	46.146	46.11	46.074	46.037	46.001	45.965	45.929	45.893	45.856	45.82	45.784	45.748	45.711	45.675	45.639	45.602	45.566	45.53	45.493	45.457	45.42	45.384	45.348	45.311	45.275	45.238	45.202	45.165	45.129	45.092	45.056	45.019	44.983	44.946	44.909	44.873	44.836	44.8	44.763	44.726	44.69	44.653	44.616	44.58	44.543	44.506	44.469	44.433	44.396	44.359	44.322	44.286	44.249	44.212	44.175	44.138	44.101	44.065	44.028	43.991	43.954	43.917	43.88	43.843
46.821	46.786	46.75	46.714	46.678	46.642	46.606	46.57	46.534	46.498	46.462	46.426	46.39	46.354	46.317	46.281	46.245	46.209	46.173	46.137	46.101	46.064	46.028	45.992	45.956	45.919	45.883	45.847	45.811	45.774	45.738	45.702	45.665	45.629	45.593	45.556	45.52	45.483	45.447	45.411	45.374	45.338	45.301	45.265	45.228	45.192	45.155	45.119	45.082	45.045	45.009	44.972	44.936	44.899	44.863	44.826	44.789	44.753	44.716	44.679	44.642	44.606	44.569	44.532	44.496	44.459	44.422	44.385	44.348	44.312	44.275	44.238	44.201	44.164	44.127	44.09	44.054	44.017	43.98	43.943	43.906	43.869
46.849	46.813	46.777	46.741	46.705	46.669	46.633	46.597	46.561	46.525	46.489	46.453	46.417	46.381	46.344	46.308	46.272	46.236	46.2	46.164	46.127	46.091	46.055	46.019	45.983	45.946	45.91	45.874	45.837	45.801	45.765	45.728	45.692	45.656	45.619	45.583	45.546	45.51	45.474	45.437	45.401	45.364	45.328	45.291	45.255	45.218	45.182	45.145	45.108	45.072	45.035	44.999	44.962	44.926	44.889	44.852	44.816	44.779	44.742	44.705	44.669	44.632	44.595	44.558	44.522	44.485	44.448	44.411	44.375	44.338	44.301	44.264	44.227	44.19	44.153	44.116	44.08	44.043	44.006	43.969	43.932	43.895
46.876	46.84	46.804	46.768	46.732	46.696	46.66	46.624	46.588	46.552	46.516	46.48	46.444	46.408	46.372	46.335	46.299	46.263	46.227	46.191	46.154	46.118	46.082	46.046	46.009	45.973	45.937	45.9	45.864	45.828	45.791	45.755	45.719	45.682	45.646	45.61	45.573	45.537	45.5	45.464	45.427	45.391	45.354	45.318	45.281	45.245	45.208	45.171	45.135	45.098	45.062	45.025	44.988	44.952	44.915	44.878	44.842	44.805	44.768	44.732	44.695	44.658	44.621	44.585	44.548	44.511	44.474	44.437	44.401	44.364	44.327	44.29	44.253	44.216	44.179	44.142	44.105	44.069	44.032	43.995	43.958	43.921
46.903	46.867	46.831	46.795	46.759	46.723	46.687	46.651	46.615	46.579	46.543	46.507	46.471	46.435	46.398	46.362	46.326	46.29	46.254	46.218	46.181	46.145	46.109	46.072	46.036	46	45.964	45.927	45.891	45.855	45.818	45.782	45.745	45.709	45.673	45.636	45.6	45.563	45.527	45.49	45.454	45.417	45.381	45.344	45.308	45.271	45.234	45.198	45.161	45.125	45.088	45.051	45.015	44.978	44.941	44.905	44.868	44.831	44.795	44.758	44.721	44.684	44.647	44.611	44.574	44.537	44.5	44.463	44.427	44.39	44.353	44.316	44.279	44.242	44.205	44.168	44.131	44.094	44.057	44.02	43.983	43.946
46.931	46.895	46.859	46.823	46.787	46.751	46.715	46.679	46.643	46.606	46.57	46.534	46.498	46.462	46.426	46.39	46.353	46.317	46.281	46.245	46.208	46.172	46.136	46.1	46.063	46.027	45.991	45.954	45.918	45.882	45.845	45.809	45.772	45.736	45.699	45.663	45.627	45.59	45.554	45.517	45.481	45.444	45.407	45.371	45.334	45.298	45.261	45.225	45.188	45.151	45.115	45.078	45.041	45.005	44.968	44.931	44.894	44.858	44.821	44.784	44.747	44.711	44.674	44.637	44.6	44.563	44.527	44.49	44.453	44.416	44.379	44.342	44.305	44.268	44.231	44.194	44.157	44.12	44.083	44.047	44.01	43.972
46.958	46.922	46.886	46.85	46.814	46.778	46.742	46.706	46.67	46.634	46.598	46.561	46.525	46.489	46.453	46.417	46.38	46.344	46.308	46.272	46.235	46.199	46.163	46.126	46.09	46.054	46.017	45.981	45.945	45.908	45.872	45.836	45.799	45.763	45.726	45.69	45.653	45.617	45.58	45.544	45.507	45.471	45.434	45.397	45.361	45.324	45.288	45.251	45.214	45.178	45.141	45.104	45.068	45.031	44.994	44.958	44.921	44.884	44.847	44.81	44.774	44.737	44.7	44.663	44.626	44.59	44.553	44.516	44.479	44.442	44.405	44.368	44.331	44.294	44.257	44.22	44.183	44.146	44.109	44.072	44.035	43.998
46.986	46.95	46.914	46.878	46.842	46.806	46.769	46.733	46.697	46.661	46.625	46.589	46.553	46.516	46.48	46.444	46.408	46.371	46.335	46.299	46.263	46.226	46.19	46.154	46.117	46.081	46.045	46.008	45.972	45.935	45.899	45.863	45.826	45.79	45.753	45.717	45.68	45.644	45.607	45.571	45.534	45.497	45.461	45.424	45.388	45.351	45.314	45.278	45.241	45.204	45.168	45.131	45.094	45.058	45.021	44.984	44.947	44.911	44.874	44.837	44.8	44.763	44.726	44.69	44.653	44.616	44.579	44.542	44.505	44.468	44.431	44.394	44.358	44.321	44.284	44.247	44.21	44.173	44.136	44.099	44.061	44.024
