-5.4552	-2.2413	-4.0135	-2.5967	-2.9295	-2.2479	-4.7406	-2.5825	-1.8977	-2.6159	-2.2594	-0.1261	-2.9525	-0.82858	-1.2001	-1.8924	-2.6214	-3.3231	-0.46842	-1.5415	-1.9025	-1.8981	-0.1257	-1.9082	-2.2202	-2.2617	-2.9446	-1.5436	-2.2587	-1.5414	-2.6206	-3.3448	-4.4128	-3.3379	-4.0492	0.57587	-0.48883	-2.9885	0.21919	1.654	0.94915	1.2992	-0.46933	1.2937	1.2972	0.94202	-0.13161	-0.83321	-0.12768	-0.13321	-1.9014	-4.4087	-3.6915	-1.1922	-4.0078	-3.6587	-2.9698	-3.6883	-1.5429	-1.8922	-1.5395	-1.1828	-2.2454	-1.1779	-0.79859	-0.11027	-0.81817	-0.79897	-2.2255	-2.615	-1.8753	-3.329	-3.6856	-2.9872	-2.6247	-3.3289	-4.7569	-0.82983	-3.3054	-4.4219	-1.2251	-3.3429
-1.0442	-0.0034463	-2.4784	-2.833	-1.7609	-2.1319	-0.6933	-2.8415	-2.1272	-2.1202	-1.7729	-0.00050464	-1.7736	-1.0606	-1.7602	-1.4144	-0.69303	-1.7712	-2.107	0.34824	-0.7064	0.36041	-0.35248	0.0020112	-1.0557	-1.7769	-1.7613	-2.4756	-1.4147	-1.4109	-3.199	-2.1234	-3.2035	-1.0541	0.0025948	0.72006	1.7686	2.1386	-0.69417	1.7719	-0.69185	0.012278	1.769	1.0772	1.0769	1.4134	1.0601	-0.34742	-1.4491	-1.0549	-2.8403	-2.8671	-2.1317	-2.4872	-2.157	-2.5129	-3.2084	-2.165	-0.012745	-1.8072	0.68283	1.0635	-0.70919	0.35256	-3.5812	0.34447	-3.929	-3.9496	-2.8516	-2.1415	-2.5178	-5.3936	-3.9645	-3.9441	-2.897	-7.2161	-3.2552	-1.1086	-2.538	-1.8159	-2.9139	0.65824
-1.7078	-1.6718	-0.96864	-2.4228	-2.0706	-4.9261	-1.6844	-0.97401	-1.3574	-2.0772	-2.7826	-0.27351	-0.29925	0.073905	-2.0679	0.098161	-2.0724	-0.26756	-3.1441	-3.1315	-2.7854	-1.0063	-0.65947	-2.4313	-0.27745	-0.64454	-1.6767	-1.6793	-3.1382	-1.3562	-1.6849	-2.0472	-2.7848	2.1759	2.1845	1.1449	1.4615	0.42501	0.76997	1.5066	1.5042	1.8325	1.5039	1.5006	1.4657	0.7944	0.79353	0.42408	0.080652	-2.0714	-4.9319	-2.081	-2.0604	-2.4332	-1.6998	-0.99372	-4.559	-2.4263	-3.1113	-1.6874	0.45275	0.43564	1.1548	-2.4118	-0.61919	-0.64001	-3.8622	-3.5202	-4.2053	-3.5028	-3.5068	-4.9653	-3.5245	-3.5144	-3.1457	-6.7646	-7.1346	-3.1417	-2.81	-4.206	-3.542	-1.717
-4.249	-3.5138	-2.4495	-1.0314	-2.4622	-3.1691	-4.6076	-4.2426	-1.7455	0.37445	-0.32492	0.020653	-2.4522	-0.6778	-0.68247	-3.5301	-2.8116	-1.0411	-0.68493	-2.462	-1.0394	-2.1062	-0.33013	0.35649	0.029908	0.3804	-1.0403	-1.7495	-1.7486	-1.041	-1.3957	-0.68813	2.1418	3.9063	3.5544	2.8511	4.2686	2.8639	3.2139	3.2129	2.8616	2.8612	3.1968	1.7946	2.1434	1.427	1.0789	2.5059	1.0903	-3.1658	-3.1643	-0.70056	-0.33651	-1.7622	-1.7365	-2.4576	-4.2435	-2.8223	-1.7423	-1.743	0.39173	2.1609	1.0983	0.72938	0.037384	-1.3836	-4.2627	-4.6555	-2.4886	-4.6321	-4.6641	-1.7836	-4.984	-3.9322	-2.8605	-3.9224	-0.39664	-1.467	-5.7147	-4.3249	-3.5801	-2.1497
-1.4101	-3.1992	-3.5597	-3.5434	-1.7782	-5.3518	-0.71194	-2.4873	-1.4325	-1.0772	-0.71967	-1.083	0.34508	-0.0021548	0.34325	-0.0085272	-0.70902	-1.4273	-2.4932	-1.4282	-0.36065	-0.72034	1.4037	-0.36763	0.34929	2.8271	-1.4315	-1.4338	-1.0737	-1.7843	-0.010661	-1.0839	2.8136	4.5836	3.1701	2.8187	3.8833	3.5331	3.5317	4.2425	2.4766	2.8265	3.5282	3.8736	2.4716	2.1065	2.1107	1.0524	1.0613	-2.1304	-1.7779	0.35122	0.34966	-3.2065	-2.1327	-3.5427	-5.7331	-3.5887	-1.7831	-0.72957	1.0545	-0.35054	3.1691	1.0513	0.33448	-4.6468	-3.9388	-4.6619	-2.5175	-1.8035	-0.38938	-5.0238	-2.8842	-2.871	-3.5894	-4.3333	-2.5587	-3.5917	-1.8412	-3.2682	-2.887	-3.9622
-3.8017	-4.1837	-4.1818	-2.7369	-3.4745	-4.9077	-1.6794	-0.61485	0.087694	-1.6833	0.44751	-1.6852	0.074081	0.45725	0.093699	-1.3379	-0.98685	-0.63349	-1.3167	-2.3862	-3.4548	0.80246	3.2659	0.083447	0.093143	0.78019	0.78107	-0.96386	0.070416	-4.5218	-1.6827	-0.96885	5.7177	5.3665	5.0151	4.6543	4.6661	4.6659	4.3142	3.2525	4.3128	5.7314	3.6097	5.0272	3.6132	3.2451	1.8468	-0.64226	-1.6984	1.5009	-0.27467	-0.97882	0.080642	-1.3263	-2.0454	-3.1051	-4.1574	-2.7645	-1.6794	-0.25938	1.518	1.862	2.9301	2.2269	0.45989	-2.736	-6.663	-3.1196	-3.1248	-3.8177	-4.1937	-3.1193	-3.1159	-0.99078	-3.484	-3.8369	-2.7672	-2.0601	-3.1317	-4.5926	-4.9469	-4.9263
0.38493	-4.234	-1.7385	-3.4971	-4.9439	-5.3314	-3.5227	-0.33665	-1.3967	0.36969	0.37041	1.7858	1.4445	1.7971	-1.3831	0.37833	0.37646	-2.1079	-2.8187	-1.0434	-2.8016	-4.9433	-0.69905	-1.0475	-0.69844	1.7906	0.022377	1.4372	0.72173	0.74011	0.37016	1.4341	1.7886	7.0727	6.7216	6.7216	5.6723	4.2599	4.62	4.9695	4.9695	4.6177	3.9059	4.9823	3.9192	2.8562	-0.34309	-1.7341	0.397	1.0986	-0.70631	-0.31885	0.0075894	-1.4103	-1.4223	-2.4956	-7.8607	-3.9298	-2.145	-2.4954	-1.4221	0.0013807	4.2275	2.1122	0.34568	-1.433	-1.7844	-2.1441	-1.4303	-1.7921	-1.7872	-2.8663	-2.1728	-2.5282	-1.7751	-1.4623	-3.2167	-3.2381	-3.2358	-1.8143	-1.7956	-5.3831
-3.7152	-2.636	-3.0133	-4.4115	-3.7203	-1.9477	-2.6477	-0.16529	1.6073	0.8963	1.9553	-1.9555	-1.574	1.601	0.9029	1.9555	1.955	-0.50991	0.16994	0.90412	0.19007	0.18411	0.53979	-1.2293	-0.17204	0.52917	0.90811	1.9604	1.9589	0.9048	3.3699	2.6684	0.18381	4.773	8.3022	9.0122	7.9506	5.8519	6.5518	5.8507	5.4895	5.849	5.1373	5.1365	4.06	1.2332	-0.53439	-1.6014	-0.18635	1.2409	0.88862	1.6055	0.90266	-1.931	-2.663	-3.3694	-3.3894	-4.8019	-6.2414	-6.5954	-3.376	-1.2139	1.9665	2.2932	-1.9452	-1.2349	-4.0669	-1.6124	-3.7365	-1.9682	-4.8088	-4.0878	-2.3237	-2.6894	-4.7938	-3.7371	1.577	0.51879	-1.2649	-3.0383	-2.3215	-5.1818
-0.040163	-3.5784	-5.3715	-3.2343	-3.5853	-4.2943	0.31453	-0.38609	-1.466	-0.75269	-0.75289	-2.1735	-3.2402	-3.2457	2.4219	0.66847	-0.044638	-0.045761	-3.5843	-0.049751	-0.053503	0.65823	0.65641	-0.75751	1.7092	1.3566	1.7073	1.7164	2.4262	2.0744	2.7749	1.712	2.4227	6.647	9.1179	9.1174	8.766	8.0556	7.3543	7.0167	6.3059	7.7224	5.6036	7.7207	5.9581	6.3073	2.0793	-0.39845	0.31319	0.66335	-0.77662	0.29901	-0.063794	-0.76695	-0.37715	-2.1398	-1.7884	-1.815	-5.3891	-5.7249	-2.168	-1.0796	3.5231	4.5731	0.34353	-1.7867	-3.9369	-2.9023	-0.78224	0.28027	-1.472	-1.4721	-1.8278	-2.5316	-3.9819	-3.234	-0.050762	-5.7399	-2.5237	-1.1128	-2.8833	-2.195
-4.9074	-2.0816	-1.721	-6.0033	-3.511	-2.4469	-2.0728	-2.0757	-2.0777	-1.7398	-4.5785	-4.9321	-3.1528	-3.87	-2.4557	1.0735	1.0727	-1.0334	1.0827	-0.6827	0.73549	0.38462	-1.3907	1.4369	1.4365	2.4866	2.4856	3.5462	0.36833	0.73839	-0.32275	2.8603	-0.32371	5.3151	7.7931	10.253	12.013	10.602	11.662	10.251	9.9135	9.5623	8.151	5.6786	5.3273	7.4143	5.6517	3.188	1.0629	1.0617	-1.4079	1.7585	1.7566	-1.0598	-3.4711	-1.0161	-2.4335	-3.5141	-6.7342	-4.9602	-2.109	1.4547	3.5676	1.0923	-2.4776	-3.8719	-3.5354	-1.4153	0.72383	-1.3942	-3.9017	-4.9536	-4.2462	-4.2704	-4.9543	-3.546	-2.4886	-4.9585	-4.6112	-3.5505	-7.0982	-2.8252
