8.4969	8.5037	8.1504	9.1786	8.5053	8.4936	8.1564	8.1508	8.8413	8.4976	7.8142	8.1425	7.8168	8.1397	7.4503	8.8248	8.8316	7.8024	8.1431	8.8232	8.5077	8.5084	8.509	8.1421	8.1604	7.7973	8.1618	8.1462	7.4687	8.1595	7.1303	8.1451	7.8221	8.4967	8.1638	8.1645	7.4749	7.1153	8.1622	7.8069	7.4577	7.4746	7.1193	7.4599	7.8105	7.8108	7.8103	7.4613	8.5019	7.1186	7.1231	7.8136	8.1542	7.4648	7.8088	6.7806	7.1293	7.4701	7.4634	9.1781	7.8091	8.15	7.8248	8.1516	7.4693	7.8091	7.8179	8.165	6.79	7.4849	7.8221	7.8293	7.8302	7.4801	8.8539	8.1677	8.1623	7.8231	7.4801	7.8247	7.8255	7.4762	7.1545	8.1842	7.8438	8.5275	7.5053	7.8379	6.8082	8.5922	8.2425	8.5928	8.237	7.9028	8.2422	7.5495	8.9299	8.2403	8.2347
8.5447	8.5411	8.2016	8.8821	8.9173	8.891	8.8914	8.8782	9.5686	8.8792	8.5397	8.2021	9.5803	8.8909	8.5856	8.1884	8.8767	8.5536	9.2443	8.895	8.5274	8.552	9.2426	9.2433	7.8639	7.8646	8.5392	8.216	8.2007	8.5571	8.8916	8.5663	8.5394	8.5403	7.865	8.2019	8.2166	8.2035	8.2313	8.8942	8.5689	8.5558	8.8966	7.5271	8.544	7.8823	9.249	9.2628	7.8823	8.2298	8.2342	8.5709	8.2354	9.2659	7.5426	8.577	8.5733	8.5768	8.9147	7.8854	8.5703	8.2374	7.5483	8.5731	7.5441	7.5508	8.5808	8.9123	8.2334	8.5745	8.2417	7.8864	8.5836	8.2459	8.243	8.2429	8.9189	9.2705	8.9213	8.2382	9.2729	8.2397	8.2444	8.9289	8.9251	8.5844	8.9236	8.5811	9.2752	8.6054	9.6357	8.9298	9.2802	8.2667	8.6071	8.9305	8.2661	8.9273	9.6178
9.6062	9.593	9.5935	8.9136	8.5852	9.2547	9.2552	8.9158	8.9001	10.271	8.935	7.9341	8.9457	9.2523	9.2995	8.9359	9.9443	9.2551	9.2558	8.9164	8.8933	9.6034	8.9278	8.9286	8.9154	9.2699	9.9468	8.9175	9.6222	9.273	9.2732	9.6201	9.2571	9.9356	8.5564	8.9334	8.9342	8.2326	8.9358	8.5861	8.9235	8.9072	8.2317	8.9223	8.573	9.2636	7.9066	9.6149	9.615	9.2645	8.2318	8.9223	9.263	8.5673	8.9179	9.2585	9.6155	8.9196	9.9494	8.9169	9.9479	9.2626	9.6136	8.9269	8.9255	8.2326	9.6173	8.2335	8.6012	8.5758	8.9268	9.9816	8.9525	9.6196	9.6445	8.9552	9.2955	9.2715	9.6451	9.2935	9.6443	9.645	10.676	10.676	9.2965	9.9805	9.6461	9.2891	8.9463	8.5526	9.2168	9.567	8.5274	8.9154	9.5681	9.5823	9.2324	8.9155	9.5649
9.4473	10.138	10.138	10.139	9.1391	9.7859	9.4463	10.137	9.1412	9.448	8.7923	8.7928	9.1682	8.7902	9.8553	9.5147	10.172	9.4763	10.173	9.1742	9.8183	9.479	10.176	9.4821	9.8165	9.1372	9.1618	9.1387	9.1634	8.8142	9.845	9.1416	9.5159	8.8267	9.8438	8.8283	8.8292	9.1662	9.1808	9.5216	8.832	9.5216	9.519	9.5195	8.8303	9.4947	9.8353	9.4959	9.1827	9.183	9.4964	9.1872	9.1802	9.4946	8.499	9.4959	9.4966	8.4674	9.5318	9.1915	10.559	10.22	9.1908	9.5056	9.5328	9.8737	10.199	9.5095	8.8197	9.5097	9.1939	9.5349	9.1697	8.8206	9.8516	9.5063	9.8472	9.8616	9.8476	9.5135	11.225	9.5123	10.197	10.197	9.8472	9.5075	9.8615	9.8613	9.1668	9.1563	10.188	9.4939	9.8381	10.528	9.8426	10.529	10.193	9.8435	10.193
9.8622	9.8629	10.553	9.8477	10.538	9.8608	10.201	10.559	9.8698	8.4904	10.561	9.1814	9.152	10.183	10.179	11.22	9.4904	9.8412	9.4919	11.223	9.8432	9.8439	9.1545	9.5124	9.509	9.5097	10.527	10.201	9.5121	9.8629	9.8637	9.1746	9.8646	9.5116	10.202	9.5132	9.1741	9.8587	10.896	9.5165	9.5347	9.8673	10.201	9.8819	10.889	9.5333	10.224	9.5345	9.5351	10.202	9.1959	9.1953	9.8827	9.8833	10.548	9.8846	10.575	8.8298	9.8607	9.5372	9.8609	10.915	9.5356	10.227	9.5251	9.876	9.8771	10.894	10.569	9.8791	10.205	10.217	9.902	10.219	10.244	10.571	9.882	10.223	10.597	10.247	10.597	10.595	9.555	10.935	11.286	10.596	10.596	9.9062	10.24	10.939	10.249	10.596	9.9063	10.247	10.597	10.597	9.5578	10.598	10.248
9.3667	10.057	10.058	9.7122	10.093	9.764	9.0599	10.06	10.06	10.061	10.402	10.1	10.443	9.3872	9.3879	11.104	9.4011	11.149	10.076	10.121	10.768	10.078	9.729	10.463	10.12	10.46	9.7712	10.122	9.7728	9.7736	10.448	9.4352	9.0695	10.446	10.107	9.7576	10.799	10.449	9.4201	10.451	9.7615	9.4459	10.136	10.473	10.823	10.134	10.134	10.475	10.136	9.7701	9.7707	10.81	9.786	10.134	10.808	10.119	10.473	10.81	10.825	10.122	11.152	10.135	10.134	10.475	10.826	10.137	11.168	10.479	10.133	11.164	11.164	10.474	10.822	9.4672	10.498	10.499	10.826	10.851	11.532	10.852	10.502	11.189	11.189	10.849	11.19	11.53	10.85	10.484	11.514	10.814	11.139	11.15	11.15	10.811	10.475	10.825	11.152	10.812	11.153
10.192	9.8364	10.527	9.8375	10.226	10.559	10.232	9.8417	11.216	10.526	9.5031	10.557	9.8081	10.543	10.883	9.8496	9.8502	9.851	11.232	11.232	10.543	10.197	10.544	10.199	10.201	9.8594	9.8528	10.197	10.878	9.5089	10.213	10.214	9.5249	10.215	9.8621	10.893	10.214	10.548	10.209	10.556	10.211	11.241	10.217	9.8577	9.8647	10.889	10.55	9.8603	10.891	9.8615	9.5222	10.536	9.5214	11.223	10.873	11.224	11.565	10.196	10.22	10.561	10.901	9.8708	10.899	10.9	11.941	11.592	10.586	10.927	10.588	11.256	10.906	10.929	11.618	11.618	11.62	10.914	11.621	11.622	11.623	11.607	11.607	10.932	11.604	11.604	10.914	12.635	11.265	11.605	11.265	11.595	10.908	11.947	11.251	10.569	11.256	10.906	11.596	11.597	11.947
10.485	10.485	10.146	10.513	10.857	10.862	10.519	10.178	10.828	10.829	10.479	10.83	10.431	10.765	9.7358	10.089	10.763	10.414	11.104	10.415	10.076	10.766	11.131	10.441	10.788	9.7583	10.099	10.1	10.441	10.441	9.0722	11.117	10.427	10.794	10.425	10.425	9.3963	10.087	10.778	10.772	10.429	9.4	10.09	11.11	11.111	10.772	10.772	10.423	10.773	10.424	10.085	10.438	10.438	11.125	11.112	10.787	10.787	11.128	11.479	11.129	10.793	11.133	10.787	10.442	11.133	11.824	10.795	11.136	11.501	11.138	11.502	11.502	10.81	10.834	10.812	11.843	11.527	12.208	11.846	11.529	11.505	11.868	11.526	12.556	11.866	12.207	11.177	12.201	11.527	12.231	12.246	11.903	11.903	11.887	11.548	11.888	11.198	10.882	11.889
10.642	11.333	10.997	10.644	10.648	10.645	10.305	10.996	10.996	10.647	9.3051	10.336	10.709	12.083	10.363	11.39	10.7	9.6712	10.012	10.386	11.053	10.388	11.055	10.389	10.385	10.386	10.037	10.001	11.078	10.729	10.353	10.731	10.391	10.691	10.352	11.383	10.694	9.9881	10.695	10.356	11.047	11.047	11.031	11.028	11.028	10.679	10.68	10.704	11.371	10.682	10.016	12.085	10.702	11.393	10.363	11.054	11.735	11.395	10.366	11.737	11.736	12.08	12.078	12.419	12.42	12.081	12.082	11.393	10.728	12.425	12.108	12.108	12.107	11.418	12.799	12.11	11.421	11.762	11.762	12.452	11.765	11.422	11.419	12.453	12.803	11.084	12.804	11.764	12.454	12.107	12.106	12.444	10.7	12.794	11.415	12.105	13.485	12.796	11.756
11.715	10.685	10.686	12.05	11.053	10.667	11.007	11.698	10.668	11.009	9.3204	10.353	10.774	10.775	10.771	9.7419	9.7741	11.113	10.084	11.115	10.775	10.08	10.77	10.083	10.077	9.7379	9.7387	10.429	11.11	11.111	9.7552	11.462	10.092	11.473	10.784	11.125	10.446	11.816	10.787	11.478	10.782	11.472	9.749	11.119	10.78	11.811	11.122	10.782	11.813	10.783	11.123	10.766	10.764	11.104	11.455	12.485	11.456	12.147	12.148	11.471	12.161	11.809	12.16	11.81	11.472	12.853	11.117	11.125	11.816	11.816	12.159	12.158	11.809	12.85	11.471	11.471	12.502	12.853	12.537	12.886	12.196	13.223	12.534	12.534	13.225	13.565	12.885	12.535	12.195	11.897	13.275	12.245	12.935	12.585	13.276	12.586	12.246	12.62	12.62
11.119	10.793	10.817	10.477	10.824	12.171	10.441	12.172	10.442	10.793	10.103	11.824	11.498	11.144	11.867	10.147	10.146	10.457	10.808	11.148	9.8038	11.15	10.419	9.74	10.771	10.771	10.082	10.083	10.084	10.778	9.7451	10.428	10.776	11.116	11.807	11.468	10.429	10.09	11.121	10.455	11.144	11.491	11.492	12.523	11.494	11.834	12.185	12.186	11.48	10.789	10.099	11.126	10.787	12.507	11.128	12.169	11.819	11.48	12.503	11.473	12.161	13.191	13.192	11.813	12.165	12.506	12.167	12.507	12.211	12.551	12.889	12.21	12.212	12.212	12.214	12.894	12.215	12.895	11.865	13.218	13.216	12.866	11.836	12.187	12.187	13.217	13.218	12.187	12.87	13.257	14.287	11.537	12.908	13.948	12.568	11.878	12.909	12.568	12.911
10.243	9.554	10.966	11.307	11.621	10.932	11.622	10.583	11.651	10.611	9.5547	10.938	11.275	10.935	10.966	10.616	10.967	10.619	10.589	10.967	9.8732	11.25	11.25	10.911	11.252	11.253	10.223	10.224	9.535	8.5484	9.915	10.606	10.607	12.327	10.958	10.959	11.65	10.271	10.964	10.274	10.271	11.302	11.653	11.304	11.304	10.965	10.276	9.9263	10.619	11.308	11.996	11.657	10.277	11.308	12.339	11.659	13.03	12.332	12.332	11.99	13.371	12.332	12.333	13.024	11.305	11.656	12.34	10.966	13.03	11.998	12.34	12.001	12.342	12.003	13.384	11.315	11.328	11.677	13.044	13.395	13.045	13.046	13.046	13.046	13.737	12.357	12.35	13.389	13.036	12.716	13.407	12.717	12.027	13.057	13.058	12.028	12.72	13.06	13.057
10.766	11.453	10.763	11.454	11.114	11.795	11.115	10.076	10.122	9.7944	11.171	10.787	11.828	11.178	11.859	9.803	10.142	9.8012	9.4582	11.501	11.162	11.843	11.503	10.474	10.815	10.815	9.0963	9.4299	9.4518	10.117	10.468	11.158	11.499	10.81	11.161	10.812	10.135	10.135	10.822	10.483	11.514	11.175	10.825	11.176	10.827	9.7976	11.19	10.84	11.867	11.528	12.219	11.529	11.19	11.19	11.191	10.841	10.813	11.841	12.881	12.192	13.222	12.193	12.534	11.846	11.166	12.536	12.19	12.188	12.529	12.88	13.561	10.812	13.223	11.844	12.195	11.198	13.257	12.225	14.286	14.286	12.917	12.227	12.567	12.568	11.538	11.877	13.259	12.917	12.227	13.617	13.618	13.278	12.938	13.619	11.898	11.57	12.598	12.948	13.288
10.754	11.754	11.405	12.095	12.119	10.036	9.6867	10.02	10.016	11.047	11.048	11.388	11.059	10.746	9.7076	9.7357	10.079	11.08	9.3612	11.422	11.083	11.083	10.422	10.745	10.056	9.7091	10.395	10.056	10.747	11.778	10.398	11.779	10.06	9.7106	10.061	10.724	11.061	11.402	11.753	10.724	11.064	11.065	10.036	10.377	10.039	10.729	11.407	11.407	11.408	11.408	11.759	11.069	10.73	10.729	10.092	10.779	11.81	12.841	11.461	13.182	13.183	12.154	12.154	11.457	11.807	12.836	11.457	13.528	12.839	12.15	13.181	11.462	11.812	11.815	12.155	12.153	12.154	13.185	13.875	13.536	12.506	12.506	12.846	12.848	13.535	13.876	13.876	13.536	13.186	12.797	13.137	12.797	11.766	13.138	12.796	13.486	13.827	13.487	12.797
10.213	10.21	10.21	11.958	11.591	11.242	10.212	10.213	10.214	9.5169	10.557	10.894	10.214	10.599	10.595	10.6	10.245	10.592	10.568	8.8315	9.5182	11.589	10.9	10.56	10.901	9.8719	9.5226	9.5234	9.5362	10.573	11.254	11.604	11.255	10.916	10.917	10.918	11.259	9.8889	9.5613	10.599	11.28	11.281	10.941	10.942	10.603	9.9136	10.604	10.236	11.613	12.303	11.954	11.614	11.955	12.305	11.616	11.616	11.616	11.628	12.996	12.317	13.348	13.349	13	11.281	11.282	11.632	11.295	12.333	12.674	12.675	13.706	11.987	12.678	11.989	10.27	11.649	11.642	12.669	12.67	13.01	14.051	13.011	13.361	12.672	13.012	11.981	11.973	13.351	13.691	13.681	14.372	12.312	14.722	11.962	12.992	12.664	12.661	11.971	14.042
11.27	10.93	11.271	10.931	10.592	10.593	10.243	10.926	11.953	10.923	10.612	11.955	10.235	9.9235	9.5781	10.622	9.5678	10.269	11.268	9.5485	10.929	11.27	10.241	10.591	9.2122	9.9029	9.5856	10.273	10.273	10.964	10.625	10.276	10.627	10.277	10.278	9.9381	10.278	9.9387	10.28	11.31	11.661	11.312	11.313	11.314	9.5935	9.5758	10.613	11.984	12.674	11.985	11.985	10.616	11.296	11.296	9.5756	10.266	11.296	12.337	11.647	12.678	12.339	13.02	11.991	11.651	11.654	12.682	13.023	13.714	11.995	13.026	12.347	12.688	12.349	11.309	10.971	11.309	12	12.351	12.351	13.032	13.722	12.003	12.002	10.632	12.704	12.362	12.702	13.732	13.043	12.353	13.383	11.313	12.693	12.005	13.032	13.722	13.723	12.693	14.073
9.6286	10.288	10.978	11.319	10.629	10.63	10.981	10.981	10.292	9.9722	9.976	10.322	10.003	11.388	10.697	11.044	9.6356	11.016	11.017	9.9777	9.6371	10.328	11.019	10.329	11.36	11.701	9.9816	9.9824	10.333	10.332	9.293	9.9839	10.335	11.366	12.056	9.6475	9.9881	8.6185	10.011	11.049	11.39	10.7	12.081	11.732	11.053	10.363	11.393	10.363	11.015	12.733	11.354	12.044	12.385	11.695	11.016	12.046	11.356	10.665	11.016	11.357	12.388	12.049	13.08	12.741	12.052	12.742	11.702	11.715	12.754	12.405	12.756	12.757	13.098	13.099	12.409	12.069	11.712	11.372	13.09	13.091	14.121	13.432	12.752	13.432	12.753	12.402	12.401	13.431	13.782	13.112	13.452	14.143	13.453	13.803	13.113	12.772	12.435	12.432	14.503
10.505	10.532	9.8156	10.865	10.516	9.8263	10.517	10.205	9.8281	11.237	10.179	8.7999	10.11	10.803	10.804	11.461	10.772	11.463	10.774	10.425	10.085	10.086	9.7323	10.416	10.767	10.768	10.418	10.419	10.77	10.081	10.454	9.7278	9.0819	10.453	10.114	11.835	11.145	11.496	11.147	11.147	10.807	10.808	10.458	11.839	11.5	10.81	11.501	11.151	10.812	10.461	10.473	11.162	12.192	11.513	12.193	11.514	11.164	12.195	12.544	11.514	11.136	11.487	11.828	12.518	12.859	11.49	11.491	13.212	12.575	11.885	12.224	12.225	12.226	12.576	12.227	11.548	12.918	12.578	11.888	13.251	12.899	13.59	12.9	12.56	13.251	12.901	12.901	11.531	12.56	12.64	11.95	11.951	12.981	12.981	13.332	12.982	12.982	12.981	12.994
11.136	10.825	10.107	10.447	10.798	10.438	10.788	10.099	11.819	11.13	11.131	9.0712	9.7856	10.103	9.4472	10.103	10.794	10.795	10.105	10.446	10.797	10.798	9.0784	10.442	9.4088	9.4161	10.79	11.131	10.792	10.103	10.103	10.104	9.4139	10.455	10.806	10.117	9.4273	10.808	10.809	11.15	11.151	11.5	11.163	10.471	10.822	9.7925	11.163	11.853	11.164	11.165	11.164	10.824	10.821	10.455	11.145	11.836	12.526	12.527	11.838	12.868	10.471	11.849	11.16	11.511	12.202	11.513	11.854	12.885	12.546	10.826	11.856	11.877	12.228	12.229	12.57	12.23	12.571	12.912	12.572	11.882	12.895	12.552	12.569	11.863	13.243	13.584	13.244	12.554	13.244	12.213	13.242	12.534	13.224	12.194	13.225	13.565	13.225	11.845	13.225
8.9004	11.3	10.244	10.584	10.585	11.275	10.582	10.582	10.266	10.267	10.268	10.948	10.289	9.9395	9.9401	10.967	9.5975	10.622	10.963	9.5936	9.9342	10.625	10.626	9.5965	9.9364	9.6069	9.5941	10.638	10.639	10.3	10.981	9.9518	10.643	10.296	9.2597	10.301	10.975	10.976	10.637	11.667	10.978	10.979	11.669	9.9519	10.639	9.9501	10.981	12.021	10.642	11.672	12.023	12.022	10.302	10.639	12.373	11.684	11.684	12.375	12.726	11.687	11.37	12.727	11.686	11.685	12.06	12.751	11.022	12.403	11.714	12.065	11.358	11.715	11.358	12.737	11.007	12.048	12.739	12.389	12.414	13.081	12.74	13.42	12.411	11.698	12.762	12.072	14.132	11.382	13.103	12.033	11.695	12.045	12.382	12.732	12.383	13.413	12.733	13.763	13.414
9.5176	9.8517	11.572	10.203	11.574	10.204	10.568	9.851	10.915	10.226	10.916	9.8771	10.578	9.2084	10.579	9.5437	8.8606	9.5411	10.232	9.8828	10.233	9.5443	9.545	9.8858	10.577	9.9001	9.5569	10.938	9.8985	9.8994	9.5602	10.251	10.252	10.593	9.5663	10.25	10.251	9.9053	11.626	10.597	10.258	10.272	10.949	11.629	10.948	11.626	11.3	10.961	10.611	10.612	10.612	10.613	10.962	11.305	11.301	11.3	11.994	11.304	11.995	11.996	11.997	12.337	11.647	11.647	11.309	11.31	11.647	11.652	12.343	12.694	11.655	11.315	11.315	12.005	11.653	11.998	11.998	12.005	12	12.34	12.001	12.354	12.014	13.029	12.701	12.338	12.352	12.702	13.042	13.383	12.003	13.032	13.381	13.029	11.999	13.033	12.693	11.653	13.034
