63.997	63.988	63.978	63.969	63.959	63.95	63.94	63.93	63.92	63.91	63.9	63.89	63.88	63.87	63.86	63.85	63.839	63.829	63.818	63.808	63.797	63.786	63.775	63.765	63.754	63.743	63.732	63.72	63.709	63.698	63.687	63.675	63.664	63.652	63.64	63.629	63.617	63.605	63.593	63.581	63.569	63.557	63.545	63.533	63.521	63.508	63.496	63.483	63.471	63.458	63.446	63.433	63.42	63.407	63.394	63.381	63.368	63.355	63.342	63.329	63.315	63.302	63.288	63.275	63.261	63.248	63.234	63.22	63.206	63.192	63.178	63.164	63.15	63.136	63.122	63.107	63.093	63.079	63.064	63.05	63.035	63.02	63.006	62.991	62.976	62.961	62.946	62.931	62.916	62.901	62.885	62.87	62.855	62.839	62.824	62.808	62.793	62.777	62.761	62.746	62.73	62.714	62.698	62.682	62.666	62.65	62.633	62.617	62.601	62.584	62.568	62.551	62.535	62.518	62.502	62.485	62.468	62.451	62.434	62.417	62.4	62.383	62.366	62.349	62.331	62.314	62.297	62.279	62.262	62.244	62.226	62.209	62.191	62.173	62.155	62.138	62.12	62.102	62.083	62.065	62.047	62.029	62.011	61.992	61.974	61.955	61.937	61.918	61.899	61.881	61.862	61.843	61.824	61.805	61.786	61.767	61.748	61.729	61.71	61.691	61.671	61.652	61.633	61.613	61.594	61.574	61.555	61.535	61.515	61.495	61.475
64.043	64.034	64.024	64.015	64.005	63.996	63.986	63.976	63.966	63.956	63.946	63.936	63.926	63.916	63.906	63.895	63.885	63.875	63.864	63.853	63.843	63.832	63.821	63.81	63.799	63.788	63.777	63.766	63.755	63.743	63.732	63.721	63.709	63.698	63.686	63.674	63.663	63.651	63.639	63.627	63.615	63.603	63.591	63.578	63.566	63.554	63.541	63.529	63.516	63.503	63.491	63.478	63.465	63.452	63.439	63.426	63.413	63.4	63.387	63.374	63.36	63.347	63.333	63.32	63.306	63.292	63.279	63.265	63.251	63.237	63.223	63.209	63.195	63.181	63.166	63.152	63.138	63.123	63.109	63.094	63.08	63.065	63.05	63.035	63.02	63.005	62.99	62.975	62.96	62.945	62.93	62.914	62.899	62.884	62.868	62.853	62.837	62.821	62.805	62.79	62.774	62.758	62.742	62.726	62.71	62.694	62.677	62.661	62.645	62.628	62.612	62.595	62.579	62.562	62.545	62.528	62.512	62.495	62.478	62.461	62.444	62.427	62.409	62.392	62.375	62.357	62.34	62.323	62.305	62.287	62.27	62.252	62.234	62.216	62.199	62.181	62.163	62.145	62.127	62.108	62.09	62.072	62.054	62.035	62.017	61.998	61.98	61.961	61.942	61.924	61.905	61.886	61.867	61.848	61.829	61.81	61.791	61.772	61.753	61.733	61.714	61.695	61.675	61.656	61.636	61.616	61.597	61.577	61.557	61.538	61.518
64.089	64.08	64.07	64.061	64.051	64.041	64.032	64.022	64.012	64.002	63.992	63.982	63.972	63.962	63.951	63.941	63.931	63.92	63.909	63.899	63.888	63.877	63.867	63.856	63.845	63.834	63.823	63.811	63.8	63.789	63.777	63.766	63.754	63.743	63.731	63.719	63.708	63.696	63.684	63.672	63.66	63.648	63.636	63.623	63.611	63.599	63.586	63.574	63.561	63.548	63.536	63.523	63.51	63.497	63.484	63.471	63.458	63.445	63.432	63.418	63.405	63.391	63.378	63.364	63.351	63.337	63.323	63.309	63.295	63.282	63.268	63.253	63.239	63.225	63.211	63.196	63.182	63.168	63.153	63.138	63.124	63.109	63.094	63.079	63.064	63.05	63.034	63.019	63.004	62.989	62.974	62.958	62.943	62.928	62.912	62.896	62.881	62.865	62.849	62.833	62.818	62.802	62.786	62.769	62.753	62.737	62.721	62.705	62.688	62.672	62.655	62.639	62.622	62.605	62.589	62.572	62.555	62.538	62.521	62.504	62.487	62.47	62.453	62.435	62.418	62.401	62.383	62.366	62.348	62.33	62.313	62.295	62.277	62.259	62.241	62.224	62.205	62.187	62.169	62.151	62.133	62.115	62.096	62.078	62.059	62.041	62.022	62.003	61.985	61.966	61.947	61.928	61.909	61.89	61.871	61.852	61.833	61.814	61.795	61.775	61.756	61.737	61.717	61.698	61.678	61.658	61.639	61.619	61.599	61.579	61.56
64.135	64.126	64.116	64.107	64.097	64.087	64.078	64.068	64.058	64.048	64.038	64.028	64.018	64.008	63.997	63.987	63.976	63.966	63.955	63.945	63.934	63.923	63.912	63.901	63.89	63.879	63.868	63.857	63.846	63.834	63.823	63.812	63.8	63.788	63.777	63.765	63.753	63.741	63.729	63.717	63.705	63.693	63.681	63.669	63.656	63.644	63.631	63.619	63.606	63.594	63.581	63.568	63.555	63.542	63.529	63.516	63.503	63.49	63.477	63.463	63.45	63.436	63.423	63.409	63.396	63.382	63.368	63.354	63.34	63.326	63.312	63.298	63.284	63.27	63.255	63.241	63.227	63.212	63.198	63.183	63.168	63.154	63.139	63.124	63.109	63.094	63.079	63.064	63.049	63.033	63.018	63.003	62.987	62.972	62.956	62.941	62.925	62.909	62.893	62.877	62.862	62.846	62.83	62.813	62.797	62.781	62.765	62.748	62.732	62.716	62.699	62.682	62.666	62.649	62.632	62.615	62.599	62.582	62.565	62.548	62.53	62.513	62.496	62.479	62.461	62.444	62.426	62.409	62.391	62.374	62.356	62.338	62.32	62.303	62.285	62.267	62.249	62.231	62.212	62.194	62.176	62.157	62.139	62.121	62.102	62.084	62.065	62.046	62.028	62.009	61.99	61.971	61.952	61.933	61.914	61.895	61.876	61.857	61.837	61.818	61.799	61.779	61.76	61.74	61.72	61.701	61.681	61.661	61.642	61.622	61.602
64.18	64.171	64.161	64.152	64.142	64.133	64.123	64.113	64.103	64.093	64.083	64.073	64.063	64.053	64.042	64.032	64.021	64.011	64	63.99	63.979	63.968	63.957	63.946	63.935	63.924	63.913	63.902	63.891	63.879	63.868	63.856	63.845	63.833	63.821	63.81	63.798	63.786	63.774	63.762	63.75	63.738	63.725	63.713	63.701	63.688	63.676	63.663	63.651	63.638	63.625	63.612	63.599	63.586	63.573	63.56	63.547	63.534	63.521	63.507	63.494	63.48	63.467	63.453	63.44	63.426	63.412	63.398	63.384	63.37	63.356	63.342	63.328	63.314	63.299	63.285	63.27	63.256	63.241	63.227	63.212	63.197	63.182	63.167	63.152	63.137	63.122	63.107	63.092	63.077	63.061	63.046	63.031	63.015	63	62.984	62.968	62.952	62.937	62.921	62.905	62.889	62.873	62.857	62.84	62.824	62.808	62.791	62.775	62.758	62.742	62.725	62.709	62.692	62.675	62.658	62.641	62.624	62.607	62.59	62.573	62.556	62.539	62.521	62.504	62.487	62.469	62.451	62.434	62.416	62.398	62.381	62.363	62.345	62.327	62.309	62.291	62.273	62.255	62.236	62.218	62.2	62.181	62.163	62.144	62.126	62.107	62.088	62.07	62.051	62.032	62.013	61.994	61.975	61.956	61.937	61.917	61.898	61.879	61.86	61.84	61.821	61.801	61.782	61.762	61.742	61.723	61.703	61.683	61.663	61.643
64.226	64.217	64.207	64.198	64.188	64.178	64.168	64.159	64.149	64.139	64.129	64.118	64.108	64.098	64.088	64.077	64.067	64.056	64.046	64.035	64.024	64.013	64.002	63.991	63.98	63.969	63.958	63.947	63.936	63.924	63.913	63.901	63.89	63.878	63.866	63.855	63.843	63.831	63.819	63.807	63.795	63.783	63.77	63.758	63.746	63.733	63.721	63.708	63.695	63.683	63.67	63.657	63.644	63.631	63.618	63.605	63.592	63.579	63.565	63.552	63.538	63.525	63.511	63.498	63.484	63.47	63.456	63.442	63.428	63.414	63.4	63.386	63.372	63.358	63.343	63.329	63.314	63.3	63.285	63.271	63.256	63.241	63.226	63.211	63.196	63.181	63.166	63.151	63.136	63.121	63.105	63.09	63.074	63.059	63.043	63.028	63.012	62.996	62.98	62.964	62.948	62.932	62.916	62.9	62.884	62.868	62.851	62.835	62.818	62.802	62.785	62.769	62.752	62.735	62.718	62.701	62.685	62.667	62.65	62.633	62.616	62.599	62.582	62.564	62.547	62.529	62.512	62.494	62.477	62.459	62.441	62.423	62.406	62.388	62.37	62.352	62.333	62.315	62.297	62.279	62.26	62.242	62.224	62.205	62.187	62.168	62.149	62.131	62.112	62.093	62.074	62.055	62.036	62.017	61.998	61.979	61.96	61.94	61.921	61.902	61.882	61.863	61.843	61.823	61.804	61.784	61.764	61.744	61.725	61.705	61.685
64.272	64.262	64.253	64.243	64.233	64.224	64.214	64.204	64.194	64.184	64.174	64.164	64.154	64.143	64.133	64.122	64.112	64.101	64.091	64.08	64.069	64.058	64.048	64.037	64.026	64.014	64.003	63.992	63.981	63.969	63.958	63.946	63.935	63.923	63.911	63.9	63.888	63.876	63.864	63.852	63.839	63.827	63.815	63.803	63.79	63.778	63.765	63.753	63.74	63.727	63.714	63.702	63.689	63.676	63.663	63.649	63.636	63.623	63.61	63.596	63.583	63.569	63.556	63.542	63.528	63.514	63.501	63.487	63.473	63.459	63.445	63.43	63.416	63.402	63.387	63.373	63.358	63.344	63.329	63.315	63.3	63.285	63.27	63.255	63.24	63.225	63.21	63.195	63.18	63.164	63.149	63.133	63.118	63.102	63.087	63.071	63.055	63.04	63.024	63.008	62.992	62.976	62.96	62.943	62.927	62.911	62.894	62.878	62.862	62.845	62.828	62.812	62.795	62.778	62.761	62.744	62.728	62.71	62.693	62.676	62.659	62.642	62.624	62.607	62.59	62.572	62.555	62.537	62.519	62.502	62.484	62.466	62.448	62.43	62.412	62.394	62.376	62.358	62.34	62.321	62.303	62.284	62.266	62.247	62.229	62.21	62.191	62.173	62.154	62.135	62.116	62.097	62.078	62.059	62.04	62.021	62.001	61.982	61.963	61.943	61.924	61.904	61.885	61.865	61.846	61.826	61.806	61.786	61.766	61.746	61.726
64.317	64.307	64.298	64.288	64.279	64.269	64.259	64.249	64.239	64.229	64.219	64.209	64.199	64.188	64.178	64.168	64.157	64.147	64.136	64.125	64.114	64.104	64.093	64.082	64.071	64.059	64.048	64.037	64.026	64.014	64.003	63.991	63.98	63.968	63.956	63.944	63.932	63.92	63.908	63.896	63.884	63.872	63.86	63.847	63.835	63.822	63.81	63.797	63.784	63.772	63.759	63.746	63.733	63.72	63.707	63.694	63.681	63.667	63.654	63.641	63.627	63.613	63.6	63.586	63.572	63.559	63.545	63.531	63.517	63.503	63.489	63.474	63.46	63.446	63.431	63.417	63.402	63.388	63.373	63.358	63.344	63.329	63.314	63.299	63.284	63.269	63.254	63.238	63.223	63.208	63.192	63.177	63.161	63.146	63.13	63.114	63.099	63.083	63.067	63.051	63.035	63.019	63.003	62.987	62.97	62.954	62.938	62.921	62.905	62.888	62.871	62.855	62.838	62.821	62.804	62.787	62.77	62.753	62.736	62.719	62.702	62.685	62.667	62.65	62.632	62.615	62.597	62.58	62.562	62.544	62.526	62.509	62.491	62.473	62.455	62.436	62.418	62.4	62.382	62.363	62.345	62.327	62.308	62.29	62.271	62.252	62.234	62.215	62.196	62.177	62.158	62.139	62.12	62.101	62.082	62.063	62.043	62.024	62.005	61.985	61.966	61.946	61.926	61.907	61.887	61.867	61.848	61.828	61.808	61.788	61.768
64.362	64.353	64.343	64.333	64.324	64.314	64.304	64.294	64.284	64.274	64.264	64.254	64.244	64.233	64.223	64.212	64.202	64.191	64.181	64.17	64.159	64.148	64.137	64.126	64.115	64.104	64.093	64.082	64.07	64.059	64.047	64.036	64.024	64.012	64.001	63.989	63.977	63.965	63.953	63.941	63.929	63.916	63.904	63.892	63.879	63.867	63.854	63.841	63.829	63.816	63.803	63.79	63.777	63.764	63.751	63.738	63.725	63.711	63.698	63.684	63.671	63.657	63.644	63.63	63.616	63.602	63.588	63.575	63.56	63.546	63.532	63.518	63.504	63.489	63.475	63.46	63.446	63.431	63.417	63.402	63.387	63.372	63.357	63.342	63.327	63.312	63.297	63.282	63.266	63.251	63.236	63.22	63.205	63.189	63.173	63.158	63.142	63.126	63.11	63.094	63.078	63.062	63.046	63.029	63.013	62.997	62.98	62.964	62.947	62.931	62.914	62.897	62.881	62.864	62.847	62.83	62.813	62.796	62.779	62.762	62.744	62.727	62.71	62.692	62.675	62.657	62.64	62.622	62.604	62.586	62.569	62.551	62.533	62.515	62.497	62.479	62.46	62.442	62.424	62.405	62.387	62.369	62.35	62.331	62.313	62.294	62.275	62.257	62.238	62.219	62.2	62.181	62.162	62.143	62.123	62.104	62.085	62.065	62.046	62.027	62.007	61.987	61.968	61.948	61.928	61.909	61.889	61.869	61.849	61.829	61.809
64.407	64.398	64.388	64.379	64.369	64.359	64.349	64.339	64.329	64.319	64.309	64.299	64.289	64.278	64.268	64.257	64.247	64.236	64.226	64.215	64.204	64.193	64.182	64.171	64.16	64.149	64.138	64.126	64.115	64.103	64.092	64.08	64.069	64.057	64.045	64.033	64.021	64.009	63.997	63.985	63.973	63.961	63.948	63.936	63.923	63.911	63.898	63.886	63.873	63.86	63.847	63.834	63.821	63.808	63.795	63.782	63.769	63.755	63.742	63.728	63.715	63.701	63.688	63.674	63.66	63.646	63.632	63.618	63.604	63.59	63.576	63.562	63.547	63.533	63.519	63.504	63.49	63.475	63.46	63.445	63.431	63.416	63.401	63.386	63.371	63.356	63.34	63.325	63.31	63.294	63.279	63.263	63.248	63.232	63.217	63.201	63.185	63.169	63.153	63.137	63.121	63.105	63.089	63.072	63.056	63.04	63.023	63.007	62.99	62.974	62.957	62.94	62.923	62.907	62.89	62.873	62.856	62.838	62.821	62.804	62.787	62.77	62.752	62.735	62.717	62.7	62.682	62.664	62.647	62.629	62.611	62.593	62.575	62.557	62.539	62.521	62.502	62.484	62.466	62.447	62.429	62.411	62.392	62.373	62.355	62.336	62.317	62.298	62.279	62.26	62.242	62.222	62.203	62.184	62.165	62.146	62.126	62.107	62.087	62.068	62.048	62.029	62.009	61.989	61.97	61.95	61.93	61.91	61.89	61.87	61.85
