48.871	48.836	48.8	48.765	48.73	48.695	48.659	48.624	48.589	48.553	48.518	48.483	48.447	48.412	48.376	48.341	48.305	48.27	48.234	48.199	48.163	48.128	48.092	48.057	48.021	47.986	47.95	47.914	47.879	47.843	47.808	47.772	47.736	47.7	47.665	47.629	47.593	47.557	47.522	47.486	47.45	47.414	47.378	47.342	47.307	47.271	47.235	47.199	47.163	47.127	47.091	47.055	47.019	46.983	46.947	46.911	46.875	46.839	46.803	46.767	46.731	46.695	46.658	46.622	46.586	46.55	46.514	46.478	46.441	46.405	46.369	46.333	46.296	46.26	46.224	46.188	46.151	46.115	46.079	46.042	46.006	45.969	45.933	45.897	45.86	45.824	45.787	45.751	45.714	45.678	45.641	45.605	45.568	45.532	45.495	45.459	45.422	45.385	45.349	45.312	45.276	45.239	45.202	45.166	45.129	45.092	45.056	45.019	44.982	44.945	44.909	44.872	44.835	44.798	44.761	44.725	44.688	44.651	44.614	44.577	44.54	44.503	44.467	44.43	44.393	44.356	44.319	44.282	44.245	44.208	44.171	44.134	44.097	44.06	44.023
48.84	48.805	48.77	48.735	48.699	48.664	48.629	48.593	48.558	48.523	48.488	48.452	48.417	48.381	48.346	48.311	48.275	48.24	48.204	48.169	48.133	48.098	48.062	48.027	47.991	47.956	47.92	47.884	47.849	47.813	47.778	47.742	47.706	47.671	47.635	47.599	47.563	47.528	47.492	47.456	47.42	47.384	47.349	47.313	47.277	47.241	47.205	47.169	47.133	47.097	47.061	47.026	46.99	46.954	46.918	46.882	46.846	46.809	46.773	46.737	46.701	46.665	46.629	46.593	46.557	46.521	46.485	46.448	46.412	46.376	46.34	46.303	46.267	46.231	46.195	46.158	46.122	46.086	46.049	46.013	45.977	45.94	45.904	45.868	45.831	45.795	45.758	45.722	45.685	45.649	45.612	45.576	45.539	45.503	45.466	45.43	45.393	45.357	45.32	45.284	45.247	45.21	45.174	45.137	45.1	45.064	45.027	44.99	44.954	44.917	44.88	44.843	44.807	44.77	44.733	44.696	44.659	44.623	44.586	44.549	44.512	44.475	44.438	44.401	44.364	44.328	44.291	44.254	44.217	44.18	44.143	44.106	44.069	44.032	43.995
48.81	48.775	48.739	48.704	48.669	48.634	48.599	48.563	48.528	48.493	48.457	48.422	48.387	48.351	48.316	48.281	48.245	48.21	48.174	48.139	48.103	48.068	48.032	47.997	47.961	47.926	47.89	47.855	47.819	47.783	47.748	47.712	47.676	47.641	47.605	47.569	47.534	47.498	47.462	47.426	47.391	47.355	47.319	47.283	47.247	47.212	47.176	47.14	47.104	47.068	47.032	46.996	46.96	46.924	46.888	46.852	46.816	46.78	46.744	46.708	46.672	46.636	46.6	46.564	46.528	46.492	46.455	46.419	46.383	46.347	46.311	46.274	46.238	46.202	46.166	46.129	46.093	46.057	46.021	45.984	45.948	45.912	45.875	45.839	45.802	45.766	45.73	45.693	45.657	45.62	45.584	45.547	45.511	45.474	45.438	45.401	45.365	45.328	45.292	45.255	45.218	45.182	45.145	45.109	45.072	45.035	44.999	44.962	44.925	44.888	44.852	44.815	44.778	44.742	44.705	44.668	44.631	44.594	44.558	44.521	44.484	44.447	44.41	44.373	44.336	44.299	44.263	44.226	44.189	44.152	44.115	44.078	44.041	44.004	43.967
48.779	48.744	48.709	48.674	48.638	48.603	48.568	48.533	48.497	48.462	48.427	48.392	48.356	48.321	48.286	48.25	48.215	48.179	48.144	48.109	48.073	48.038	48.002	47.967	47.931	47.896	47.86	47.824	47.789	47.753	47.718	47.682	47.646	47.611	47.575	47.539	47.504	47.468	47.432	47.397	47.361	47.325	47.289	47.253	47.218	47.182	47.146	47.11	47.074	47.038	47.002	46.967	46.931	46.895	46.859	46.823	46.787	46.751	46.715	46.679	46.643	46.607	46.57	46.534	46.498	46.462	46.426	46.39	46.354	46.318	46.281	46.245	46.209	46.173	46.137	46.1	46.064	46.028	45.991	45.955	45.919	45.883	45.846	45.81	45.773	45.737	45.701	45.664	45.628	45.591	45.555	45.518	45.482	45.445	45.409	45.372	45.336	45.299	45.263	45.226	45.19	45.153	45.117	45.08	45.043	45.007	44.97	44.933	44.897	44.86	44.823	44.787	44.75	44.713	44.676	44.64	44.603	44.566	44.529	44.492	44.455	44.419	44.382	44.345	44.308	44.271	44.234	44.197	44.16	44.124	44.087	44.05	44.013	43.976	43.939
48.749	48.714	48.679	48.644	48.609	48.573	48.538	48.503	48.468	48.432	48.397	48.362	48.326	48.291	48.256	48.22	48.185	48.15	48.114	48.079	48.043	48.008	47.973	47.937	47.902	47.866	47.83	47.795	47.759	47.724	47.688	47.653	47.617	47.581	47.546	47.51	47.474	47.439	47.403	47.367	47.332	47.296	47.26	47.224	47.188	47.153	47.117	47.081	47.045	47.009	46.973	46.937	46.902	46.866	46.83	46.794	46.758	46.722	46.686	46.65	46.614	46.578	46.542	46.506	46.469	46.433	46.397	46.361	46.325	46.289	46.253	46.217	46.18	46.144	46.108	46.072	46.035	45.999	45.963	45.927	45.89	45.854	45.818	45.781	45.745	45.709	45.672	45.636	45.599	45.563	45.527	45.49	45.454	45.417	45.381	45.344	45.308	45.271	45.235	45.198	45.162	45.125	45.088	45.052	45.015	44.979	44.942	44.905	44.869	44.832	44.795	44.759	44.722	44.685	44.648	44.612	44.575	44.538	44.501	44.464	44.428	44.391	44.354	44.317	44.28	44.243	44.207	44.17	44.133	44.096	44.059	44.022	43.985	43.948	43.911
48.719	48.684	48.649	48.613	48.578	48.543	48.508	48.473	48.437	48.402	48.367	48.332	48.296	48.261	48.226	48.19	48.155	48.12	48.084	48.049	48.014	47.978	47.943	47.907	47.872	47.836	47.801	47.765	47.73	47.694	47.659	47.623	47.587	47.552	47.516	47.48	47.445	47.409	47.373	47.338	47.302	47.266	47.231	47.195	47.159	47.123	47.087	47.052	47.016	46.98	46.944	46.908	46.872	46.836	46.8	46.765	46.729	46.693	46.657	46.621	46.585	46.549	46.513	46.477	46.44	46.404	46.368	46.332	46.296	46.26	46.224	46.188	46.151	46.115	46.079	46.043	46.007	45.97	45.934	45.898	45.862	45.825	45.789	45.753	45.716	45.68	45.644	45.607	45.571	45.534	45.498	45.462	45.425	45.389	45.352	45.316	45.279	45.243	45.206	45.17	45.133	45.097	45.06	45.023	44.987	44.95	44.914	44.877	44.84	44.804	44.767	44.73	44.694	44.657	44.62	44.583	44.547	44.51	44.473	44.436	44.4	44.363	44.326	44.289	44.252	44.215	44.179	44.142	44.105	44.068	44.031	43.994	43.957	43.92	43.883
48.689	48.654	48.618	48.583	48.548	48.513	48.478	48.443	48.407	48.372	48.337	48.302	48.266	48.231	48.196	48.161	48.125	48.09	48.054	48.019	47.984	47.948	47.913	47.877	47.842	47.807	47.771	47.736	47.7	47.664	47.629	47.593	47.558	47.522	47.487	47.451	47.415	47.38	47.344	47.308	47.273	47.237	47.201	47.165	47.13	47.094	47.058	47.022	46.986	46.951	46.915	46.879	46.843	46.807	46.771	46.735	46.699	46.664	46.628	46.592	46.556	46.52	46.484	46.448	46.411	46.375	46.339	46.303	46.267	46.231	46.195	46.159	46.123	46.086	46.05	46.014	45.978	45.942	45.905	45.869	45.833	45.797	45.76	45.724	45.688	45.651	45.615	45.579	45.542	45.506	45.47	45.433	45.397	45.36	45.324	45.287	45.251	45.214	45.178	45.141	45.105	45.068	45.032	44.995	44.959	44.922	44.885	44.849	44.812	44.776	44.739	44.702	44.666	44.629	44.592	44.555	44.519	44.482	44.445	44.408	44.372	44.335	44.298	44.261	44.224	44.188	44.151	44.114	44.077	44.04	44.003	43.966	43.929	43.892	43.856
48.658	48.623	48.588	48.553	48.518	48.483	48.448	48.413	48.377	48.342	48.307	48.272	48.237	48.201	48.166	48.131	48.095	48.06	48.025	47.989	47.954	47.919	47.883	47.848	47.812	47.777	47.741	47.706	47.67	47.635	47.599	47.564	47.528	47.493	47.457	47.422	47.386	47.35	47.315	47.279	47.243	47.208	47.172	47.136	47.1	47.065	47.029	46.993	46.957	46.921	46.886	46.85	46.814	46.778	46.742	46.706	46.67	46.634	46.599	46.563	46.527	46.491	46.455	46.419	46.383	46.347	46.31	46.274	46.238	46.202	46.166	46.13	46.094	46.058	46.022	45.985	45.949	45.913	45.877	45.841	45.804	45.768	45.732	45.695	45.659	45.623	45.587	45.55	45.514	45.477	45.441	45.405	45.368	45.332	45.295	45.259	45.223	45.186	45.15	45.113	45.077	45.04	45.004	44.967	44.93	44.894	44.857	44.821	44.784	44.747	44.711	44.674	44.637	44.601	44.564	44.527	44.491	44.454	44.417	44.38	44.344	44.307	44.27	44.233	44.197	44.16	44.123	44.086	44.049	44.012	43.975	43.939	43.902	43.865	43.828
48.628	48.593	48.558	48.523	48.488	48.453	48.418	48.383	48.348	48.312	48.277	48.242	48.207	48.172	48.136	48.101	48.066	48.03	47.995	47.96	47.924	47.889	47.854	47.818	47.783	47.747	47.712	47.676	47.641	47.606	47.57	47.534	47.499	47.463	47.428	47.392	47.357	47.321	47.285	47.25	47.214	47.178	47.143	47.107	47.071	47.036	47	46.964	46.928	46.892	46.857	46.821	46.785	46.749	46.713	46.677	46.642	46.606	46.57	46.534	46.498	46.462	46.426	46.39	46.354	46.318	46.282	46.246	46.21	46.174	46.138	46.101	46.065	46.029	45.993	45.957	45.921	45.884	45.848	45.812	45.776	45.74	45.703	45.667	45.631	45.595	45.558	45.522	45.486	45.449	45.413	45.376	45.34	45.304	45.267	45.231	45.194	45.158	45.121	45.085	45.049	45.012	44.975	44.939	44.902	44.866	44.829	44.793	44.756	44.72	44.683	44.646	44.61	44.573	44.536	44.5	44.463	44.426	44.389	44.353	44.316	44.279	44.242	44.206	44.169	44.132	44.095	44.058	44.022	43.985	43.948	43.911	43.874	43.837	43.8
48.598	48.563	48.528	48.493	48.458	48.423	48.388	48.353	48.318	48.283	48.247	48.212	48.177	48.142	48.107	48.071	48.036	48.001	47.965	47.93	47.895	47.859	47.824	47.789	47.753	47.718	47.682	47.647	47.612	47.576	47.541	47.505	47.47	47.434	47.398	47.363	47.327	47.292	47.256	47.221	47.185	47.149	47.114	47.078	47.042	47.006	46.971	46.935	46.899	46.863	46.828	46.792	46.756	46.72	46.684	46.649	46.613	46.577	46.541	46.505	46.469	46.433	46.397	46.361	46.325	46.289	46.253	46.217	46.181	46.145	46.109	46.073	46.037	46.001	45.964	45.928	45.892	45.856	45.82	45.784	45.747	45.711	45.675	45.639	45.602	45.566	45.53	45.494	45.457	45.421	45.385	45.348	45.312	45.275	45.239	45.203	45.166	45.13	45.093	45.057	45.02	44.984	44.947	44.911	44.874	44.838	44.801	44.765	44.728	44.692	44.655	44.618	44.582	44.545	44.508	44.472	44.435	44.398	44.362	44.325	44.288	44.252	44.215	44.178	44.141	44.104	44.068	44.031	43.994	43.957	43.92	43.883	43.847	43.81	43.773
