45.846	45.809	45.772	45.735	45.699	45.662	45.625	45.588	45.551	45.514	45.477	45.44	45.403	45.366	45.329	45.292	45.255	45.218	45.181	45.144	45.107	45.07	45.033	44.996	44.959	44.922	44.885	44.848	44.811	44.774	44.736	44.699	44.662	44.625	44.588	44.55	44.513	44.476	44.439	44.401	44.364	44.327	44.29	44.252	44.215	44.178	44.14	44.103	44.066	44.028
45.815	45.778	45.741	45.705	45.668	45.631	45.594	45.557	45.52	45.483	45.446	45.409	45.373	45.336	45.299	45.262	45.225	45.188	45.151	45.114	45.077	45.04	45.003	44.966	44.929	44.892	44.854	44.817	44.78	44.743	44.706	44.669	44.632	44.595	44.557	44.52	44.483	44.446	44.408	44.371	44.334	44.297	44.259	44.222	44.185	44.148	44.11	44.073	44.036	43.998
45.784	45.747	45.71	45.674	45.637	45.6	45.563	45.526	45.489	45.453	45.416	45.379	45.342	45.305	45.268	45.231	45.194	45.157	45.12	45.083	45.046	45.009	44.972	44.935	44.898	44.861	44.824	44.787	44.75	44.713	44.676	44.639	44.601	44.564	44.527	44.49	44.453	44.415	44.378	44.341	44.304	44.267	44.229	44.192	44.155	44.118	44.08	44.043	44.006	43.968
45.753	45.717	45.68	45.643	45.606	45.57	45.533	45.496	45.459	45.422	45.385	45.348	45.312	45.275	45.238	45.201	45.164	45.127	45.09	45.053	45.016	44.979	44.942	44.905	44.868	44.831	44.794	44.757	44.72	44.683	44.646	44.609	44.572	44.534	44.497	44.46	44.423	44.386	44.348	44.311	44.274	44.237	44.2	44.162	44.125	44.088	44.051	44.013	43.976	43.939
45.723	45.687	45.65	45.613	45.576	45.539	45.503	45.466	45.429	45.392	45.355	45.318	45.282	45.245	45.208	45.171	45.134	45.097	45.06	45.023	44.986	44.949	44.912	44.875	44.838	44.801	44.764	44.727	44.69	44.653	44.616	44.579	44.542	44.505	44.468	44.43	44.393	44.356	44.319	44.282	44.245	44.207	44.17	44.133	44.096	44.058	44.021	43.984	43.947	43.909
45.693	45.657	45.62	45.583	45.546	45.51	45.473	45.436	45.399	45.362	45.326	45.289	45.252	45.215	45.178	45.141	45.104	45.068	45.031	44.994	44.957	44.92	44.883	44.846	44.809	44.772	44.735	44.698	44.661	44.624	44.587	44.55	44.513	44.475	44.438	44.401	44.364	44.327	44.29	44.252	44.215	44.178	44.141	44.104	44.067	44.029	43.992	43.955	43.918	43.88
45.663	45.627	45.59	45.553	45.517	45.48	45.443	45.406	45.369	45.333	45.296	45.259	45.222	45.185	45.149	45.112	45.075	45.038	45.001	44.964	44.927	44.89	44.853	44.816	44.779	44.742	44.705	44.668	44.631	44.594	44.557	44.52	44.483	44.446	44.409	44.372	44.335	44.298	44.26	44.223	44.186	44.149	44.112	44.075	44.037	44	43.963	43.926	43.889	43.851
45.634	45.597	45.56	45.524	45.487	45.45	45.413	45.377	45.34	45.303	45.266	45.229	45.193	45.156	45.119	45.082	45.045	45.009	44.972	44.935	44.898	44.861	44.824	44.787	44.75	44.713	44.676	44.639	44.602	44.565	44.528	44.491	44.454	44.417	44.38	44.343	44.306	44.268	44.231	44.194	44.157	44.12	44.083	44.046	44.008	43.971	43.934	43.897	43.86	43.822
45.604	45.567	45.531	45.494	45.457	45.421	45.384	45.347	45.31	45.274	45.237	45.2	45.163	45.126	45.09	45.053	45.016	44.979	44.942	44.905	44.869	44.832	44.795	44.758	44.721	44.684	44.647	44.61	44.573	44.536	44.499	44.462	44.425	44.388	44.351	44.314	44.277	44.239	44.202	44.165	44.128	44.091	44.054	44.017	43.98	43.942	43.905	43.868	43.831	43.794
45.575	45.538	45.501	45.465	45.428	45.391	45.355	45.318	45.281	45.245	45.208	45.171	45.134	45.097	45.061	45.024	44.987	44.95	44.913	44.876	44.84	44.803	44.766	44.729	44.692	44.655	44.618	44.581	44.544	44.507	44.47	44.433	44.396	44.359	44.322	44.285	44.248	44.211	44.174	44.137	44.1	44.062	44.025	43.988	43.951	43.914	43.877	43.84	43.802	43.765
45.545	45.509	45.472	45.436	45.399	45.362	45.325	45.289	45.252	45.215	45.179	45.142	45.105	45.068	45.032	44.995	44.958	44.921	44.884	44.847	44.811	44.774	44.737	44.7	44.663	44.626	44.589	44.552	44.515	44.478	44.441	44.404	44.367	44.33	44.293	44.256	44.219	44.182	44.145	44.108	44.071	44.034	43.997	43.96	43.922	43.885	43.848	43.811	43.774	43.737
45.516	45.48	45.443	45.407	45.37	45.333	45.297	45.26	45.223	45.186	45.15	45.113	45.076	45.039	45.003	44.966	44.929	44.892	44.856	44.819	44.782	44.745	44.708	44.671	44.634	44.598	44.561	44.524	44.487	44.45	44.413	44.376	44.339	44.302	44.265	44.228	44.191	44.154	44.117	44.08	44.043	44.005	43.968	43.931	43.894	43.857	43.82	43.783	43.746	43.708
45.487	45.451	45.414	45.378	45.341	45.304	45.268	45.231	45.194	45.158	45.121	45.084	45.048	45.011	44.974	44.937	44.901	44.864	44.827	44.79	44.753	44.716	44.68	44.643	44.606	44.569	44.532	44.495	44.458	44.421	44.385	44.348	44.311	44.274	44.237	44.2	44.163	44.125	44.088	44.051	44.014	43.977	43.94	43.903	43.866	43.829	43.792	43.755	43.718	43.68
45.459	45.422	45.385	45.349	45.312	45.276	45.239	45.202	45.166	45.129	45.092	45.056	45.019	44.982	44.946	44.909	44.872	44.835	44.798	44.762	44.725	44.688	44.651	44.614	44.578	44.541	44.504	44.467	44.43	44.393	44.356	44.319	44.282	44.245	44.208	44.171	44.134	44.097	44.06	44.023	43.986	43.949	43.912	43.875	43.838	43.801	43.764	43.727	43.689	43.652
45.43	45.393	45.357	45.32	45.284	45.247	45.21	45.174	45.137	45.1	45.064	45.027	44.99	44.954	44.917	44.88	44.844	44.807	44.77	44.733	44.696	44.66	44.623	44.586	44.549	44.512	44.475	44.439	44.402	44.365	44.328	44.291	44.254	44.217	44.18	44.143	44.106	44.069	44.032	43.995	43.958	43.921	43.884	43.847	43.81	43.773	43.736	43.699	43.662	43.624
45.401	45.365	45.328	45.292	45.255	45.218	45.182	45.145	45.109	45.072	45.035	44.999	44.962	44.925	44.889	44.852	44.815	44.779	44.742	44.705	44.668	44.631	44.595	44.558	44.521	44.484	44.447	44.411	44.374	44.337	44.3	44.263	44.226	44.189	44.152	44.115	44.078	44.041	44.004	43.967	43.93	43.893	43.856	43.819	43.782	43.745	43.708	43.671	43.634	43.597
45.373	45.336	45.3	45.263	45.227	45.19	45.154	45.117	45.08	45.044	45.007	44.97	44.934	44.897	44.86	44.824	44.787	44.75	44.714	44.677	44.64	44.603	44.567	44.53	44.493	44.456	44.419	44.382	44.346	44.309	44.272	44.235	44.198	44.161	44.124	44.087	44.05	44.013	43.976	43.939	43.902	43.865	43.828	43.791	43.754	43.717	43.68	43.643	43.606	43.569
45.344	45.308	45.271	45.235	45.198	45.162	45.125	45.089	45.052	45.015	44.979	44.942	44.906	44.869	44.832	44.796	44.759	44.722	44.685	44.649	44.612	44.575	44.538	44.502	44.465	44.428	44.391	44.355	44.318	44.281	44.244	44.207	44.17	44.133	44.096	44.06	44.023	43.986	43.949	43.912	43.875	43.838	43.801	43.764	43.727	43.69	43.653	43.616	43.579	43.541
45.316	45.28	45.243	45.207	45.17	45.133	45.097	45.06	45.024	44.987	44.951	44.914	44.877	44.841	44.804	44.767	44.731	44.694	44.657	44.621	44.584	44.547	44.511	44.474	44.437	44.4	44.363	44.327	44.29	44.253	44.216	44.179	44.142	44.106	44.069	44.032	43.995	43.958	43.921	43.884	43.847	43.81	43.773	43.736	43.699	43.662	43.625	43.588	43.551	43.514
45.288	45.251	45.215	45.178	45.142	45.105	45.069	45.032	44.996	44.959	44.922	44.886	44.849	44.813	44.776	44.739	44.703	44.666	44.629	44.593	44.556	44.519	44.483	44.446	44.409	44.372	44.336	44.299	44.262	44.225	44.188	44.151	44.115	44.078	44.041	44.004	43.967	43.93	43.893	43.856	43.819	43.782	43.745	43.709	43.672	43.635	43.598	43.56	43.523	43.486
