-1.7341	-2.7861	-4.1424	-4.832	-1.4145	-0.37765	-0.70391	-1.4173	-1.0392	-1.3889	-0.69833	-0.70416	-1.0413	-0.36081	-0.013126	-0.70431	-3.8284	-3.4781	-0.70591	-1.0457	-0.70292	-0.3627	-1.3926	-0.70494	0.32793	-0.36191	-0.017895	0.31633	-0.36715	-0.70674	-0.36638	-0.36598	-0.035588	-0.38522	-1.0687	-0.38468	-1.4205	-0.39138	-0.39341	-1.4245	-0.73406	-0.72617	0.65443	0.30105	0.31634	-0.026848	-1.0741	-1.0562	-0.039433	-0.38655	-0.3749	0.64809
0.39581	-2.0139	-2.0137	-7.1789	-2.3355	1.4217	1.0821	0.76875	0.42671	-0.61055	-0.95019	0.08008	0.42426	0.3909	1.4552	-0.26468	-2.3322	0.73223	1.4564	1.459	0.39248	-0.30097	0.073092	0.4234	0.42364	-0.27238	0.42416	0.76445	0.42722	0.76491	1.1117	0.75968	0.48621	1.5291	0.82077	1.5175	1.8703	0.5043	1.1723	-0.18886	0.50538	0.12952	0.82376	0.1341	2.2009	0.8274	-0.18604	-0.18944	-0.20766	0.83041	1.8527	1.5098
0.16153	-1.2181	0.48881	-0.87706	-0.52657	0.85402	1.1945	0.85873	1.195	1.1601	0.51949	0.16612	1.5328	0.87087	2.2276	1.1803	1.1944	1.8842	1.5309	1.5486	1.1913	1.5353	1.2094	0.86958	1.1961	0.85628	0.85234	0.86803	1.8946	1.545	1.1901	1.2081	2.2961	2.6728	1.983	1.6072	1.96	1.6341	1.2882	2.2973	1.2676	1.6317	0.92829	1.9588	2.3206	2.3234	2.3215	1.628	1.6221	1.9788	1.6315	1.6294
0.91706	0.57762	0.9057	-1.8056	0.58232	1.9466	1.2432	1.9475	1.9479	2.2984	2.2988	2.2931	1.6096	2.2934	2.6226	3.6745	2.6372	1.9412	1.6391	2.2841	2.3058	1.6397	2.3057	1.9386	2.3265	2.2953	1.9531	1.291	1.2636	1.614	3.0082	2.6683	3.0651	3.0315	2.0319	2.3824	3.0289	1.343	2.7235	2.3752	3.048	2.7083	2.7086	2.3729	2.6895	3.0299	2.6904	2.3831	3.0472	2.6914	1.6941	2.0183
3.7026	1.6516	3.7036	0.27001	1.9844	2.331	2.3252	3.362	3.3557	2.6685	3.0066	3.3656	3.0213	3.348	3.3546	3.0088	3.3554	3.0226	2.6832	3.3734	3.0337	3.3463	3.0065	3.3606	4.037	2.3311	3.3471	2.3276	2.7001	2.719	2.6684	3.0365	3.7768	4.7835	3.4038	4.4442	3.7407	3.7784	3.7752	3.0855	3.4021	3.7701	4.079	3.4208	3.4274	3.7998	4.1152	4.4647	3.1026	3.4015	3.1033	2.7536
2.8389	2.8394	3.8423	2.8369	3.4989	3.177	4.5574	4.2179	2.8382	4.2226	4.1953	4.9035	3.8694	3.8663	2.8645	3.5309	4.2176	4.2178	4.5581	3.8683	4.5563	2.1481	3.8626	3.529	3.1754	3.5295	4.2198	3.8639	4.5603	4.248	3.2014	4.2111	4.5453	4.5457	4.546	4.2302	5.2329	4.8833	4.5437	4.9117	4.912	4.2285	3.5388	4.5454	4.9095	4.9098	5.2914	4.5366	4.9109	4.2312	4.5149	3.5143
5.2186	3.499	4.1896	4.1739	4.1905	4.881	4.8814	4.8776	4.8618	4.5261	4.8789	4.8632	4.5274	5.2041	4.894	4.9047	4.9028	3.8729	5.8918	5.9058	4.8761	4.8763	4.8765	5.5668	5.2032	4.8732	5.2135	5.1999	5.564	4.5685	4.1983	4.2125	5.2913	4.5932	4.9436	5.2861	5.2827	4.5907	4.9273	5.9577	5.6318	4.9507	4.2548	5.2827	4.9429	5.9556	5.99	5.3127	4.6132	5.2809	5.6289	4.5754
4.5672	5.9333	5.59	5.6182	5.5911	4.5615	5.6081	6.2986	5.5928	5.5972	4.5909	5.6176	5.278	5.5946	5.5951	6.3093	6.3098	5.6239	6.3104	5.6201	6.3067	6.3107	6.9972	5.6174	5.2776	5.6218	6.652	6.3123	5.9623	5.9726	5.6328	5.2754	5.6296	6.6601	5.2904	5.6346	5.6583	7.0328	6.3408	6.353	5.9686	5.6289	5.9767	5.9732	5.6296	6.3275	6.6641	5.9706	6.3243	5.9751	5.2878	5.6321
6.0576	6.3742	6.3747	5.6852	6.7493	6.3958	7.0801	7.0806	6.3971	6.7477	6.7481	5.3686	6.059	5.7168	6.0494	6.7475	6.3903	6.0567	6.7471	6.7411	7.0953	7.4455	6.4055	6.3957	7.4421	6.7523	7.4364	6.4028	6.4031	7.0933	6.7413	6.7416	6.0441	6.4015	5.6909	6.0451	7.0755	6.0582	6.3985	7.0942	6.4005	7.0732	6.7505	6.3835	7.0877	7.0879	6.7482	7.4424	7.4428	7.7793	6.4036	6.7537
8.0997	7.07	7.0568	6.7211	6.3955	7.0722	8.1027	7.0828	7.0831	7.7376	7.738	7.0708	7.4251	7.4256	7.4259	8.4563	7.0563	7.1035	7.4202	8.101	7.7637	7.3977	8.1018	7.072	8.1022	7.4056	7.7486	8.4327	7.7353	7.7494	7.7435	7.07	7.4602	8.1506	7.0947	7.4607	7.1177	8.1357	8.1221	6.7685	7.485	7.8191	7.818	8.1727	7.7921	7.4299	7.4826	7.4765	7.7985	7.8128	7.8132	7.4597
