-1.0592	-0.69785	-1.0581	0.34591	-1.0771	-1.0773	-0.0041145	-0.36422	-1.426	-1.7807	-1.7806	-1.4185	-1.4259	0.3511	0.0077061	-1.4184	-0.35202	-0.35147	-0.70188	0.010757	0.36141	0.3627	0.72376	0.014123	0.72532	1.4369	0.36554	0.0066994	0.0084023	0.0080519	0.72047	-1.4141	0.36154	1.0745	1.0744	1.0756	1.4364	1.0691	1.0686	-0.35521	-3.5919	-2.5165	-3.5931	-2.146	-2.1446	-2.4972	-1.0983	-1.4494	-0.024147	-1.4323	-1.4301	-1.0776	-0.35807	-1.4215	-0.0038002	-2.1393	-0.71342	1.0629	1.4236	0.0011861	0.33492	0.35369	0.0021079	-0.70771	-0.70823	0.012126	0.013465	0.35768	0.71822	0.0081909	0.70174	-1.0981	-0.38665	0.36046	0.36114	1.4337	2.4773	1.7666	2.4945	3.8979	1.3997	1.4001	3.5404	2.8128	1.7509	1.0399	1.7514	0.32924	2.8134	2.4806	1.0587	1.7696	2.4817	3.1922	3.1753	3.1753	1.7707	0.34741	-0.38173	1.0664	1.4263	1.4259	0.35413	0.35456	0.71431	-0.36545	-1.4298	-0.73293	-2.1411	-2.1415	-0.34998	-1.0923	-1.7876	0.70971	1.0611	1.4229	0.7189	0.71124	0.71212	-1.0708	1.071	0.35992	0.3597	1.434	-1.7765	-1.4064	0.35094	-1.0813	-2.1423	-2.4955	-2.8501	-2.5342	-3.2156	-2.5011	-0.012101	0.33886	-0.37282	-1.8149	-0.027366	-1.8144	-1.1195	-2.5185
-1.128	-0.40757	-0.40685	-0.4076	0.30492	-0.77367	-0.40769	-1.1179	-1.4857	-0.765	-1.1162	-0.7643	-1.4763	-0.76507	-1.4819	-1.1139	-0.40064	-0.40077	-0.39971	-0.047728	0.66441	0.66391	-0.047885	-1.1279	-0.40952	0.29598	-0.41495	1.0095	1.0091	1.7118	0.29238	0.29873	-0.06759	0.30091	1.364	0.64605	-1.1549	1.7087	1.008	0.29735	-0.77554	-2.2261	-2.225	-2.8998	0.27307	-1.8599	-2.5712	0.27856	-0.79489	-0.43485	0.65434	0.65462	-0.76864	-1.1115	-1.1164	-2.2146	-0.43069	1.3444	0.66029	0.2819	0.28588	-0.078976	-0.44696	-0.80664	-0.44505	-0.77821	-0.05866	0.64606	0.64574	-0.44233	-1.5297	0.25667	2.0471	1.3373	0.62269	1.3627	1.7129	3.4718	2.0509	1.6907	0.97359	1.6909	1.6916	2.0499	2.403	2.4031	1.6922	2.7646	2.4042	2.051	3.4734	2.0785	2.078	2.4019	4.1836	3.824	1.3435	1.3434	0.6288	0.65436	-0.40782	0.65503	2.0776	2.0777	0.65632	1.3207	1.3474	-0.45012	-0.81314	-1.8414	-0.41819	-1.8489	0.61383	-0.42368	-0.42321	2.0622	1.7013	1.3523	0.64806	-0.41405	-0.41909	-0.096145	-1.493	-1.1305	-1.1304	-0.77885	-1.1222	-2.5541	-3.2947	-2.194	-1.8268	-1.489	-1.8409	-2.5451	-0.064151	-0.064781	0.61914	0.62237	0.62018	0.27024	0.62091	1.3323
-1.8267	-1.114	-0.4019	-0.75116	-0.75167	-0.75153	-1.4823	-1.4815	-0.77011	-0.76828	-0.4176	-1.4803	-0.41616	-0.4151	-0.054325	-0.76602	-1.127	-1.4687	-0.41366	-0.044217	-0.75637	0.30733	-0.75415	1.0194	0.3093	0.67065	0.67011	-0.40752	-0.046677	0.3047	0.3058	-0.0449	0.30671	2.0805	1.0193	1.0193	1.0208	0.31005	1.0218	0.66479	1.3663	-1.1194	-1.4643	-4.3665	-4.0039	-2.1984	-0.42739	-0.80196	-1.4886	-2.2225	-1.1318	-0.058525	-0.76982	-2.1862	-0.76974	-0.05693	-0.41627	0.65583	0.65681	1.3593	0.98164	0.27184	-0.43834	0.63425	0.30054	-0.7611	-0.40993	0.67017	0.30262	0.63795	-1.5004	-0.41129	0.27814	0.30507	0.66751	-0.43154	1.3683	2.0535	1.7026	3.1251	1.7259	0.66328	0.30347	1.7084	1.3483	2.4201	2.4205	1.3255	1.3531	1.7142	1.7138	2.0653	1.7152	3.4866	3.4602	2.0383	2.0386	3.4606	1.3538	1.0036	0.29228	1.3535	2.064	1.7138	0.29178	1.7136	2.0647	0.29281	0.29243	-0.41133	-1.8421	-0.40323	-0.76803	-0.41768	-0.048848	1.0134	1.0059	1.358	1.0151	-0.055159	-0.045504	0.29789	-0.40621	-0.40555	-2.8988	-3.9625	-2.9008	-1.8343	-1.5004	-2.8913	-2.1908	-2.1911	-1.1334	-0.77274	-1.1397	0.64377	0.61745	-1.8783	-1.8517	0.99509	0.61745	-0.77661
-1.0765	-0.72544	-1.7706	-1.7704	-1.0752	-0.34698	-1.4349	-1.0549	-1.4167	-0.70373	-1.0541	-0.34289	-0.70464	-1.0537	-1.0531	-1.4129	0.37154	-1.0512	0.012189	-1.0504	0.37442	0.37427	0.014651	0.72653	0.72586	1.4193	0.35792	0.35841	0.35909	-0.0010894	0.36062	-0.00060055	1.0627	0.71304	1.7745	0.0020048	1.0654	-0.36443	1.4098	0.34859	0.36541	-1.4349	-0.72181	-2.5238	-2.1777	-3.2418	-2.8899	-1.8155	-1.8147	-0.75111	-1.457	-1.0657	-0.35466	-0.69837	-1.8025	-2.1638	-0.028693	-1.0908	-1.0619	0.68457	2.4587	1.0369	0.33528	-0.37637	-0.75354	1.0204	-0.041102	0.34668	0.67154	-1.4693	0.31532	-0.045903	0.67365	1.7353	1.0516	1.4122	1.0526	1.414	0.66983	0.66917	0.31228	-1.1025	2.4362	-0.39774	1.0157	2.0935	2.8045	2.094	2.0946	1.0231	2.1015	2.4518	1.741	2.8124	3.5232	2.0957	1.7416	1.4179	1.3836	2.1014	1.0294	-0.744	1.0559	1.7407	0.67945	2.812	1.3911	1.4181	0.33794	-0.4007	0.33727	-1.068	-0.71676	-0.7163	0.31341	0.312	1.752	0.691	1.0418	1.3761	1.754	1.0437	0.34343	0.66684	0.31683	-1.8226	-1.824	-0.3924	-1.7894	-1.7769	-2.1358	-1.4208	-1.0767	-0.70925	-2.1494	0.32081	0.32062	0.32048	-2.1758	-3.2454	-0.36392	0.67194
0.37383	-1.3997	-1.0484	-1.4001	-1.3992	-1.7581	-1.0658	-1.4174	-0.35399	0.0080096	-1.4149	-0.70379	-1.0633	-1.0625	-1.0623	-1.4127	-0.35001	-0.34867	0.011413	-0.34798	0.014136	-0.69041	1.4339	-1.0493	-0.33723	-0.34404	-0.34354	-0.34217	-1.0533	-0.33533	-0.34083	-0.33425	0.37199	0.021758	0.7232	0.021977	0.37434	2.5073	0.72563	1.4367	0.37574	-0.33503	-0.34195	-0.34153	-2.1403	-3.2146	-1.7955	-3.2125	-1.4193	-1.7864	-1.0661	-2.492	0.012448	0.36516	-1.0638	-1.7746	-0.70207	-1.4136	-0.70745	0.36116	1.4244	1.785	0.71447	-0.35379	-1.0642	-0.70284	-1.4072	0.71788	1.4294	-1.7807	-1.4452	0.005718	1.0807	0.37007	-0.6976	0.71437	1.0754	0.72177	0.7231	2.1382	-0.34599	0.35869	0.70911	1.0686	1.4026	1.7636	0.69213	1.054	2.8324	2.1213	1.7716	2.1228	1.0605	1.0607	3.5511	4.2543	1.061	2.122	2.4825	1.4107	1.4111	1.0612	0.70727	0.70625	2.4883	1.4114	0.70591	0.35666	1.419	0.70838	-0.34714	0.014427	-1.0503	0.021289	1.0767	0.71767	1.0781	0.71732	1.4226	1.4229	1.4234	-0.70044	1.0743	2.1357	-0.69724	-1.8111	-2.8478	-2.4756	-1.7625	-2.4671	-1.4027	-2.1143	-0.35711	-1.0682	-0.0091985	-0.37009	-0.37013	-0.36352	-0.36226	-2.1365	-1.7863	1.0673
-1.4321	-0.72108	-1.4311	-1.4308	-1.4292	-0.70278	-1.4126	-0.70072	-1.4139	-1.4114	-1.4115	-2.1226	-0.69828	-1.049	0.013597	-0.69679	-0.69682	0.015539	0.015946	0.36728	0.36845	1.0802	-0.33152	-0.3317	-0.35048	-0.71043	0.0016698	0.7135	0.0029128	0.71434	-0.70751	-0.70579	0.0045265	-0.34472	1.4289	1.4288	1.7808	1.0693	1.7811	0.72062	1.4317	2.1271	2.1273	0.34551	-0.7149	-1.4132	-2.1229	-1.4283	-1.0644	-2.8359	-1.7602	-1.0611	-1.4227	-1.0461	-1.0436	-1.419	-3.1952	-1.7561	0.018521	-0.33116	0.0062635	-0.34489	0.36949	0.71307	0.35328	0.71486	-1.0587	1.0525	0.0049844	0.35634	-1.4299	-0.72144	1.0686	-0.34289	-1.0702	-1.0666	-1.054	-1.0707	0.35979	0.72155	1.4326	3.2042	1.7835	0.36122	2.8385	1.7672	1.061	1.7712	2.1326	1.7689	3.1907	3.541	2.8404	3.2074	2.4801	3.9181	3.5409	3.1905	2.129	1.435	1.7847	1.4342	1.4344	0.71047	1.4212	1.0743	1.4354	0.34491	1.0425	-0.36907	-0.36954	-0.71263	0.69236	1.0609	1.0612	1.0611	1.0623	-0.34852	1.0632	-0.0149	1.4085	0.69789	-0.012875	0.3372	0.33875	-1.0761	-2.1444	-1.7851	-1.7608	-2.4789	-0.36012	-2.131	0.0050781	-0.70356	-0.0096271	-0.70675	-0.70591	0.0049698	-1.783	0.70331	-0.35887	-0.35851
-0.65885	0.75366	-1.3692	-1.0187	-0.30713	-0.67639	-2.0988	0.025355	-0.32427	-1.3859	-1.7468	-1.3852	-0.3224	-1.3835	-0.32152	-1.7431	0.030034	-1.3811	-0.31885	-2.0923	-0.3413	0.36995	-0.3403	0.3719	-1.4014	0.012351	0.37359	1.0854	-1.0481	-1.3966	-0.6619	-1.0459	-1.3953	0.017507	0.017822	-0.68252	-0.33151	0.044201	-0.33061	1.1165	2.1783	1.467	2.5197	1.8097	-0.3396	-1.0505	-2.8238	-1.7665	-3.168	-2.4699	-2.4763	-2.1081	-2.4706	-0.66796	-0.31778	-1.027	-1.393	-1.3929	-1.3908	-0.68635	0.38312	-0.3275	0.38415	-0.32688	1.446	0.38592	-1.0355	-1.7467	1.1146	1.0988	0.38147	-1.7439	-0.67256	-1.032	-0.69441	-1.3886	-0.33954	1.4305	0.38563	0.025142	2.1568	1.8117	1.0948	2.4999	2.8509	3.5616	4.9827	2.4851	2.8354	4.9674	1.0808	2.5022	2.5028	2.5025	1.7918	3.2033	1.7913	2.1415	3.2021	1.4303	0.0082461	1.0862	0.37534	-0.33676	0.39198	1.437	1.0862	1.4374	1.4379	0.72771	0.033354	-0.66791	1.1055	1.0818	0.03522	0.39559	0.035815	1.4576	0.39693	1.8026	-1.0249	0.037256	-1.7362	-0.67845	-4.9523	0.040068	-3.53	-3.8681	-2.1068	-2.8101	-1.0611	-1.4121	-1.4063	-0.32768	-0.32706	1.4289	0.0074263	1.7897	0.36825	-1.0389	1.4455	1.0956
-0.42605	0.28638	-1.1361	-1.8476	-2.1979	-1.4693	-1.4697	-1.118	-0.75649	-1.4671	-1.4665	-1.466	-1.8265	-1.4654	-0.40233	-1.1127	-0.050735	-0.75201	-0.75033	-1.8216	-1.4619	0.64345	-1.1285	-0.76668	-1.1286	-0.065273	1.0071	-0.063422	0.29821	-0.41304	0.29843	-0.41176	-0.060743	-0.76168	-0.40941	-1.1199	0.65285	-0.40815	1.0142	1.7261	1.0162	1.7272	1.0158	1.0176	0.65732	-0.069134	1.3536	-2.9039	-1.129	-3.9817	-1.845	-3.6185	-2.5547	-0.41418	-0.74757	-2.8974	-3.6152	-2.1844	-1.8397	-1.4799	-0.77952	-1.1398	-0.4273	0.62806	0.63509	-0.77643	-1.1432	-0.080201	-1.4924	-0.78054	0.63855	-2.2027	0.26657	-2.203	-1.1505	-0.088064	0.62187	-0.78963	-1.5041	-0.77713	1.7071	1.7076	2.7689	2.4187	3.4796	3.1199	3.12	3.1043	3.4649	3.8152	1.3329	2.7547	1.3337	1.3502	2.7552	2.4208	0.6386	1.7093	3.1203	3.1202	1.7086	2.0592	1.3487	0.29301	-0.43675	-0.43641	0.98544	0.27521	0.98654	0.27603	0.98747	-0.41748	0.64411	0.64436	-0.41694	-0.082062	1.3402	1.3406	2.4121	-0.080477	1.3416	-0.76451	-0.062814	-1.1177	-1.1234	0.64987	0.30595	1.7282	-1.4658	0.28456	0.28541	-0.78129	-2.5602	-0.058681	0.63683	0.6367	-0.77515	0.28576	0.63679	-1.8472	-1.1201	-1.1195
0.24485	0.58632	-0.12469	-0.12348	-0.48341	-1.1845	-0.12169	-0.48172	-0.48185	-0.83148	-0.83025	-1.893	-0.47975	-0.82993	-0.82818	-1.1787	-2.6017	-0.47629	-1.1826	-2.2487	-1.18	0.59316	1.6552	-0.47627	1.6568	0.59581	2.7185	2.369	1.6591	0.59831	-0.82328	0.59948	-0.11026	0.24069	-0.10959	0.60196	-0.46903	0.60193	0.93464	1.2951	1.6464	3.418	0.93663	3.0693	3.0741	2.0139	-1.9075	0.94407	-1.1795	-2.6178	-1.904	-2.6156	-2.9717	-2.2623	-1.5346	-1.1727	-2.5967	-0.48616	0.22483	-0.83567	-1.8976	-0.83492	0.58766	-0.83384	-1.8788	-1.1827	-0.83192	-0.12105	-0.47598	-0.83019	-0.11864	-0.82477	0.23709	-0.11737	0.23725	-1.1712	0.60098	0.59567	1.2907	2.3521	2.352	2.0026	1.2963	1.6426	2.7038	3.4148	3.7751	4.1256	2.0047	4.4865	4.8371	2.3557	1.6497	1.2949	3.0667	1.645	1.2898	0.92896	1.6397	1.2932	1.6394	1.6393	0.59419	-0.47767	-0.11686	0.5945	0.94543	0.5952	1.3067	-0.82999	0.23541	1.3082	0.23777	1.655	1.3091	0.59833	0.22319	0.94966	1.6612	-0.47109	0.60128	-0.82114	-0.47416	-2.9576	-2.9574	-3.6844	-2.6106	-3.6834	-1.552	-0.11312	-0.48905	0.22634	-1.5504	-1.8977	0.93751	1.6482	-0.48445	-1.185	-0.83433	-2.2581	-1.9014	-0.12268
-0.70653	-1.4073	-2.4796	-1.7524	-1.0399	-0.32814	-0.68828	-0.3282	-0.68753	-0.68657	-0.32603	-0.32582	0.025941	-1.0352	-1.7464	-0.6847	-1.0535	-0.34177	-2.1147	-0.70092	-1.0504	-0.33826	-0.33799	0.012357	-0.69753	-1.7582	-2.1078	-1.0464	1.0824	0.011815	-1.0435	-0.33241	-0.69241	-1.0424	-2.1035	-0.33035	-0.33012	-0.32933	-1.0397	0.022905	0.022929	1.8059	4.9983	4.9988	4.999	1.8077	0.38767	0.7387	0.38817	-1.4003	-2.8217	-2.4696	-2.8351	-4.2448	-2.8051	0.72391	-1.7741	-2.5015	-1.4123	1.0716	-1.0764	-1.06	-1.0587	0.3627	-1.4243	0.36436	-0.36162	-0.72179	-0.010371	-0.35983	-0.35993	0.0069502	-0.7191	-0.0032777	1.0631	-1.0645	-0.72887	0.70832	1.7756	0.70943	2.4764	0.7105	0.71013	1.4213	1.7774	2.8386	2.1327	1.4227	-1.7878	1.4228	5.3211	3.1945	2.134	3.1904	2.4838	0.71184	1.0668	1.7596	1.0641	1.0483	1.3984	1.7584	0.33735	0.68781	-0.0074002	-0.0075158	0.36884	0.72003	0.72041	0.72096	-0.33969	0.011326	0.36701	0.36822	1.4339	-0.33839	1.4198	0.37376	0.35911	-0.33586	-0.69599	-0.69553	1.4329	-1.0608	-2.4941	-2.1362	-2.4928	-2.1369	-1.754	-1.3976	0.37559	0.72658	-0.6957	0.019896	1.8023	1.0762	1.4264	-0.34576	-1.754	-0.32997	-0.32986	-1.4074
