-1.1013	-0.38756	-1.0877	-1.4428	-1.0871	-0.019327	-0.018968	-0.38791	-1.0861	-0.72114	-1.8111	-1.1056	0.32881	-1.4451	-1.7954	-1.4369	0.3311	-1.4384	-1.1064	-0.38636	-0.74043	-1.105	-2.1749	-0.36406	-1.1067	0.68751	0.68912	1.052	-0.015637	-0.39134	0.31318	-0.72763	-0.37615	-0.39286	1.7359	-1.4815	1.7321	1.3626	-0.03286	-0.038152	-2.5267	-4.328	-2.1788	-3.2666	-0.75633	-1.8276	-1.8359	-2.1834	-1.826	-1.4835	-1.1316	-0.39128	-0.74543	-0.024267	-2.1701	-2.5358	-0.037395	1.3666	0.31889	1.7199	0.30253	-0.38205	-0.051892	-0.73155	-0.02515	-1.0961	0.68001	-0.72915	0.32957	-0.74376	-0.030807	-1.1048	-2.5542	2.4222	2.4451	2.7851	1.7232	1.3678	2.7868	3.1386	3.4988	1.3738	2.7889	2.0758	2.0851	2.0726	2.0753	2.7887	1.0219	0.32663	3.1506	3.5075	2.0843	3.5017	3.508	0.65044	1.3867	3.1561	3.8586	-1.0886	0.31751	1.0324	1.0457	-0.39146	1.026	1.0474	-1.1044	-2.1929	-1.8095	-5.3688	-1.8152	-0.38721	-1.4581	0.64221	1.3563	0.31395	1.3793	1.026	1.3567	1.3828	-1.0962	-1.4641	1.0319	-0.74896	-0.74724	-0.023805	0.66472	0.31935	-2.5368	-1.8057	-2.1444	-3.2306	-7.9294	-1.4362	-3.9574	2.4432	-1.1076	-1.4795	-0.76371	-1.8425	-0.76606	-1.1303	2.0607	3.4729	2.058
-2.0599	0.41938	-1.706	-0.63653	-0.6355	-1.3527	-0.98865	-3.1176	-1.3526	-0.63723	-1.3499	-0.63286	-1.3454	-0.98238	-0.62774	-1.3437	-0.62351	-0.97308	-0.98843	0.070857	-0.97183	-6.3469	-5.6173	-0.6061	-0.63642	0.073423	-0.62912	-1.3328	1.8419	0.076748	-0.2803	0.42795	1.1307	0.069151	1.1307	0.42257	-2.0599	0.78198	1.116	0.053267	-1.0017	-2.0746	-2.0773	-3.1439	-3.1464	0.051363	-1.3932	-1.7205	-2.0697	-0.99973	-0.65158	-0.30561	0.39854	-0.63737	0.072727	-0.28449	-2.7979	0.051425	2.5347	0.056438	-0.29727	-1.3939	-2.0733	-2.425	-0.29568	-0.2891	0.79036	2.1857	1.4813	-0.64554	-1.0016	-2.7929	0.043337	2.538	0.40779	0.053086	1.4722	2.5414	2.5435	1.8285	1.8301	3.931	1.8326	3.962	3.2418	3.9551	1.4669	2.8918	1.0997	1.8316	1.1326	1.4848	1.8291	3.5877	2.8849	2.1746	1.4435	0.049016	1.47	1.8226	2.1895	-2.4014	2.8876	1.4718	-1.3425	2.172	-0.29726	1.1154	-3.8669	-0.30447	-0.27986	1.135	-1.7185	-0.64882	-0.28347	1.1191	0.05908	-0.99497	2.1656	1.113	-2.0502	-0.9628	-2.0319	-0.27072	-0.61041	-2.4234	-2.7648	-5.6465	0.79756	0.096156	-0.60929	-3.5135	0.056073	-2.7665	2.1726	-0.6376	0.76721	-0.67768	1.1233	3.2391	0.05276	0.40218	0.048989	1.1111	1.8361
-1.9352	-0.17475	-1.2342	-0.87914	-0.52883	-1.5829	-0.8656	-1.2305	-0.52077	-1.9331	-1.5694	-0.87473	-1.2125	-1.9296	-2.2816	-0.86989	-1.9514	-1.2181	-1.2172	0.55442	-0.50898	-0.8605	0.2084	0.55762	-0.52501	0.9113	0.91216	0.91273	0.56094	0.56027	0.2098	-0.15263	0.21096	-1.2186	-0.16195	0.8918	2.6581	-2.3263	0.89161	0.53791	1.5949	-0.54505	-1.2357	-2.3061	-3.016	-0.18911	-2.3022	-2.3171	-0.17377	-1.5897	-2.3173	-1.5844	-1.2358	-1.2186	0.18129	-1.9677	-0.88346	-0.54553	0.18634	-0.17457	1.5963	0.18876	-3.0235	-1.2463	-1.2455	-0.1733	-0.87267	0.90357	0.54745	0.17839	-1.5906	-1.2551	0.87668	0.87631	0.18772	0.52373	0.17317	2.6629	2.649	3.3604	1.9465	1.5975	0.86724	2.3124	-0.17485	3.7273	3.7134	2.2852	2.6654	3.3767	3.3607	2.6629	3.0149	2.6644	3.0053	0.15622	0.53863	2.2897	2.2889	0.87185	3.3512	-0.18165	0.18983	3.3513	-0.88325	0.89017	3.0077	1.5755	0.53733	-1.2505	-0.52542	-0.86512	0.88889	-1.2532	0.89454	1.2443	-0.17845	0.18439	1.2349	0.53282	-1.5931	2.65	0.52993	-1.9384	-1.9561	-3.0141	-1.2347	-3.3661	-1.5905	-2.6587	-1.93	-0.86305	-0.86521	-1.239	-1.6074	0.18975	-0.52713	0.87284	1.5762	0.16782	-0.18994	-0.1752	1.2381	2.3057	0.17871
-0.93726	-0.58296	-1.6419	-0.23541	-0.22097	-0.21997	-0.58001	-0.92996	-1.6377	-1.6535	-1.2837	-2.3718	-0.57881	-0.57912	-2.3672	-0.59628	-0.93924	-1.6598	-0.93687	-0.23786	0.81806	0.11547	-0.59566	-0.23236	-1.6269	0.47157	0.11717	0.47057	0.11935	-0.57751	0.12144	-0.2329	0.84234	0.8254	0.12182	1.1859	0.48069	1.1857	1.5353	2.2387	1.1872	0.13357	-1.6405	-2.0204	-3.8293	-3.8099	-2.7318	-2.0443	-0.95351	-1.3403	-0.61707	-0.58903	0.81686	-1.2992	-0.6104	-2.0229	-2.7369	-2.7333	0.45807	1.5246	1.8641	0.8148	0.4655	1.5297	-1.3086	-0.23749	-2.0034	-0.92447	0.47766	-0.5973	-1.3318	-0.26288	2.2384	-0.23398	1.524	1.8607	2.5647	1.5256	1.8798	2.9444	1.5122	0.42995	0.77209	0.42918	1.8541	1.8475	1.1408	0.79035	0.81691	0.80088	0.78429	1.53	0.80282	0.81678	2.9443	3.2992	2.2347	2.9389	3.6371	0.48215	-0.24864	0.088392	0.81896	3.2719	1.8742	0.81787	0.48403	-0.61196	1.5209	-1.6399	-2.7383	-3.7802	0.46834	0.12087	-0.22054	-0.60967	-0.58148	2.9523	0.82577	0.13769	-1.3129	0.80328	-0.23755	-0.6149	0.80528	-1.342	-2.7402	-2.7869	-0.96075	-2.3733	-1.2787	-4.4811	-2.3488	-1.3034	-2.7119	1.1449	0.45516	1.1623	-1.3139	-2.0047	-0.62288	0.09234	-0.26094	-1.3008	-2.0086
-1.3546	-0.59858	-1.0002	-2.0564	0.10509	-1.7045	0.068288	-1.3481	-1.3532	-1.7015	-2.3935	-0.28067	-1.6858	-0.61742	-0.63508	-1.347	-0.27434	-0.98705	-1.3404	-0.62608	0.43284	0.082512	-0.59773	0.78726	-0.24609	-0.62261	1.1492	-0.26891	-0.98145	0.43739	-0.59388	0.4392	1.1522	0.79106	0.77887	0.079421	1.4838	0.06759	1.1329	0.77178	-0.28496	0.42111	-0.26968	-0.64819	-1.3616	-3.4753	-2.7915	-3.1221	-2.7494	-1.6977	-0.2927	-0.26406	-0.99062	0.42745	-3.1255	-1.6823	-1.6897	-1.3383	-1.6883	0.78674	2.565	2.2044	1.8596	0.79667	-1.683	-1.3432	-2.0379	0.07439	0.4645	0.061799	-1.3224	-1.003	-1.6804	1.157	0.082749	0.44196	-0.64692	-0.24337	2.2036	1.1215	2.5536	-0.64935	1.1261	2.5408	-0.29141	1.4748	0.76271	2.1806	2.54	3.2417	2.541	2.1957	0.42795	1.1604	2.5691	1.4942	2.8997	0.75513	0.75373	1.8525	-0.6186	1.8527	0.43082	2.2206	1.8521	-0.99995	2.1975	1.5186	-0.27331	1.5018	0.80769	-0.28512	-0.62375	0.43439	1.4842	0.43268	1.4849	-0.98309	1.1536	1.8512	0.78878	0.80306	-2.7791	-0.62933	1.1417	-2.0755	-4.9341	-3.8188	-1.7075	-5.9497	-3.838	-1.3127	0.066328	-0.27226	-2.7586	-1.0139	-2.0766	1.4972	0.43173	-1.7183	-0.61775	2.2237	-0.96205	-2.7555	-3.4657
0.13292	-0.20261	-1.2742	-1.9746	-0.90535	-0.20219	-0.55512	-1.2578	-1.6191	-1.2535	-0.54884	-2.328	-0.55093	-2.329	-1.2567	-0.90076	-0.91696	-0.55685	-0.91211	0.50441	-0.56105	-0.20172	1.5599	-3.737	-1.2475	0.1462	0.86103	1.2107	-0.55536	-2.3149	0.5104	-3.0218	-0.9056	0.51283	0.85275	0.5048	1.2073	0.86207	1.5661	-1.2652	0.86309	0.86504	-0.90503	-0.21182	0.14535	-2.6797	-2.3548	-4.1288	-2.331	-3.7548	-3.0349	-0.55283	-1.2491	-0.56226	0.14419	-1.2724	-1.9861	-0.55462	-0.20922	0.14378	-0.90956	0.85506	0.14902	-1.2585	-0.20634	-0.93302	-2.6863	-1.6108	0.50628	0.14775	-0.21982	-1.6663	0.5146	-0.55296	-0.93176	-1.6389	0.85603	1.2063	-0.91141	-0.9148	2.2714	1.5413	2.2548	1.5424	2.2619	1.1652	-0.25066	1.1655	0.81569	2.959	1.2108	3.3031	2.2573	0.14609	2.6285	2.6258	2.5997	2.9564	2.2475	2.2401	2.2467	-1.2691	0.14102	-0.9205	2.2672	2.2642	1.2048	0.5041	1.5293	-0.218	-1.6276	0.13602	-1.2642	-0.19397	0.50549	0.15023	0.13916	0.51335	1.9151	1.568	2.618	1.5521	1.9142	1.1965	-0.21654	-3.0575	-3.0577	-2.7156	-4.0978	-1.2494	-3.0416	-1.9733	-2.3383	-2.6867	0.4963	-0.58898	0.14335	0.49878	-2.6921	-0.56243	-0.56444	-0.56463	-0.19894	-1.2645	-0.91735
0.42803	-0.28431	-2.0608	-1.6891	-1.3427	0.77668	-0.99125	-0.6401	-0.28573	0.42705	-1.6692	-0.63695	-1.3408	-0.98784	-0.98703	-0.99518	-0.2916	-1.3232	-0.61841	-0.64152	-0.26525	-0.60208	-0.60279	-0.96813	0.4489	-0.26238	0.09943	-0.59882	1.1539	0.45273	-0.26075	-0.61066	0.80665	-0.25639	0.79737	1.1499	0.44642	1.1493	1.1506	-0.63935	0.80127	1.8405	1.491	1.4917	-0.28061	0.43122	-1.6927	-3.4801	-3.1117	-3.8282	-2.77	-3.1101	0.084902	-0.98543	-1.3433	-4.5191	-4.1792	-2.7594	-1.6858	-2.4061	0.78026	-0.62785	-0.27984	1.4977	0.07936	-0.27688	-0.27937	-1.3334	-1.3267	0.78527	0.42174	-2.7831	0.090895	-0.28296	-1.6908	-0.31359	-1.3553	-2.0702	-0.63659	0.42758	1.1184	1.1359	1.4976	2.1678	3.9321	2.8708	4.2835	4.2902	3.9331	2.8777	1.1129	2.886	2.8989	3.6111	2.5492	1.8325	0.77711	2.8626	2.539	2.5249	1.4881	2.1908	1.8425	2.5455	0.076518	-0.28366	1.8361	1.4855	0.070483	-0.28764	1.13	0.78275	0.78151	-0.61566	0.81363	0.11118	-1.3193	0.43282	0.08191	0.78621	2.1907	0.77659	-2.3957	-0.28613	-3.4517	-0.28878	-3.1162	-5.6319	-2.3782	-6.2873	-2.7654	-1.6921	-1.3458	-2.0619	0.43169	0.78214	0.43061	-0.29028	-2.7577	-0.99146	1.1337	-0.98977	-2.3885	-2.7412	-0.26394
-0.81348	-0.45153	-1.8685	-1.8694	-0.099868	-1.8649	0.25336	-1.1627	-1.1592	-0.44944	-0.80939	-1.1591	-0.094603	-1.1594	0.95916	0.59911	-0.81098	-0.81257	-0.81007	-1.1622	-1.5128	-0.44351	-0.80756	-2.2106	-2.2101	-2.5721	-0.80714	0.60998	0.61121	0.61198	0.26015	0.26197	-0.096415	-0.4507	0.25443	0.96656	-0.44812	0.25613	0.60761	1.32	2.022	1.3206	1.6679	2.7325	2.3718	-1.1603	-0.089004	-1.5307	-3.3206	-3.318	-4.3723	-4.3681	-4.0314	-2.2576	-0.80928	-0.80645	-3.9893	-3.6407	-1.5325	-1.8831	0.21857	-1.5096	0.57184	-0.48159	-0.48074	-0.085884	0.22252	-0.82298	-1.5433	-1.5053	1.6394	-1.1468	-5.4178	-1.9059	-2.9781	-1.9317	-2.6196	-2.2602	-1.1837	0.23688	-0.1206	1.6509	1.2837	2.3531	2.3543	4.1276	2.0026	2.3512	3.4103	3.4097	3.0596	-0.464	1.3021	2.7129	2.3428	1.9954	3.7551	1.6402	1.6405	3.0533	3.4037	-0.84083	-0.47393	0.58066	-0.85201	0.60737	-0.81466	1.9782	1.2774	1.9795	0.97014	0.60249	1.3158	1.3191	-1.5094	0.25979	1.3176	-0.44796	-0.81943	0.96383	0.25176	-0.45695	-1.8744	-1.5176	-2.9383	-2.939	-0.8109	1.3167	-3.9731	0.21365	-1.8901	-1.8925	-2.9726	-0.81225	-2.2175	-0.4511	0.25825	-0.092975	0.92744	0.2575	-1.864	0.25565	-1.1603	-5.415	-0.82002
-0.32812	-2.0967	-1.0309	-1.0298	-0.32809	-1.0292	-0.32655	-1.3913	-0.67777	0.026902	-1.0256	-0.67456	-1.0346	-3.5266	-0.68242	0.38146	-1.0415	-1.3991	-1.0387	-1.0366	-1.7508	-2.0885	1.4317	0.019029	-0.332	0.73259	1.7861	2.1474	0.73467	0.3835	0.72551	0.014779	-2.0902	-2.7951	-1.0376	-0.67213	-0.68565	-0.33276	1.0804	2.4949	2.8463	1.785	2.4968	1.7857	3.2057	0.028213	-2.7935	0.39108	-2.1101	-2.8088	-2.8297	-4.6047	-3.5453	-4.242	-4.2212	-1.397	-4.2261	-2.8023	-1.7458	-1.7728	-1.054	0.74177	-2.4465	-0.32704	-1.758	-0.69315	0.026195	0.36447	-1.4111	0.0053071	-2.8281	-0.34963	-0.37173	-2.8019	-2.8267	-0.38356	-2.8535	-0.38366	-0.35587	-0.35299	1.0624	-0.35191	-0.017173	2.4726	1.7656	2.8269	1.0647	-0.70064	2.4743	4.2237	3.8729	4.2238	1.0389	-1.0905	1.0398	2.1149	1.4303	1.0543	1.0784	1.0513	1.756	0.72742	1.7807	-0.0032467	-0.68129	0.02228	-0.6799	-1.0311	-1.4165	0.7284	0.73632	0.36222	-0.32741	0.7438	-0.66988	0.72772	0.35429	-1.0384	1.0576	-2.1011	-0.3328	-1.7734	-6.3775	1.0897	1.074	1.4239	1.075	-2.4461	-2.445	-1.4009	-3.5081	-2.4707	-0.35111	-1.398	-1.7421	0.3623	1.4147	0.73646	0.023673	-0.32847	0.017097	-1.7445	-2.456	0.35274	-3.5201
-0.28745	-1.3494	-1.6996	0.066637	-0.28425	-0.28349	0.067481	-0.64335	0.068482	-0.65258	-2.0669	-0.65193	-1.0027	-1.0015	-1.3531	-2.4029	-2.4029	-2.0638	0.077183	-0.27236	-1.6861	-2.7379	0.092434	1.1471	1.5079	0.44611	-0.25544	-4.1593	2.2021	2.9139	-0.62403	-0.62508	-0.26079	-0.26091	-0.97081	-1.323	-0.6323	1.4938	1.4945	0.081485	0.44551	2.9083	3.61	3.2595	4.3114	3.261	0.071503	-5.596	0.77755	-0.99277	-3.1123	-4.1779	-4.1771	-5.2386	-3.8253	-0.63179	-3.8146	-5.952	-3.4552	-1.6881	-2.4036	-1.3425	-2.7477	-3.1039	-3.1013	-2.4007	-1.6873	0.075986	-0.27307	-0.9895	-1.6887	-1.6954	-2.4002	-2.0521	-1.6924	-0.98695	-4.1956	-0.66048	-0.27247	-2.7527	1.843	0.78383	1.1288	-0.27493	2.5453	2.5494	1.1372	1.4937	0.069261	0.071184	5.3606	2.5372	3.5962	3.2494	1.1229	-0.27814	1.1217	1.4877	0.070866	0.77565	3.6004	0.41812	0.4189	-2.4142	0.066824	-1.7018	-0.63473	-0.98516	-0.63403	1.1307	-0.97096	1.4837	1.1226	-0.62872	0.78643	0.058	1.83	1.1187	0.059484	-0.29026	-2.7589	0.41754	-2.4174	-0.97212	-4.1774	-3.1063	-2.4047	-4.1757	-5.242	-3.0881	0.093769	-2.7375	-0.9709	-3.472	-0.28452	1.8378	0.42372	0.4141	-2.0728	-6.2968	-2.7494	-4.5196	-0.64821	-2.0688	-6.6624
