65.046	65.037	65.027	65.017	65.007	64.997	64.987	64.977	64.967	64.956	64.946	64.935	64.925	64.914	64.904	64.893	64.882	64.871	64.86	64.849	64.838	64.827	64.816	64.805	64.793	64.782	64.77	64.759	64.747	64.735	64.724	64.712	64.7	64.688	64.676	64.663	64.651	64.639	64.627	64.614	64.602	64.589	64.577	64.564	64.551	64.538	64.525	64.513	64.5	64.486	64.473	64.46	64.447	64.433	64.42	64.406	64.393	64.379	64.366	64.352	64.338	64.324	64.31	64.296	64.282	64.268	64.254	64.239	64.225	64.21	64.196	64.181	64.167	64.152	64.137	64.122	64.108	64.093	64.078	64.063	64.047	64.032	64.017	64.002	63.986	63.971	63.955	63.94	63.924	63.908	63.892	63.877	63.861	63.845	63.829	63.813	63.796	63.78	63.764	63.747	63.731	63.715	63.698	63.681	63.665	63.648	63.631	63.614	63.597	63.581	63.563	63.546	63.529	63.512	63.495	63.477	63.46	63.443	63.425	63.407	63.39	63.372	63.354	63.337	63.319	63.301	63.283	63.265	63.247	63.228	63.21	63.192	63.173	63.155	63.137	63.118	63.1	63.081	63.062	63.043	63.025
65	64.99	64.98	64.971	64.961	64.951	64.941	64.93	64.92	64.91	64.9	64.889	64.879	64.868	64.857	64.847	64.836	64.825	64.814	64.803	64.792	64.781	64.77	64.758	64.747	64.736	64.724	64.713	64.701	64.689	64.678	64.666	64.654	64.642	64.63	64.618	64.605	64.593	64.581	64.568	64.556	64.544	64.531	64.518	64.506	64.493	64.48	64.467	64.454	64.441	64.428	64.414	64.401	64.388	64.374	64.361	64.347	64.334	64.32	64.306	64.293	64.279	64.265	64.251	64.237	64.223	64.208	64.194	64.18	64.165	64.151	64.136	64.122	64.107	64.092	64.077	64.063	64.048	64.033	64.018	64.002	63.987	63.972	63.957	63.941	63.926	63.91	63.895	63.879	63.863	63.848	63.832	63.816	63.8	63.784	63.768	63.752	63.736	63.719	63.703	63.687	63.67	63.654	63.637	63.62	63.604	63.587	63.57	63.553	63.536	63.519	63.502	63.485	63.468	63.451	63.433	63.416	63.398	63.381	63.363	63.346	63.328	63.31	63.293	63.275	63.257	63.239	63.221	63.203	63.185	63.166	63.148	63.13	63.111	63.093	63.074	63.056	63.037	63.019	63	62.981
64.954	64.944	64.934	64.925	64.915	64.905	64.895	64.884	64.874	64.864	64.854	64.843	64.833	64.822	64.812	64.801	64.79	64.779	64.768	64.757	64.746	64.735	64.724	64.713	64.701	64.69	64.679	64.667	64.655	64.644	64.632	64.62	64.608	64.596	64.584	64.572	64.56	64.548	64.535	64.523	64.511	64.498	64.486	64.473	64.46	64.447	64.435	64.422	64.409	64.396	64.382	64.369	64.356	64.343	64.329	64.316	64.302	64.289	64.275	64.261	64.248	64.234	64.22	64.206	64.192	64.178	64.163	64.149	64.135	64.12	64.106	64.091	64.077	64.062	64.047	64.033	64.018	64.003	63.988	63.973	63.958	63.943	63.927	63.912	63.897	63.881	63.866	63.85	63.835	63.819	63.803	63.788	63.772	63.756	63.74	63.724	63.708	63.691	63.675	63.659	63.642	63.626	63.61	63.593	63.576	63.56	63.543	63.526	63.509	63.492	63.475	63.458	63.441	63.424	63.407	63.39	63.372	63.355	63.337	63.32	63.302	63.285	63.267	63.249	63.231	63.213	63.195	63.177	63.159	63.141	63.123	63.105	63.086	63.068	63.05	63.031	63.013	62.994	62.975	62.957	62.938
64.907	64.898	64.888	64.878	64.868	64.858	64.848	64.838	64.828	64.818	64.807	64.797	64.787	64.776	64.765	64.755	64.744	64.733	64.722	64.711	64.7	64.689	64.678	64.667	64.655	64.644	64.633	64.621	64.609	64.598	64.586	64.574	64.562	64.55	64.538	64.526	64.514	64.502	64.49	64.477	64.465	64.452	64.44	64.427	64.414	64.402	64.389	64.376	64.363	64.35	64.337	64.324	64.31	64.297	64.284	64.27	64.257	64.243	64.23	64.216	64.202	64.188	64.174	64.16	64.146	64.132	64.118	64.104	64.09	64.075	64.061	64.046	64.032	64.017	64.002	63.988	63.973	63.958	63.943	63.928	63.913	63.898	63.883	63.867	63.852	63.837	63.821	63.806	63.79	63.774	63.759	63.743	63.727	63.711	63.695	63.679	63.663	63.647	63.631	63.614	63.598	63.582	63.565	63.549	63.532	63.515	63.499	63.482	63.465	63.448	63.431	63.414	63.397	63.38	63.363	63.345	63.328	63.311	63.293	63.276	63.258	63.241	63.223	63.205	63.187	63.169	63.152	63.134	63.116	63.097	63.079	63.061	63.043	63.024	63.006	62.988	62.969	62.951	62.932	62.913	62.895
64.862	64.852	64.842	64.833	64.823	64.813	64.803	64.793	64.783	64.772	64.762	64.752	64.741	64.731	64.72	64.709	64.699	64.688	64.677	64.666	64.655	64.644	64.633	64.621	64.61	64.599	64.587	64.576	64.564	64.553	64.541	64.529	64.517	64.505	64.493	64.481	64.469	64.457	64.445	64.432	64.42	64.407	64.395	64.382	64.37	64.357	64.344	64.331	64.318	64.305	64.292	64.279	64.266	64.253	64.239	64.226	64.212	64.199	64.185	64.171	64.158	64.144	64.13	64.116	64.102	64.088	64.074	64.06	64.045	64.031	64.017	64.002	63.987	63.973	63.958	63.943	63.929	63.914	63.899	63.884	63.869	63.854	63.839	63.823	63.808	63.793	63.777	63.762	63.746	63.73	63.715	63.699	63.683	63.667	63.651	63.635	63.619	63.603	63.587	63.571	63.554	63.538	63.521	63.505	63.488	63.472	63.455	63.438	63.422	63.405	63.388	63.371	63.354	63.337	63.319	63.302	63.285	63.267	63.25	63.233	63.215	63.197	63.18	63.162	63.144	63.126	63.109	63.091	63.073	63.054	63.036	63.018	63	62.982	62.963	62.945	62.926	62.908	62.889	62.871	62.852
64.816	64.806	64.797	64.787	64.777	64.767	64.757	64.747	64.737	64.726	64.716	64.706	64.695	64.685	64.674	64.664	64.653	64.642	64.631	64.62	64.609	64.598	64.587	64.576	64.565	64.553	64.542	64.53	64.519	64.507	64.495	64.484	64.472	64.46	64.448	64.436	64.424	64.412	64.399	64.387	64.375	64.362	64.35	64.337	64.324	64.312	64.299	64.286	64.273	64.26	64.247	64.234	64.221	64.208	64.194	64.181	64.167	64.154	64.14	64.127	64.113	64.099	64.085	64.071	64.057	64.043	64.029	64.015	64.001	63.986	63.972	63.957	63.943	63.928	63.914	63.899	63.884	63.869	63.854	63.839	63.824	63.809	63.794	63.779	63.764	63.748	63.733	63.717	63.702	63.686	63.671	63.655	63.639	63.623	63.607	63.591	63.575	63.559	63.543	63.527	63.51	63.494	63.478	63.461	63.445	63.428	63.411	63.394	63.378	63.361	63.344	63.327	63.31	63.293	63.276	63.258	63.241	63.224	63.206	63.189	63.171	63.154	63.136	63.119	63.101	63.083	63.065	63.047	63.029	63.011	62.993	62.975	62.957	62.938	62.92	62.902	62.883	62.865	62.846	62.827	62.809
64.77	64.76	64.751	64.741	64.731	64.721	64.711	64.701	64.691	64.681	64.671	64.66	64.65	64.639	64.629	64.618	64.607	64.597	64.586	64.575	64.564	64.553	64.542	64.53	64.519	64.508	64.496	64.485	64.473	64.462	64.45	64.438	64.427	64.415	64.403	64.391	64.379	64.366	64.354	64.342	64.33	64.317	64.305	64.292	64.279	64.267	64.254	64.241	64.228	64.215	64.202	64.189	64.176	64.163	64.149	64.136	64.122	64.109	64.095	64.082	64.068	64.054	64.04	64.026	64.013	63.998	63.984	63.97	63.956	63.942	63.927	63.913	63.898	63.884	63.869	63.854	63.84	63.825	63.81	63.795	63.78	63.765	63.75	63.735	63.719	63.704	63.689	63.673	63.658	63.642	63.626	63.611	63.595	63.579	63.563	63.547	63.531	63.515	63.499	63.483	63.466	63.45	63.434	63.417	63.401	63.384	63.367	63.351	63.334	63.317	63.3	63.283	63.266	63.249	63.232	63.215	63.198	63.18	63.163	63.146	63.128	63.111	63.093	63.075	63.057	63.04	63.022	63.004	62.986	62.968	62.95	62.932	62.914	62.895	62.877	62.859	62.84	62.822	62.803	62.785	62.766
64.724	64.715	64.705	64.695	64.685	64.675	64.666	64.655	64.645	64.635	64.625	64.615	64.604	64.594	64.583	64.573	64.562	64.551	64.54	64.529	64.518	64.507	64.496	64.485	64.474	64.463	64.451	64.44	64.428	64.417	64.405	64.393	64.381	64.369	64.358	64.345	64.333	64.321	64.309	64.297	64.284	64.272	64.26	64.247	64.234	64.222	64.209	64.196	64.183	64.17	64.157	64.144	64.131	64.118	64.104	64.091	64.078	64.064	64.051	64.037	64.023	64.01	63.996	63.982	63.968	63.954	63.94	63.926	63.911	63.897	63.883	63.868	63.854	63.839	63.825	63.81	63.795	63.781	63.766	63.751	63.736	63.721	63.706	63.69	63.675	63.66	63.644	63.629	63.614	63.598	63.582	63.567	63.551	63.535	63.519	63.503	63.487	63.471	63.455	63.439	63.423	63.406	63.39	63.373	63.357	63.34	63.324	63.307	63.29	63.274	63.257	63.24	63.223	63.206	63.189	63.171	63.154	63.137	63.12	63.102	63.085	63.067	63.05	63.032	63.014	62.996	62.979	62.961	62.943	62.925	62.907	62.889	62.87	62.852	62.834	62.816	62.797	62.779	62.76	62.742	62.723
64.679	64.669	64.66	64.65	64.64	64.63	64.62	64.61	64.6	64.59	64.58	64.569	64.559	64.548	64.538	64.527	64.517	64.506	64.495	64.484	64.473	64.462	64.451	64.44	64.429	64.417	64.406	64.395	64.383	64.372	64.36	64.348	64.336	64.325	64.313	64.301	64.289	64.276	64.264	64.252	64.24	64.227	64.215	64.202	64.19	64.177	64.164	64.151	64.139	64.126	64.113	64.1	64.086	64.073	64.06	64.047	64.033	64.02	64.006	63.993	63.979	63.965	63.951	63.938	63.924	63.91	63.896	63.881	63.867	63.853	63.839	63.824	63.81	63.795	63.781	63.766	63.751	63.737	63.722	63.707	63.692	63.677	63.662	63.646	63.631	63.616	63.601	63.585	63.57	63.554	63.539	63.523	63.507	63.491	63.476	63.46	63.444	63.428	63.411	63.395	63.379	63.363	63.346	63.33	63.314	63.297	63.28	63.264	63.247	63.23	63.213	63.196	63.18	63.163	63.145	63.128	63.111	63.094	63.077	63.059	63.042	63.024	63.007	62.989	62.971	62.954	62.936	62.918	62.9	62.882	62.864	62.846	62.828	62.81	62.791	62.773	62.755	62.736	62.718	62.699	62.681
64.633	64.624	64.614	64.604	64.595	64.585	64.575	64.565	64.555	64.544	64.534	64.524	64.514	64.503	64.493	64.482	64.471	64.461	64.45	64.439	64.428	64.417	64.406	64.395	64.384	64.372	64.361	64.35	64.338	64.327	64.315	64.303	64.291	64.28	64.268	64.256	64.244	64.232	64.219	64.207	64.195	64.182	64.17	64.157	64.145	64.132	64.12	64.107	64.094	64.081	64.068	64.055	64.042	64.029	64.015	64.002	63.989	63.975	63.962	63.948	63.934	63.921	63.907	63.893	63.879	63.865	63.851	63.837	63.823	63.809	63.794	63.78	63.766	63.751	63.736	63.722	63.707	63.692	63.678	63.663	63.648	63.633	63.618	63.603	63.587	63.572	63.557	63.541	63.526	63.51	63.495	63.479	63.463	63.448	63.432	63.416	63.4	63.384	63.368	63.352	63.335	63.319	63.303	63.286	63.27	63.254	63.237	63.22	63.204	63.187	63.17	63.153	63.136	63.119	63.102	63.085	63.068	63.051	63.033	63.016	62.999	62.981	62.964	62.946	62.928	62.911	62.893	62.875	62.857	62.839	62.821	62.803	62.785	62.767	62.749	62.73	62.712	62.693	62.675	62.656	62.638
