43.376	43.413	43.449	43.486	43.522	43.559	43.596	43.632	43.669	43.705	43.742	43.779	43.815	43.852	43.888	43.925	43.961	43.998	44.034	44.071	44.107	44.143	44.18	44.216	44.253	44.289	44.325	44.362	44.398	44.434	44.471	44.507	44.543	44.579	44.616	44.652	44.688	44.724	44.761	44.797	44.833	44.869	44.905	44.941	44.977	45.014	45.05	45.086	45.122	45.158	45.194	45.23	45.266	45.302	45.338	45.374	45.41	45.446	45.482	45.518	45.553	45.589	45.625	45.661	45.697	45.733	45.769	45.804	45.84	45.876	45.912	45.947	45.983	46.019	46.055	46.09	46.126	46.161	46.197	46.233	46.268	46.304	46.34	46.375	46.411	46.446	46.482	46.517	46.553	46.588	46.624	46.659	46.694	46.73	46.765	46.801	46.836	46.871	46.907	46.942	46.977	47.013	47.048	47.083	47.118	47.154	47.189	47.224	47.259	47.294	47.329	47.365	47.4	47.435	47.47	47.505	47.54	47.575	47.61	47.645	47.68	47.715	47.75	47.785	47.82	47.855	47.89	47.924	47.959	47.994	48.029	48.064	48.098	48.133	48.168	48.203	48.237	48.272	48.307	48.342	48.376	48.411	48.445	48.48	48.515	48.549	48.584	48.618	48.653	48.687	48.722	48.756	48.791	48.825	48.859	48.894	48.928	48.962	48.997	49.031	49.065	49.1	49.134	49.168	49.202	49.237	49.271	49.305	49.339	49.373	49.407	49.441	49.475	49.51	49.544	49.578	49.612	49.646	49.679	49.713	49.747	49.781	49.815	49.849	49.883	49.917	49.951	49.984	50.018	50.052	50.086	50.119	50.153	50.187	50.22	50.254
43.404	43.44	43.477	43.514	43.55	43.587	43.624	43.66	43.697	43.733	43.77	43.807	43.843	43.88	43.916	43.953	43.989	44.026	44.062	44.099	44.135	44.172	44.208	44.244	44.281	44.317	44.354	44.39	44.426	44.463	44.499	44.535	44.572	44.608	44.644	44.68	44.717	44.753	44.789	44.825	44.861	44.898	44.934	44.97	45.006	45.042	45.078	45.114	45.151	45.187	45.223	45.259	45.295	45.331	45.367	45.403	45.439	45.475	45.511	45.546	45.582	45.618	45.654	45.69	45.726	45.762	45.798	45.833	45.869	45.905	45.941	45.976	46.012	46.048	46.084	46.119	46.155	46.191	46.226	46.262	46.298	46.333	46.369	46.404	46.44	46.476	46.511	46.547	46.582	46.618	46.653	46.688	46.724	46.759	46.795	46.83	46.866	46.901	46.936	46.972	47.007	47.042	47.078	47.113	47.148	47.183	47.219	47.254	47.289	47.324	47.359	47.394	47.43	47.465	47.5	47.535	47.57	47.605	47.64	47.675	47.71	47.745	47.78	47.815	47.85	47.885	47.92	47.955	47.99	48.024	48.059	48.094	48.129	48.164	48.198	48.233	48.268	48.303	48.337	48.372	48.407	48.441	48.476	48.511	48.545	48.58	48.614	48.649	48.683	48.718	48.752	48.787	48.821	48.856	48.89	48.925	48.959	48.993	49.028	49.062	49.096	49.131	49.165	49.199	49.233	49.268	49.302	49.336	49.37	49.404	49.438	49.473	49.507	49.541	49.575	49.609	49.643	49.677	49.711	49.745	49.779	49.813	49.847	49.881	49.914	49.948	49.982	50.016	50.05	50.083	50.117	50.151	50.185	50.218	50.252	50.286
43.431	43.468	43.505	43.541	43.578	43.615	43.651	43.688	43.725	43.761	43.798	43.835	43.871	43.908	43.944	43.981	44.017	44.054	44.09	44.127	44.163	44.2	44.236	44.273	44.309	44.345	44.382	44.418	44.455	44.491	44.527	44.564	44.6	44.636	44.672	44.709	44.745	44.781	44.817	44.854	44.89	44.926	44.962	44.998	45.035	45.071	45.107	45.143	45.179	45.215	45.251	45.287	45.323	45.359	45.395	45.431	45.467	45.503	45.539	45.575	45.611	45.647	45.683	45.719	45.755	45.791	45.826	45.862	45.898	45.934	45.97	46.006	46.041	46.077	46.113	46.149	46.184	46.22	46.256	46.291	46.327	46.362	46.398	46.434	46.469	46.505	46.54	46.576	46.611	46.647	46.682	46.718	46.753	46.789	46.824	46.86	46.895	46.93	46.966	47.001	47.037	47.072	47.107	47.143	47.178	47.213	47.248	47.284	47.319	47.354	47.389	47.424	47.459	47.495	47.53	47.565	47.6	47.635	47.67	47.705	47.74	47.775	47.81	47.845	47.88	47.915	47.95	47.985	48.02	48.055	48.089	48.124	48.159	48.194	48.229	48.263	48.298	48.333	48.368	48.402	48.437	48.472	48.506	48.541	48.576	48.61	48.645	48.679	48.714	48.749	48.783	48.818	48.852	48.886	48.921	48.955	48.99	49.024	49.059	49.093	49.127	49.162	49.196	49.23	49.264	49.299	49.333	49.367	49.401	49.435	49.47	49.504	49.538	49.572	49.606	49.64	49.674	49.708	49.742	49.776	49.81	49.844	49.878	49.912	49.946	49.98	50.013	50.047	50.081	50.115	50.149	50.182	50.216	50.25	50.284	50.317
43.459	43.496	43.532	43.569	43.606	43.643	43.679	43.716	43.752	43.789	43.826	43.862	43.899	43.935	43.972	44.009	44.045	44.082	44.118	44.155	44.191	44.228	44.264	44.301	44.337	44.373	44.41	44.446	44.483	44.519	44.555	44.592	44.628	44.664	44.701	44.737	44.773	44.809	44.846	44.882	44.918	44.954	44.991	45.027	45.063	45.099	45.135	45.171	45.208	45.244	45.28	45.316	45.352	45.388	45.424	45.46	45.496	45.532	45.568	45.604	45.64	45.676	45.712	45.748	45.784	45.819	45.855	45.891	45.927	45.963	45.999	46.034	46.07	46.106	46.142	46.177	46.213	46.249	46.285	46.32	46.356	46.392	46.427	46.463	46.498	46.534	46.57	46.605	46.641	46.676	46.712	46.747	46.783	46.818	46.854	46.889	46.924	46.96	46.995	47.031	47.066	47.101	47.137	47.172	47.207	47.243	47.278	47.313	47.348	47.384	47.419	47.454	47.489	47.524	47.559	47.595	47.63	47.665	47.7	47.735	47.77	47.805	47.84	47.875	47.91	47.945	47.98	48.015	48.05	48.085	48.119	48.154	48.189	48.224	48.259	48.294	48.328	48.363	48.398	48.433	48.467	48.502	48.537	48.571	48.606	48.641	48.675	48.71	48.744	48.779	48.814	48.848	48.883	48.917	48.951	48.986	49.02	49.055	49.089	49.124	49.158	49.192	49.227	49.261	49.295	49.329	49.364	49.398	49.432	49.466	49.5	49.535	49.569	49.603	49.637	49.671	49.705	49.739	49.773	49.807	49.841	49.875	49.909	49.943	49.977	50.011	50.045	50.079	50.112	50.146	50.18	50.214	50.248	50.281	50.315	50.349
43.487	43.523	43.56	43.597	43.633	43.67	43.707	43.744	43.78	43.817	43.853	43.89	43.927	43.963	44	44.036	44.073	44.11	44.146	44.183	44.219	44.256	44.292	44.329	44.365	44.401	44.438	44.474	44.511	44.547	44.583	44.62	44.656	44.692	44.729	44.765	44.801	44.838	44.874	44.91	44.946	44.983	45.019	45.055	45.091	45.127	45.164	45.2	45.236	45.272	45.308	45.344	45.38	45.416	45.452	45.488	45.525	45.561	45.597	45.633	45.669	45.704	45.74	45.776	45.812	45.848	45.884	45.92	45.956	45.992	46.027	46.063	46.099	46.135	46.171	46.206	46.242	46.278	46.314	46.349	46.385	46.421	46.456	46.492	46.528	46.563	46.599	46.634	46.67	46.705	46.741	46.776	46.812	46.847	46.883	46.918	46.954	46.989	47.025	47.06	47.095	47.131	47.166	47.201	47.237	47.272	47.307	47.343	47.378	47.413	47.448	47.484	47.519	47.554	47.589	47.624	47.659	47.694	47.73	47.765	47.8	47.835	47.87	47.905	47.94	47.975	48.01	48.045	48.08	48.115	48.149	48.184	48.219	48.254	48.289	48.324	48.359	48.393	48.428	48.463	48.498	48.532	48.567	48.602	48.636	48.671	48.706	48.74	48.775	48.809	48.844	48.878	48.913	48.947	48.982	49.016	49.051	49.085	49.12	49.154	49.189	49.223	49.257	49.292	49.326	49.36	49.394	49.429	49.463	49.497	49.531	49.565	49.6	49.634	49.668	49.702	49.736	49.77	49.804	49.838	49.872	49.906	49.94	49.974	50.008	50.042	50.076	50.11	50.144	50.178	50.211	50.245	50.279	50.313	50.346	50.38
43.514	43.551	43.588	43.624	43.661	43.698	43.734	43.771	43.808	43.844	43.881	43.918	43.954	43.991	44.028	44.064	44.101	44.137	44.174	44.21	44.247	44.283	44.32	44.356	44.393	44.429	44.466	44.502	44.539	44.575	44.611	44.648	44.684	44.721	44.757	44.793	44.83	44.866	44.902	44.938	44.975	45.011	45.047	45.083	45.12	45.156	45.192	45.228	45.264	45.3	45.337	45.373	45.409	45.445	45.481	45.517	45.553	45.589	45.625	45.661	45.697	45.733	45.769	45.805	45.841	45.877	45.913	45.949	45.984	46.02	46.056	46.092	46.128	46.164	46.199	46.235	46.271	46.307	46.342	46.378	46.414	46.45	46.485	46.521	46.557	46.592	46.628	46.663	46.699	46.734	46.77	46.806	46.841	46.877	46.912	46.948	46.983	47.018	47.054	47.089	47.125	47.16	47.195	47.231	47.266	47.302	47.337	47.372	47.407	47.443	47.478	47.513	47.548	47.584	47.619	47.654	47.689	47.724	47.759	47.794	47.829	47.865	47.9	47.935	47.97	48.005	48.04	48.075	48.11	48.144	48.179	48.214	48.249	48.284	48.319	48.354	48.389	48.423	48.458	48.493	48.528	48.562	48.597	48.632	48.667	48.701	48.736	48.77	48.805	48.84	48.874	48.909	48.943	48.978	49.012	49.047	49.081	49.116	49.15	49.185	49.219	49.253	49.288	49.322	49.357	49.391	49.425	49.459	49.494	49.528	49.562	49.596	49.63	49.665	49.699	49.733	49.767	49.801	49.835	49.869	49.903	49.937	49.971	50.005	50.039	50.073	50.107	50.141	50.175	50.209	50.243	50.276	50.31	50.344	50.378	50.411
43.541	43.578	43.615	43.652	43.689	43.725	43.762	43.799	43.835	43.872	43.909	43.945	43.982	44.019	44.055	44.092	44.128	44.165	44.202	44.238	44.275	44.311	44.348	44.384	44.421	44.457	44.494	44.53	44.567	44.603	44.639	44.676	44.712	44.749	44.785	44.821	44.858	44.894	44.93	44.966	45.003	45.039	45.075	45.112	45.148	45.184	45.22	45.256	45.293	45.329	45.365	45.401	45.437	45.473	45.509	45.545	45.581	45.617	45.654	45.69	45.726	45.762	45.798	45.834	45.869	45.905	45.941	45.977	46.013	46.049	46.085	46.121	46.157	46.192	46.228	46.264	46.3	46.336	46.371	46.407	46.443	46.478	46.514	46.55	46.585	46.621	46.657	46.692	46.728	46.764	46.799	46.835	46.87	46.906	46.941	46.977	47.012	47.048	47.083	47.119	47.154	47.189	47.225	47.26	47.296	47.331	47.366	47.402	47.437	47.472	47.507	47.543	47.578	47.613	47.648	47.683	47.719	47.754	47.789	47.824	47.859	47.894	47.929	47.964	47.999	48.034	48.069	48.104	48.139	48.174	48.209	48.244	48.279	48.314	48.349	48.384	48.419	48.453	48.488	48.523	48.558	48.593	48.627	48.662	48.697	48.731	48.766	48.801	48.835	48.87	48.905	48.939	48.974	49.008	49.043	49.077	49.112	49.146	49.181	49.215	49.25	49.284	49.318	49.353	49.387	49.421	49.456	49.49	49.524	49.559	49.593	49.627	49.661	49.695	49.73	49.764	49.798	49.832	49.866	49.9	49.934	49.968	50.002	50.036	50.07	50.104	50.138	50.172	50.206	50.24	50.274	50.308	50.341	50.375	50.409	50.443
43.569	43.606	43.642	43.679	43.716	43.753	43.789	43.826	43.863	43.9	43.936	43.973	44.01	44.046	44.083	44.12	44.156	44.193	44.229	44.266	44.302	44.339	44.376	44.412	44.449	44.485	44.522	44.558	44.594	44.631	44.667	44.704	44.74	44.777	44.813	44.849	44.886	44.922	44.958	44.995	45.031	45.067	45.103	45.14	45.176	45.212	45.248	45.285	45.321	45.357	45.393	45.429	45.465	45.502	45.538	45.574	45.61	45.646	45.682	45.718	45.754	45.79	45.826	45.862	45.898	45.934	45.97	46.006	46.042	46.078	46.113	46.149	46.185	46.221	46.257	46.293	46.329	46.364	46.4	46.436	46.472	46.507	46.543	46.579	46.614	46.65	46.686	46.721	46.757	46.793	46.828	46.864	46.899	46.935	46.97	47.006	47.041	47.077	47.112	47.148	47.183	47.219	47.254	47.29	47.325	47.36	47.396	47.431	47.466	47.502	47.537	47.572	47.607	47.643	47.678	47.713	47.748	47.783	47.818	47.854	47.889	47.924	47.959	47.994	48.029	48.064	48.099	48.134	48.169	48.204	48.239	48.274	48.309	48.344	48.379	48.414	48.449	48.483	48.518	48.553	48.588	48.623	48.657	48.692	48.727	48.762	48.796	48.831	48.866	48.9	48.935	48.969	49.004	49.039	49.073	49.108	49.142	49.177	49.211	49.246	49.28	49.314	49.349	49.383	49.418	49.452	49.486	49.521	49.555	49.589	49.624	49.658	49.692	49.726	49.76	49.795	49.829	49.863	49.897	49.931	49.965	49.999	50.033	50.067	50.101	50.135	50.169	50.203	50.237	50.271	50.305	50.339	50.373	50.406	50.44	50.474
43.596	43.633	43.67	43.707	43.743	43.78	43.817	43.854	43.89	43.927	43.964	44.001	44.037	44.074	44.111	44.147	44.184	44.22	44.257	44.294	44.33	44.367	44.403	44.44	44.476	44.513	44.549	44.586	44.622	44.659	44.695	44.732	44.768	44.805	44.841	44.877	44.914	44.95	44.986	45.023	45.059	45.095	45.132	45.168	45.204	45.24	45.277	45.313	45.349	45.385	45.421	45.458	45.494	45.53	45.566	45.602	45.638	45.674	45.71	45.746	45.783	45.819	45.855	45.891	45.927	45.963	45.998	46.034	46.07	46.106	46.142	46.178	46.214	46.25	46.286	46.321	46.357	46.393	46.429	46.465	46.5	46.536	46.572	46.608	46.643	46.679	46.715	46.75	46.786	46.822	46.857	46.893	46.928	46.964	46.999	47.035	47.071	47.106	47.142	47.177	47.212	47.248	47.283	47.319	47.354	47.39	47.425	47.46	47.496	47.531	47.566	47.602	47.637	47.672	47.707	47.743	47.778	47.813	47.848	47.883	47.918	47.954	47.989	48.024	48.059	48.094	48.129	48.164	48.199	48.234	48.269	48.304	48.339	48.374	48.409	48.444	48.479	48.513	48.548	48.583	48.618	48.653	48.687	48.722	48.757	48.792	48.826	48.861	48.896	48.93	48.965	49	49.034	49.069	49.103	49.138	49.173	49.207	49.242	49.276	49.311	49.345	49.379	49.414	49.448	49.483	49.517	49.551	49.586	49.62	49.654	49.688	49.723	49.757	49.791	49.825	49.86	49.894	49.928	49.962	49.996	50.03	50.064	50.098	50.132	50.166	50.2	50.234	50.268	50.302	50.336	50.37	50.404	50.438	50.471	50.505
43.624	43.66	43.697	43.734	43.771	43.808	43.844	43.881	43.918	43.955	43.991	44.028	44.065	44.101	44.138	44.175	44.211	44.248	44.285	44.321	44.358	44.394	44.431	44.467	44.504	44.541	44.577	44.614	44.65	44.687	44.723	44.759	44.796	44.832	44.869	44.905	44.942	44.978	45.014	45.051	45.087	45.123	45.16	45.196	45.232	45.268	45.305	45.341	45.377	45.413	45.45	45.486	45.522	45.558	45.594	45.63	45.666	45.703	45.739	45.775	45.811	45.847	45.883	45.919	45.955	45.991	46.027	46.063	46.099	46.135	46.171	46.207	46.242	46.278	46.314	46.35	46.386	46.422	46.458	46.493	46.529	46.565	46.601	46.636	46.672	46.708	46.743	46.779	46.815	46.85	46.886	46.922	46.957	46.993	47.028	47.064	47.099	47.135	47.171	47.206	47.242	47.277	47.312	47.348	47.383	47.419	47.454	47.489	47.525	47.56	47.595	47.631	47.666	47.701	47.737	47.772	47.807	47.842	47.877	47.913	47.948	47.983	48.018	48.053	48.088	48.123	48.158	48.194	48.229	48.264	48.299	48.334	48.369	48.404	48.438	48.473	48.508	48.543	48.578	48.613	48.648	48.683	48.717	48.752	48.787	48.822	48.856	48.891	48.926	48.96	48.995	49.03	49.064	49.099	49.134	49.168	49.203	49.237	49.272	49.306	49.341	49.375	49.41	49.444	49.479	49.513	49.547	49.582	49.616	49.65	49.685	49.719	49.753	49.787	49.822	49.856	49.89	49.924	49.958	49.993	50.027	50.061	50.095	50.129	50.163	50.197	50.231	50.265	50.299	50.333	50.367	50.401	50.435	50.469	50.502	50.536
