0.033302	1.4565	1.096	1.4564	1.092	1.0998	1.4605	1.4603	-1.0088	0.029626	-1.0419	-2.1075	-1.0421	-1.7508	0.38234	1.101	1.0937	0.038187	0.38827	0.75035	0.38864	-0.67516	0.037259	0.38846	0.037571	0.037404	-1.0359	-0.32403	-0.32348	-1.7549	1.126	1.8102	0.036126	-0.29799	0.034642	0.032256	-1.7546	-1.3943	1.0899	0.73898	0.73942	0.3778	0.033821	1.4564	1.4559	0.74503	0.033131	1.4491	2.15	0.73964	-1.7762	-2.1085	-2.1259	-2.126	-1.4147	-0.33302	2.1483	1.447	1.4482	1.4452	0.37254	1.7942	2.5049	1.0818	0.021413	0.37327	0.37285	0.73334	0.73309	1.0831	1.7781	2.1433	2.8554	2.1457	2.8558	1.7939	-1.0548	-0.34341	0.74724	1.4411	2.854	1.7922	1.792	1.792	1.7916	0.73003	2.5026	2.8529	2.1422	-0.34257	-2.1369	-1.4077	-1.4238	-0.69535	0.38517	-0.69527	0.38149	-0.32743	1.0925	0.032875	-1.4096	-2.4592	-1.041	1.4601	0.74246	1.8029	1.0986	2.5204	1.8093	0.73961	1.8089	1.4583	0.74688	1.4578	-0.67785	-1.3912	-0.67944	-1.3902	-1.0401	-1.0478	-0.6856	0.030816	1.4475	0.38241	1.0862	1.4474	0.73581	1.0865	0.025186	-0.33784	2.1488	3.2221	2.4949	0.72196	-1.3988	2.5104	2.8606	2.8607	1.4513	0.73798	1.4487	2.8614	-0.68467	-1.7522	-1.3919	0.033506	0.027346	-1.3882	-2.4542	-4.959	-4.955	-4.2423	-5.3194	-4.2482	-0.68169	-0.68403	-0.68616	0.38888	1.1045	0.042729	-0.3216	-1.3812	0.7524	1.1038	-0.32035	-1.3829	-1.031	-1.0308	0.39445	1.817	2.8821	3.9505	0.39673	0.38054	2.5311	2.1681	2.168	2.8813	0.75782	-2.1081	0.39717	-1.3785	-2.4601	-2.4593	-2.0902	-1.3785	0.39586	-1.3819	0.041745	0.75353	-0.31973	-1.3804	1.1041	1.4685	1.4684	1.8184	1.1076	2.8797	1.815	2.1682	2.5292	1.1069
-0.019187	1.4117	0.3427	2.1229	2.4903	1.4294	0.0055549	-1.0596	0.3646	0.71809	1.4298	1.079	1.781	1.4313	0.3705	2.1424	0.71783	0.0074705	-0.70402	1.7827	0.008354	0.3669	-0.34532	-0.70737	-0.34544	-0.34759	1.7643	1.7642	1.7644	3.8964	0.36707	0.71575	2.1377	0.0030153	-1.0555	-1.7683	0.35028	0.36737	2.1401	-0.34618	1.4284	1.0767	0.69864	0.71538	0.0018781	0.71554	0.0026228	-0.34821	1.0753	-0.36522	-2.5074	0.315	-0.76074	-0.022707	-0.40004	-0.36628	2.4694	1.7563	2.4841	1.0716	3.177	2.8437	1.4203	1.7543	0.34181	2.818	2.1144	1.7531	2.1071	2.8174	2.8175	3.5352	1.7517	1.7514	3.5266	2.4552	2.455	-0.057506	0.65657	-1.4807	0.67984	2.4525	2.8121	1.7402	1.741	2.8113	2.1005	1.7396	2.0731	2.7844	0.6511	2.4497	0.32568	-0.060807	-5.0102	-2.1656	2.4498	1.7382	0.67659	-0.74821	-1.0985	1.7447	2.8164	2.1054	-0.36335	1.0601	2.1042	0.33097	0.34765	2.1215	2.121	1.0577	2.4705	1.0585	0.69692	-0.72787	-1.0776	-2.4927	-2.8429	-1.4295	-0.0042692	-0.0047116	0.35753	-1.778	-0.73308	-0.35385	-0.3726	-0.0014432	2.1157	-0.024319	1.4059	1.7575	3.1798	-0.022905	0.68959	-3.1981	0.71252	2.847	0.36381	1.7761	1.0725	2.1512	0.0023544	-3.551	-2.8356	-1.0583	-0.70684	-1.4194	-3.5512	-5.3286	-4.262	-2.4836	-5.3376	-3.197	-2.8494	-1.7693	-2.149	-0.73	1.0605	3.1837	1.0535	1.4032	-1.7884	-0.34655	-0.7086	0.36321	-1.0589	-0.34804	0.36286	1.7585	3.8911	3.5401	2.462	0.68805	1.7497	2.1105	2.8287	2.8281	2.8291	-0.37535	-0.023882	1.7497	-3.2514	-2.5135	-3.9284	-1.0747	-0.72383	-2.4987	1.0685	0.35855	0.70964	0.71013	0.71109	2.1335	1.7736	1.0727	1.7742	2.4858	0.35534	2.1351	2.4862	2.8392
1.4696	0.056656	-0.64756	1.4771	1.1256	1.8376	-2.4352	0.063652	0.070382	0.42141	-2.7798	-0.64676	0.77531	0.064963	1.1272	2.1889	0.77662	2.1958	1.4772	1.1335	0.071005	0.78256	0.78246	0.782	0.42071	2.8985	0.77421	0.062396	3.9697	3.2586	1.8434	1.8434	1.4897	0.4201	0.062671	1.1179	-0.64924	1.1241	0.068365	2.896	1.1235	1.841	2.5514	2.5512	0.065975	1.1276	1.4716	0.76324	-0.65999	0.38492	1.8089	2.1586	-0.30935	0.40192	-1.0228	1.1135	1.4634	1.8295	3.6015	2.179	3.5997	1.4736	0.054021	0.7416	2.1708	2.5306	2.5489	2.5561	2.556	0.42295	-0.31327	-0.3126	-0.31981	-1.009	1.4595	1.1252	2.5473	-0.31447	0.38905	0.38761	0.037353	-1.3871	1.1058	2.5265	2.5263	1.4549	1.1213	1.4547	1.4713	2.5251	-1.0312	-2.0784	-1.0316	-1.0338	-2.0946	-3.1685	-1.033	-0.65517	-1.7286	0.055822	0.062008	1.8363	0.062661	1.4762	0.057186	0.40681	0.055821	2.5461	0.42016	-0.29925	0.78009	0.77237	0.41225	0.77121	-1.0113	-2.4301	-1.3644	-1.0071	-2.4394	-2.4314	-1.0076	0.76879	0.057901	0.40852	0.76936	1.1188	2.1804	1.4696	1.83	-0.31083	-1.3731	1.1125	1.8308	2.8859	1.8245	1.4637	-0.66	0.40255	1.1199	-0.65303	0.76956	-1.3652	-1.3566	-1.719	-1.3581	-0.64573	-0.64496	-1.0068	-4.5603	-4.1986	-2.0493	-3.1229	-3.8435	-1.7121	-1.7184	0.067568	0.067713	1.4803	2.199	2.9098	3.2643	-0.64244	-2.0649	-4.9438	0.78876	1.1405	-0.28301	0.078531	0.78896	2.201	2.9119	3.6228	3.6154	3.9821	2.9039	1.1309	2.193	2.1925	2.5529	2.9037	-0.30932	0.42028	-1.3735	0.76261	-1.7401	-1.734	0.41921	-3.8481	-0.29243	0.42461	1.8409	0.77866	0.77863	0.77837	0.77698	-0.31019	-0.29395	-1.7187	1.1281	2.1892	2.9002	2.1896
2.2035	1.8427	-0.66813	1.1313	-0.99289	1.1379	0.40347	0.78203	0.43665	0.43809	2.5609	0.43762	1.1389	0.78919	1.1394	3.6333	1.8507	0.078725	1.8581	-0.27314	0.084856	0.44515	3.2716	-1.7042	2.204	0.43038	-0.28086	1.8433	2.5609	1.139	1.499	2.2167	2.2165	1.5054	1.4982	2.92	2.559	1.4977	1.8477	0.073876	0.43569	2.2073	1.8538	1.8529	1.1418	0.43264	0.065771	3.2596	0.74979	2.172	1.461	0.064926	2.198	2.1979	2.9084	1.8367	0.78198	2.5464	3.6168	1.1296	2.2015	0.42059	1.1223	1.0951	2.193	2.9037	-0.29068	0.77122	1.4555	2.8763	1.8048	2.8765	-0.68079	-2.471	-1.0474	-0.32065	0.01182	-2.1289	-1.072	-1.768	1.7839	2.1615	1.4498	2.5106	1.7989	-2.8211	-3.5483	-0.70268	1.799	2.1421	1.4306	-0.70979	-0.70975	-2.8417	-2.1352	-1.0556	-3.5266	-4.2418	-1.4008	-1.7251	0.051395	-0.66159	-2.0854	-0.66168	-2.4626	-1.0128	-1.0129	-2.4372	-1.3738	0.048984	0.77299	0.061703	0.7797	0.42854	-2.7808	-2.4188	-1.7068	-1.3544	-2.7832	-2.4195	-0.64402	1.4907	0.42842	1.4906	1.1303	2.1955	1.1244	2.5533	1.8355	1.8354	1.8351	1.1245	2.907	3.2581	1.8095	2.1707	-0.31348	0.063563	3.6257	2.5551	0.43223	-3.4797	-0.27957	1.1338	-0.63899	-0.63902	-1.3501	-2.416	-3.1269	-2.7727	-0.98808	-1.6998	-4.1972	-1.3566	-1.3569	-4.196	-1.3826	0.77918	2.551	3.2683	3.9716	2.5227	-0.68978	-2.4491	-3.8731	-0.64086	-0.6471	0.78275	2.5548	2.2037	1.4924	1.4922	0.42406	0.77424	2.5461	2.1954	1.8355	1.8348	1.8348	0.072048	1.8457	2.5564	1.8202	0.7425	-2.774	-2.7736	-1.0122	0.76187	0.76133	0.78929	-0.27124	1.8252	0.052761	1.4755	1.4749	0.76396	-3.4975	-3.8755	-2.7943	1.5005	1.8516	2.5349
-1.723	-1.357	1.1279	-1.3565	-3.1487	-1.7165	-1.7243	-0.64467	0.083626	0.78494	2.2067	1.8566	1.4964	0.43433	0.43477	2.9182	-0.62735	0.084187	1.8568	1.4965	1.8565	1.1452	1.8561	2.1894	2.5501	2.9002	3.2602	2.9002	0.43389	1.1446	0.784	2.2057	1.1441	1.4944	1.494	2.9158	2.2048	3.2752	1.854	0.78184	1.8529	2.5636	2.2026	1.4912	0.41348	-1.3668	-0.64909	0.40573	1.4681	-1.0144	0.40789	-1.7298	1.4729	0.054211	-1.37	-1.0133	1.115	1.4712	2.198	0.77546	0.75206	2.1733	2.1725	1.847	2.558	0.068445	2.1919	1.1337	0.77035	2.1918	1.8445	2.5513	-1.0011	1.4661	0.40349	-0.65882	-0.29176	-0.65957	0.052138	0.050462	1.8392	4.3217	3.9609	2.1888	-1.3578	-1.0408	2.532	1.4771	0.41531	1.4771	2.8981	2.8976	2.5473	-1.393	-1.737	-2.0774	0.062883	-0.29734	1.4708	0.40924	0.41615	-1.7252	-3.4982	-0.29576	2.542	-0.64869	-3.4986	-2.0737	-0.30141	1.126	-0.29667	0.76504	-3.5051	-2.0556	-2.7842	-2.0744	-2.0724	-1.3619	-1.0115	-1.7228	-1.0122	0.07631	2.1834	2.894	1.1213	1.1209	2.8929	2.5423	3.6204	3.2526	3.2534	2.543	3.254	4.6646	3.2537	2.1763	0.75359	2.176	1.4724	1.8501	-0.99443	-1.3457	1.1397	1.1392	-0.28226	-1.3445	-2.0564	-2.0576	-3.1322	-2.0464	-2.0601	-2.4053	-2.4211	-4.914	-2.4232	1.1321	-0.28971	1.1403	3.2725	2.5622	4.3341	3.624	2.9078	1.4897	-2.0584	-4.1997	1.1423	0.78231	1.4921	1.4924	1.1409	1.4915	1.8507	2.5618	2.5612	1.8502	0.7786	1.1392	-0.29075	2.1936	2.194	1.8424	0.7721	0.77204	0.42436	-2.4392	-2.4229	-2.4245	2.1923	0.41948	0.7695	1.4808	0.42226	-0.29201	1.1297	1.4838	-0.63972	-4.235	-4.5575	1.8399	1.8397	3.261
0.045094	-1.3771	-1.0174	-1.3762	-0.30483	-1.3766	-1.7211	1.1309	-0.27416	0.076469	-0.28083	0.42736	1.1377	2.21	1.4923	1.1324	2.9143	3.6147	2.2099	1.8491	1.8428	1.1319	1.8424	3.9739	2.5525	1.826	1.1315	4.6679	-0.65886	1.8415	3.263	1.4912	0.78675	1.8469	0.7863	1.1365	2.9174	2.9175	2.9105	2.1999	0.7767	0.78385	0.072021	-0.99696	1.1103	1.4873	0.39858	2.1807	-1.7386	0.75878	-1.3808	-3.1559	-0.30348	-1.3882	-0.67779	0.39676	1.4684	2.9053	0.41192	0.39425	3.5874	3.5872	2.1754	1.4815	2.9025	3.5869	1.1041	1.0977	1.4576	2.1745	2.8852	1.0966	3.2281	2.1668	-1.3959	0.73131	1.7986	-0.32515	1.4477	2.5082	0.38144	1.7958	2.5134	2.8729	2.866	3.5665	-0.68868	-2.8311	-3.8961	-2.1138	-0.69012	-1.4072	-1.7535	0.020694	-1.0359	-0.32286	0.37694	1.455	0.032255	-0.32505	-0.6844	-2.4589	-1.3913	0.3826	1.4484	-0.68537	-3.5456	-4.2385	-2.1045	-2.461	0.38167	-2.8216	-2.0919	-3.5023	-2.8099	-3.5192	-3.5224	-3.1562	-0.29221	-0.65266	-1.3637	0.4092	2.1926	2.9036	2.5432	2.9042	2.9042	1.8342	1.8337	3.6056	3.9658	5.0263	3.2553	3.2557	3.2556	2.9056	2.5287	3.2559	3.2397	2.5461	1.124	0.77423	3.6072	3.2572	0.77433	-1.7102	-0.99751	-1.358	-0.99704	-0.64628	-0.2856	-2.7828	-3.1475	-2.8029	-2.0906	-1.7247	-1.0191	2.5331	1.1105	4.6805	3.9695	3.9525	4.6628	3.5916	0.75194	-1.0219	-3.1348	0.39661	1.1241	0.77337	0.39604	0.75555	0.77271	0.77191	1.4831	1.1054	1.8168	2.5271	3.9481	1.1048	2.1752	2.1805	0.048513	3.2421	-1.7308	-0.30233	-0.30005	0.40074	0.050914	2.5412	2.5418	0.77009	0.053567	1.1153	1.8268	-0.6578	-5.6509	-4.5732	-1.3689	0.76406	1.8321	2.903
-0.62329	-1.3196	0.80486	-0.62433	-2.7578	-1.6971	0.093762	-0.9684	1.8829	0.81196	1.883	1.8832	1.5234	0.46153	2.5943	3.655	2.2341	1.5235	1.8833	1.1726	1.5229	2.5875	2.5874	2.2334	2.5926	1.8759	2.9434	3.998	5.4187	2.2101	0.80428	2.5861	1.5216	1.5207	2.2318	2.2314	2.2307	2.2307	2.9414	1.1689	0.80844	0.80803	1.5183	0.8063	1.1613	-0.2616	-0.62832	1.8708	0.78334	-0.27803	-1.3257	-1.7035	0.44856	0.78263	-0.27962	1.8695	2.2196	1.8745	0.084646	0.4289	2.5774	2.9274	0.44414	0.77849	1.489	1.139	1.1727	1.8839	2.2169	1.8677	1.5069	0.085282	-1.675	-3.1342	0.45879	1.5197	4.7114	4.7112	3.2897	-0.96588	-3.8562	2.2272	2.5871	1.8759	2.9371	-0.60731	0.76761	-1.7185	-2.0683	-2.0746	-1.719	0.803	-2.394	0.80266	-2.7803	-2.7589	1.1488	0.78738	1.4982	0.076227	0.78751	0.78717	-0.62519	0.076818	-2.0476	-4.5239	-2.7454	0.088892	-1.6977	-3.1086	-0.62604	-0.26043	-2.033	-3.1093	-2.4133	-3.8383	-0.98969	1.1599	-0.97321	-2.0365	-1.3246	-0.6139	0.8045	2.5797	3.2802	1.8685	1.8682	2.5854	3.2788	3.9958	2.5851	4.7063	3.6458	3.9902	3.9903	3.9903	4.701	5.0613	4.7014	2.9304	2.93	1.8757	3.2869	2.5867	1.1652	-0.96808	-1.6788	-0.2561	-2.3904	-0.25508	-1.3178	-2.0406	-2.4021	-2.3863	-0.96152	0.086199	1.5095	4.0076	5.429	4.0086	3.6586	4.0093	2.9327	1.8726	2.5836	1.512	-1.6813	-1.6668	0.10688	0.81742	1.888	1.5273	0.4654	1.5267	1.8864	1.887	0.46459	1.8706	1.1748	2.5804	2.5798	2.9299	0.79748	1.8686	0.4592	-3.8101	-0.61535	-0.26462	1.8678	-1.6881	2.2177	1.867	2.2172	-0.9639	2.5909	0.097439	-2.063	-1.6752	-2.389	1.5046	2.2157	1.1544
-1.1107	-0.73281	-1.4616	-5.0307	-4.3196	1.7349	1.3906	1.7513	1.391	2.4688	2.1027	2.8138	2.1032	1.0421	2.1038	3.1647	1.0493	4.2415	2.4704	2.1039	0.68275	2.464	2.8144	2.8142	2.8142	0.33138	2.1033	1.3761	0.31515	3.5082	1.3914	2.1029	1.0412	-0.38035	0.68712	-0.73176	1.7514	3.1685	2.1068	2.4672	1.7563	1.756	0.6778	0.32711	-0.73435	-2.5346	-1.4624	0.66101	0.31095	-0.73554	-1.1184	0.65947	0.67561	0.30896	-0.051499	0.67504	2.096	-1.4493	0.30672	1.3835	1.7433	1.0161	0.30508	0.65531	0.30561	1.3661	1.0096	1.0095	1.7258	-0.41284	-0.76361	0.29115	-1.131	1.3511	2.0623	4.5494	4.5488	3.4878	3.127	2.42	0.63781	2.4248	2.7748	3.1252	1.3532	0.99637	-0.4258	1.3465	-0.77653	-1.1546	0.28384	0.64006	-2.5622	-0.077071	0.28293	1.3444	-1.49	-0.77371	1.3495	0.28804	-0.071527	0.29484	-0.065727	-1.1337	-2.9085	-2.2026	0.28268	-3.2765	-3.9826	-1.4857	0.29298	0.6432	-2.1923	-0.42535	0.28603	0.28572	-0.42608	-2.1814	3.1358	1.0135	0.31873	2.4511	2.4516	2.8022	3.5128	3.8632	1.7424	3.5137	2.8034	2.8039	4.225	3.865	3.8654	5.2869	4.9368	4.2265	5.9975	5.9976	4.5769	5.2876	3.5168	6.3584	6.7086	3.5172	1.3861	0.32395	-1.0968	0.3254	-0.38523	0.3259	0.32599	-1.4467	0.31032	-2.8924	3.1437	4.2147	1.0219	1.022	2.0827	3.1597	5.2904	3.5191	2.0814	3.1426	1.7306	-0.051944	0.65887	-2.8888	0.3076	1.0183	1.7444	1.384	1.7437	-0.038587	1.0169	0.30505	1.0163	2.4374	2.4371	3.4978	0.29779	-0.056074	1.3588	-0.063269	-2.9057	-1.8263	0.65893	-0.75233	0.66651	-1.4624	0.6679	3.5106	1.7402	-1.1098	-0.39725	1.019	-1.8188	-2.5331	-0.74739	1.0252	1.0307	1.3813
0.64342	0.28329	-1.1449	-3.6468	-1.5052	3.4774	3.8431	3.483	3.8437	1.027	2.423	2.4231	1.3624	2.4231	3.1336	2.0726	3.1333	1.3622	3.484	7.7453	2.7731	1.0006	1.7114	4.1934	-0.4268	-0.77713	3.1268	0.62876	0.64381	2.7665	2.4161	1.3545	0.64994	1.0002	1.3593	0.28233	1.7095	0.99913	1.7087	0.99775	1.7085	1.7077	0.99688	-1.1326	-1.4921	-0.070829	0.27972	2.061	0.63919	-0.78254	0.63917	-0.7835	-0.78346	2.0599	0.98873	1.6985	3.125	3.4688	2.0571	3.1231	-0.07643	0.27464	0.63501	1.3454	0.61901	0.25837	0.968	2.7402	3.0998	0.61812	-0.8107	-0.099563	-0.10007	3.4428	2.7322	2.381	2.0465	5.9544	4.5278	3.817	1.3351	3.8167	2.0459	0.26385	0.97516	2.4024	0.97527	-1.8597	-0.086633	-0.087458	-3.6451	0.2624	-0.08822	2.3942	1.6832	1.6826	1.333	-0.80007	-0.089048	-1.8633	0.26663	0.62784	0.62677	-1.8564	0.62709	2.3989	-1.8633	0.26653	-1.1461	-0.79554	0.28045	-0.085539	-0.7978	-0.79767	2.7619	-2.2271	-1.8454	2.0607	2.4107	2.4103	3.1206	1.3486	3.476	4.1862	2.7593	3.8353	3.4689	2.7585	2.4134	4.1845	4.8949	2.7634	4.1846	3.1241	4.1847	5.605	4.545	4.545	5.6061	4.5453	4.5456	7.0267	8.0873	7.027	0.99336	0.99351	1.7049	0.99436	1.3551	1.3552	-1.4945	0.26332	1.3345	-1.8661	1.6854	3.8326	2.7616	4.5429	3.4829	2.7727	4.905	3.4843	3.4849	3.1348	1.0035	0.29325	-0.057172	-0.41736	-0.76815	0.65375	1.7162	1.7166	1.716	2.0759	2.0756	1.3656	1.7153	3.4861	3.136	1.6989	1.6983	2.4087	-0.78558	0.27577	-0.44155	0.63592	0.63527	1.346	-3.2781	-2.5677	-3.2735	1.6949	3.8268	2.7555	0.26721	0.62809	0.26666	-3.6423	-2.2181	0.27207	0.98261	2.0535
-0.69525	0.37692	3.2097	-3.5251	2.1495	2.4999	3.9211	2.1656	5.3577	4.6474	3.2267	2.8613	3.2113	0.39441	1.8157	3.9374	0.7447	4.2973	7.1429	5.7325	4.6466	3.2259	4.6625	0.74456	0.39797	3.5911	2.8813	2.1707	1.1098	-1.378	-0.31598	0.74519	-0.67655	1.8161	1.1055	-0.31567	0.74535	0.3955	-1.3775	2.5324	3.242	5.0233	0.39402	-1.024	1.1039	2.515	2.1644	0.74284	0.031451	-0.31473	0.035542	1.1066	-0.31585	-1.3773	1.8119	3.2227	2.872	4.2919	1.81	0.73771	0.39216	-0.31885	1.4527	0.39172	2.5138	3.224	2.8738	5.3549	-1.0365	-2.0981	-2.4601	0.71907	0.023654	5.347	3.9259	2.5045	4.2853	3.9245	4.9945	0.0204	-0.69133	-1.3935	0.36351	-2.4834	-2.4831	-1.3953	3.2107	-3.1946	2.149	-0.70965	-4.2648	-2.1073	1.4372	2.4979	2.8582	1.4367	2.8576	0.014304	-2.11	1.0907	-0.33543	-1.3974	-2.8209	1.4418	-1.0465	-2.4852	-1.7582	-1.3989	-1.3929	-0.69222	-2.1048	0.017203	1.7994	-1.0501	3.2057	1.799	1.7989	3.5653	3.5651	3.9151	4.2747	3.2038	2.8535	2.1424	2.4922	1.431	3.2024	2.5029	3.2139	4.2849	3.2144	2.5041	2.8649	2.1547	3.2156	4.2865	4.2871	4.9979	4.9987	6.0599	7.481	9.252	8.5426	7.123	4.2925	3.2224	1.1009	4.6437	2.1624	3.934	1.1068	4.299	1.4574	2.5186	1.8177	3.2285	4.2951	1.8178	1.8132	4.2948	5.0052	5.0046	5.3548	2.1669	0.74527	1.1013	1.811	0.73942	1.8104	0.38836	-1.0339	1.4486	1.4483	3.2194	2.5091	1.0978	2.1584	1.0972	0.74079	3.2228	2.1622	4.6433	3.5821	1.8109	-0.32798	-2.4626	-2.1014	-0.32857	-4.6	-3.5266	-1.0402	-3.5277	1.8083	2.8805	-0.31819	-1.0286	2.1659	-0.6764	-2.0879	0.74606	-1.0254	1.8232
