9.2418	7.8337	8.1931	7.485	8.1933	8.5423	9.2471	8.1941	8.5403	7.8471	8.2105	8.2133	8.5596	8.5679	8.1993	8.8952	8.202	8.8988	7.8555	7.5102	8.212	7.5192	7.5237	7.5276	7.161	6.4491	6.4693	6.8044	7.8716	7.172	7.1735	7.5256	7.183	7.5381	7.1691	6.4767	7.195	7.8998	7.8891	7.2059	7.5422	7.5628	8.2772	6.8547	7.1884	7.9052	6.8433	7.2108	7.5638	7.5805	7.5694	6.8848	7.9244	7.9266	6.5067	7.2237	7.9265	7.2271	7.5794	7.9154	7.2326	7.5847	7.9372	7.5685	7.2194	7.5558	7.908	8.6343	7.562	7.58	8.9775	7.5823	7.2203	7.5895	7.573	7.5776	7.5821	6.8857	7.2404	7.5985	7.6029	7.603	7.2463	5.8378	6.5242	5.8231	3.0041	6.528	7.9392	7.9485	9.0002	8.309	7.9526	8.6664	8.3245	8.2947	7.5873	8.3025	8.6572	7.2831	8.3448	8.3124	8.3469	7.9542	7.2376	7.9678	7.6192	9.0319	7.9728	7.9788	8.3373	9.0408	9.0468	8.3484	8.3277	7.9537	7.9678	8.3334	8.6855	8.6833	8.338	7.9632	7.6144	8.3267	6.9093	7.9466	7.5983	8.6617	8.68	6.9202	7.2802
8.9746	9.3261	8.6264	9.3276	9.6709	9.3252	10.024	9.3181	9.3259	9.6755	9.6789	10.392	9.684	10.397	10.398	8.6365	8.9742	9.6754	9.6747	8.9972	9.3386	9.0071	9.6979	8.9972	8.6684	8.9879	9.3548	9.0072	9.3595	8.6605	8.6661	7.949	8.6695	8.6737	8.3278	7.9628	8.3167	9.3715	8.671	7.9775	7.6173	8.6887	8.6883	8.6912	9.0447	8.3315	8.3316	7.2713	8.3352	7.9942	7.9967	7.9994	8.3519	7.9979	8.3567	8.6884	9.0349	8.342	8.3375	8.0024	8.0036	7.6453	9.0441	8.3454	9.0614	7.6361	7.9947	8.347	8.3489	9.402	9.0541	9.0561	9.4127	9.0611	8.3679	9.7523	7.6412	8.3601	8.3606	7.6919	8.4066	8.0263	8.0299	8.3844	8.3882	8.3692	7.6658	8.0297	8.7333	9.787	9.0897	8.3925	9.4505	8.7497	8.7572	8.3879	9.0882	7.6772	9.4506	9.8055	9.4597	9.1106	8.7618	9.1129	9.118	9.4468	8.0474	8.746	8.7475	8.3991	8.4051	9.4584	9.811	8.763	8.7653	8.3877	8.7456	9.7918	9.7938	9.1006	9.4529	10.159	10.51	9.1006	8.4015	9.0804	10.507	8.7478	9.8011	9.8032	9.1049
10.114	10.465	9.4155	9.7673	9.7634	10.103	10.102	11.167	10.11	9.7636	9.781	9.77	9.4362	10.139	9.7766	10.128	10.124	10.476	10.815	10.145	9.7994	9.7906	10.145	10.163	9.4522	10.17	10.153	10.505	10.494	10.51	10.161	9.8131	8.7545	9.467	9.8203	9.805	9.7929	8.7524	8.7562	9.8043	9.4576	9.4609	8.7538	9.1073	8.0761	9.8253	8.3983	8.4023	9.4701	9.8233	8.7615	8.7679	9.4804	8.4458	8.4242	9.4905	8.782	8.4339	9.1359	9.1375	8.7889	9.1398	9.1413	9.1432	9.1445	8.4259	8.4115	9.1143	8.4157	9.1185	8.7701	8.4259	10.186	9.4878	9.13	9.472	9.8304	8.774	8.4419	8.7791	9.5112	8.7872	9.1413	8.8023	8.7923	9.8709	9.1413	8.0939	8.4475	9.8613	9.5282	8.8209	9.8712	9.8747	9.5418	9.8589	9.8766	9.5303	9.1604	9.913	9.5437	9.1881	8.8646	9.552	7.816	9.5557	10.257	10.259	10.261	9.9125	9.2045	9.5505	9.5692	10.272	10.275	9.9034	9.5548	10.257	9.8921	10.944	9.5448	9.9105	9.9119	8.8529	10.952	10.253	9.8948	8.8217	9.5484	11.662	10.604
9.371	10.783	9.3775	10.427	9.3492	9.7162	10.78	11.114	11.119	11.472	10.416	11.129	11.482	11.134	11.486	11.482	12.164	10.766	11.119	10.412	11.131	10.778	10.782	10.09	10.444	9.7467	10.43	10.793	11.496	11.148	10.8	10.092	10.818	10.11	10.098	10.81	10.448	10.452	9.7554	9.7591	9.7664	9.7662	10.12	9.7729	9.4272	10.486	9.0653	9.4188	10.127	9.4303	9.7833	9.0817	10.139	9.7846	9.4428	10.145	10.127	9.0782	9.7802	8.7214	8.7164	9.7784	9.7791	9.0831	9.4314	9.4369	8.3722	10.121	9.0726	9.7748	8.7303	9.7932	9.4316	9.0837	9.8003	10.139	9.4344	10.488	10.143	9.0965	9.4506	10.865	9.7984	9.8025	10.15	9.8101	10.492	10.139	9.4414	10.495	9.4475	10.175	9.8042	11.218	10.535	10.515	10.146	9.8233	10.528	10.532	9.8365	9.1171	9.1457	9.8438	9.8451	9.8528	9.8249	10.533	10.889	10.186	11.243	10.185	10.897	10.189	10.542	10.548	10.173	10.885	11.24	11.592	10.893	10.908	10.536	10.537	10.188	11.601	11.229	11.23	11.246	12.659	11.244
10.721	11.436	10.022	10.391	11.764	10.717	11.42	11.047	11.051	11.405	11.059	11.762	11.765	11.431	12.13	11.085	10.718	11.07	11.073	11.076	11.429	11.432	12.495	11.438	11.076	10.019	11.429	11.432	11.418	11.07	10.013	9.3308	11.428	10.743	11.782	11.084	10.729	10.368	10.735	11.089	10.392	10.41	10.413	9.7071	10.409	10.777	10.05	10.414	9.7079	10.061	11.826	9.3674	10.07	10.067	10.075	9.3705	10.412	10.421	10.767	10.058	9.716	10.061	9.7117	9.726	9.7264	10.078	9.7094	9.0111	10.424	9.7154	10.778	9.7198	9.7222	10.075	11.137	10.44	11.125	10.778	10.431	10.785	10.789	10.443	9.7869	11.195	10.139	11.203	11.184	11.537	10.496	10.844	10.496	11.9	11.203	10.856	11.573	10.513	10.134	10.511	10.866	10.52	9.4636	9.8184	9.4731	10.889	9.4869	9.8353	10.878	10.525	11.581	10.169	10.885	10.887	10.533	10.891	11.244	10.546	11.569	11.221	11.579	12.284	12.286	12.288	11.583	10.88	10.881	11.583	11.561	11.917	11.215	11.571	11.923
11.852	11.144	11.857	12.21	11.153	12.216	11.863	11.852	11.849	11.853	11.507	11.51	12.563	12.566	11.868	12.565	13.257	12.206	11.859	12.555	12.208	12.561	12.577	11.516	11.533	12.223	12.22	11.509	12.576	11.878	11.881	11.883	12.236	11.888	11.54	11.196	11.873	11.889	11.89	11.183	11.547	11.551	11.195	10.854	10.854	10.509	10.846	10.146	9.0935	11.208	10.861	11.575	10.867	10.52	10.522	11.218	10.506	11.202	11.564	11.206	10.858	11.209	10.86	10.16	10.861	9.1003	10.492	10.143	10.849	10.151	9.4427	10.505	10.858	10.16	10.166	10.869	10.5	11.199	10.852	10.858	10.512	11.216	10.874	11.224	10.878	11.595	11.577	11.216	11.583	11.586	10.529	11.592	11.945	12.298	12.302	10.895	11.226	10.873	11.227	11.232	12.296	10.54	10.195	11.25	10.919	11.274	10.554	10.205	10.557	9.8584	11.971	9.8626	10.565	11.977	11.979	12.682	11.961	11.957	12.309	12.661	11.962	12.314	11.989	12.667	12.669	11.62	11.262	11.264	11.976	12.328	11.629
11.071	11.074	11.776	12.839	11.783	12.486	12.119	12.816	12.459	12.113	12.827	12.12	13.534	12.14	12.479	12.474	13.524	12.13	13.193	12.485	12.848	13.201	12.494	13.207	12.873	13.563	13.209	12.862	13.215	13.218	11.11	12.163	12.515	12.891	12.17	12.515	13.227	13.228	12.17	11.821	11.823	12.178	11.832	12.187	10.081	10.415	11.124	11.128	10.772	11.135	11.489	10.446	11.495	11.148	10.454	10.435	10.438	10.441	10.443	11.855	11.857	11.508	11.509	11.514	12.565	10.78	10.43	12.194	10.435	10.787	10.789	11.152	11.504	11.156	10.798	10.431	10.426	10.785	11.142	11.144	11.147	10.79	11.144	10.802	10.455	11.497	11.151	11.504	11.858	11.511	11.514	12.567	11.869	11.165	12.218	11.849	12.202	11.856	11.86	11.164	11.519	12.573	11.528	11.533	11.188	12.224	11.879	11.883	11.185	11.186	11.538	11.19	11.192	11.544	11.896	11.539	12.227	13.304	13.306	11.898	12.601	11.902	12.604	11.555	11.556	12.258	11.887	12.252	12.604	13.316	12.257
11.573	12.986	12.989	12.291	12.285	13.317	11.564	12.977	12.981	12.984	12.638	12.642	12.996	13.699	14.412	13.707	13.36	14.072	13.715	12.667	13.72	13.717	14.086	14.439	13.032	14.424	12.667	13.363	14.076	14.079	14.082	13.725	12.327	13.029	13.361	12.326	12.328	11.97	12.681	12.683	11.624	12.337	11.635	11.637	11.992	10.929	11.983	11.287	11.992	10.945	11.299	11.302	11.306	10.242	10.94	10.943	10.229	11.992	11.644	12.357	12.358	10.95	11.301	10.625	10.932	10.956	10.245	10.956	11.305	10.956	10.608	11.66	10.962	10.968	10.617	11.653	10.955	11.657	12.01	11.312	11.665	10.967	11.99	11.644	10.948	11.284	12.347	11.641	13.054	11.297	12.36	12.003	12.716	12.008	11.638	12.014	12.017	12.381	10.624	11.329	12.033	13.098	11.692	11.331	11.313	12.728	11.323	12.028	11.683	12.036	11.687	10.989	11.341	11.696	12.382	11.674	12.39	11.682	11.684	11.687	13.1	12.752	12.404	13.105	11.01	11.688	12.04	13.452	13.104	13.106	13.808
13.828	12.42	12.423	13.485	14.148	14.505	14.158	14.511	15.925	14.168	13.822	14.876	13.119	14.156	14.509	14.511	14.864	14.867	14.519	13.822	13.115	15.238	14.881	14.862	16.639	14.882	15.944	14.187	14.19	13.493	14.196	14.199	13.141	13.476	13.828	13.83	13.122	13.484	13.125	13.127	12.079	13.492	11.758	12.091	12.796	11.751	13.155	11.399	12.114	11.057	11.411	12.125	11.418	11.052	10.706	12.12	11.413	11.416	11.778	11.07	12.132	11.074	11.078	11.765	11.769	12.82	11.77	11.409	12.469	11.058	11.408	11.06	10.712	10.688	10.69	10.342	11.395	12.107	12.11	12.462	10.705	11.407	11.771	12.106	12.459	12.112	12.116	13.169	12.473	12.476	12.479	12.832	12.485	12.129	11.781	12.833	12.485	13.188	12.142	12.496	11.44	12.855	11.809	12.842	12.49	12.145	12.5	12.505	12.51	12.865	12.168	11.82	11.475	11.814	12.166	11.818	12.87	12.523	13.585	12.177	12.18	13.233	11.835	13.214	13.216	12.521	12.873	12.874	12.526	13.588	12.88
12.447	13.86	13.525	14.207	13.841	14.904	14.907	15.61	15.614	15.267	15.971	15.625	14.57	14.924	14.927	15.981	14.934	15.286	15.989	14.232	15.295	14.597	14.219	14.905	14.198	14.561	14.203	15.266	15.269	14.572	14.575	14.928	14.213	13.515	14.217	13.17	14.222	13.873	14.225	12.827	12.119	12.472	12.116	12.469	12.123	13.188	12.133	12.847	12.491	12.145	12.149	11.456	11.087	11.441	11.094	11.448	12.862	12.155	12.157	11.81	11.112	10.753	10.733	12.497	11.448	11.799	12.149	11.449	11.098	11.447	11.097	10.736	10.381	11.093	11.095	12.498	11.1	11.452	11.105	11.807	11.123	11.812	11.448	12.861	12.503	12.506	12.87	13.573	12.516	12.169	11.472	11.104	12.53	12.532	11.135	11.837	13.249	13.251	12.903	11.497	13.261	11.519	12.912	11.856	12.561	13.276	12.571	12.576	12.581	10.826	12.241	11.528	12.208	11.509	12.561	12.213	12.215	12.568	12.57	11.872	11.525	12.931	12.911	11.853	11.856	12.917	11.509	12.921	13.623	12.924	13.276
