-2.5606	-2.5628	-2.9252	-2.5651	-3.6391	-3.9945	-3.6421	-5.4264	-4.3744	-2.5693	-2.9506	-1.5257	-0.7963	-0.799	-1.5279	-1.5284	-0.7979	0.62593	0.62387	-0.44969	-0.78193	-0.089702	-0.45078	-0.09198	0.25866	-0.092771	-0.45429	0.25593	0.59903	0.96651	0.23704	-0.45974	0.23499	0.25147	-0.11702	0.61202	0.23256	0.94502	0.59287	-0.46277	0.59314	1.6754	2.0245	1.3246	0.96232	0.61206	0.24281	1.3226	0.95965	0.60922	0.60843	-1.1858	-2.2638	-2.9788	0.23728	-1.9003	-0.8278	-0.47655	0.23462	-0.11657	0.57649	-1.2101	0.23097	-1.5639	-1.5632	-2.2744	-1.5658	-2.2607	-0.83553	-1.9065	-2.26	-1.5494	-2.6158
-2.9693	-2.2694	-1.8891	-2.6011	-4.0304	-4.0319	-5.0998	-4.7488	-1.5411	-2.959	-2.2572	-1.8963	-1.5464	-1.1872	-0.88324	-0.52204	-0.88594	-1.1908	0.23304	-1.1916	-0.48126	0.18273	-0.13247	0.18042	0.89226	0.22759	1.5909	0.548	0.90816	0.54762	0.19505	0.54617	-0.51823	-0.51874	1.6065	0.54353	0.90384	0.54362	1.6047	0.54412	-0.16646	2.676	0.54159	1.2558	0.18928	0.19264	0.90289	1.9647	1.6028	1.6017	1.6006	-0.52494	-0.91272	-1.6053	-0.5051	-0.86571	-1.9573	-0.89429	-1.2479	0.55394	1.5875	1.5868	-0.89665	-1.6108	-3.3866	-3.4078	-0.55611	-0.19262	-1.9855	-0.54411	-0.56236	-1.6468	-0.57258
-2.2716	-2.2755	-2.276	-1.5636	-0.85183	-4.7713	-5.4802	-3.3422	1.9794	-5.1332	-2.9927	-2.2794	-0.85647	-2.9968	-1.2003	-0.12827	-1.2083	-1.5602	0.93164	1.641	1.2806	0.92807	0.21635	1.6375	-0.13556	0.57501	0.9241	0.92316	-1.218	-0.14109	0.9132	0.2094	0.56236	0.20138	0.56867	-0.51113	0.1986	0.56741	0.56023	0.90982	0.58643	1.2812	1.2811	0.21986	1.28	1.2789	0.92719	0.57735	1.9876	0.92485	1.2748	0.92432	0.26378	1.6856	-1.5054	-1.1865	-1.1889	-0.090109	-0.090751	-1.5148	0.6189	-0.1193	-1.1923	-1.2113	-1.9245	-1.1982	-0.48262	-0.46672	-0.48453	-1.5879	-1.1979	-0.16656	0.54369
-2.5547	-3.962	-4.3144	-4.3125	-4.6757	-2.5567	-2.5575	-3.2533	-4.3174	-5.0369	-3.6093	-2.1933	-1.4828	-1.5013	-0.78996	-1.8529	-1.8547	-0.081113	-0.082352	-0.066472	-0.4168	1.6881	0.97647	0.97556	1.6862	0.27309	0.99244	0.29027	-0.78154	0.64025	0.63806	0.28718	0.63829	0.63835	0.63706	0.98805	-0.075326	0.28583	0.63632	0.98656	1.6974	1.3465	-0.077288	1.3458	1.6683	0.25529	-0.45706	-1.5301	-1.1708	0.95286	0.9514	1.3336	1.3924	0.67995	-1.4928	-2.9178	-0.42085	-0.78315	-1.8446	-0.78404	2.0606	0.98796	-0.090786	-1.5442	-2.2526	-0.83066	-2.2316	-0.44952	-0.83719	-1.9023	-1.8996	-0.84185	-1.1905
-3.9602	-3.9623	-2.9153	-1.5094	-1.1597	-1.8742	-3.6513	-5.0605	-5.0603	-5.0622	-4.349	-2.574	-1.8623	-0.79117	-1.5003	-0.78808	0.28926	0.28823	0.99848	0.63699	0.6356	1.7062	1.345	1.3443	0.9932	1.3426	1.3411	-0.071277	-0.072854	-0.073206	0.27679	-0.074032	-0.07522	-0.43564	0.2579	-1.1481	0.27442	0.96768	2.3893	0.62766	0.27682	1.3393	1.6988	0.98756	1.3368	0.98558	-1.157	-1.8758	-1.5165	-1.1593	1.3309	0.61253	1.3322	0.26969	-0.7932	-0.089558	-1.874	-0.79516	-1.5131	-2.2196	1.3264	0.25845	-0.45362	-2.2283	-0.7829	-2.1948	-1.1334	-2.2108	-1.1481	-1.8493	0.28576	-1.1404	-0.42931
-1.143	-2.9075	-2.9104	-1.1258	-3.2791	-2.929	-3.2997	-3.6427	-5.4088	-2.2216	-2.2211	-1.1503	-0.087992	-1.1515	-2.2246	-0.45829	-0.44236	0.25789	1.3281	0.96641	1.3263	0.96476	1.3241	0.61149	1.6734	0.61043	3.4428	1.6904	1.3393	1.3386	1.6886	-0.084208	0.26489	0.97651	1.3364	2.0471	1.686	1.6858	1.6856	2.396	0.97328	2.3948	0.97248	2.044	0.95454	0.60333	0.24195	-1.1679	-0.82182	-1.1747	-0.11382	2.0198	2.4494	-0.38396	-0.74695	-1.1342	-0.78595	-0.78512	-1.5239	-1.8748	-0.7877	0.98542	0.98469	-1.1671	-1.1685	-1.5372	-1.5368	-0.10939	-1.891	-1.5417	-1.8919	-0.83195	-1.8967
-4.3207	-4.6573	-3.9563	-2.9005	-1.1092	-2.1722	-0.39923	-2.191	-2.8862	-2.8886	-0.75341	-0.40368	0.30578	-1.4687	-1.486	-0.053258	-1.4667	-1.1179	0.32009	2.0915	1.7399	-0.74447	1.3774	1.3766	1.7367	2.4459	-0.048299	0.66167	1.7331	1.0215	1.3717	1.372	1.3702	1.3543	0.64275	1.3537	1.0027	2.0637	1.0016	2.4226	2.7936	-0.049296	1.0203	2.4416	2.0801	0.65692	-0.75715	-0.78206	-0.78441	0.27725	-1.1206	1.3628	1.0052	1.0045	1.7142	0.29167	-1.8429	-0.77084	-3.2802	-3.2808	-1.8624	1.7095	0.27123	1.3316	0.61909	-0.41859	-1.1312	-3.9804	-2.5528	-1.8473	-1.8438	-1.8511	0.28326
-4.4134	-3.7006	-1.963	-0.52169	-1.2335	-0.52348	-1.2365	-1.913	-2.9764	-1.9507	-1.5913	-0.14332	1.2423	0.89138	-0.53217	-0.88997	0.88158	0.52634	0.52597	1.2357	0.17357	-0.18852	0.52173	1.9425	1.5913	1.23	2.3	1.939	1.9385	0.89708	2.3175	3.7282	3.017	2.6669	1.6055	2.3156	0.89452	3.3764	3.3757	3.3754	0.53204	0.89223	0.53006	1.2404	0.52203	0.88241	0.52079	-0.19079	-1.6041	0.16787	-1.6061	0.51624	0.20425	1.2651	1.9952	1.6443	-0.50541	-0.50511	-2.2792	-0.8573	-1.9313	-0.50844	3.3957	3.0342	2.3328	-0.89867	-1.6109	-0.89931	-1.2617	-3.0035	-1.5805	-2.294	-2.3292
-3.3561	-3.7241	-3.0141	-2.3035	-1.2315	-1.5936	-1.2593	-0.17277	-2.3326	-0.53474	-0.8872	1.5957	4.7873	-1.2396	-0.56541	-0.20613	-0.20665	-0.56818	1.6092	1.258	1.6075	1.2555	1.9655	2.6649	1.6036	1.9627	1.6016	2.3117	1.9609	1.9604	2.6603	5.5013	6.5611	3.0191	2.3077	2.2821	1.5963	3.342	3.7018	1.9302	0.14755	2.2791	3.699	3.7198	3.0077	2.2969	-1.2487	-0.18806	-0.54964	-1.6381	-0.92878	-0.92831	-0.90986	0.51149	1.9275	1.9272	1.5701	-1.6249	-1.6258	-1.6217	-1.9732	-0.56614	2.2773	1.9255	0.85823	4.0497	2.6282	-0.20605	-1.9653	-1.2558	-0.90522	-1.97	-1.9962
-1.0899	-3.225	-1.4886	-0.78814	0.28228	-1.4917	-1.142	-0.77209	1.009	0.29729	1.0529	1.0521	6.0142	4.2423	-0.067488	-0.068766	1.0017	1.3505	1.7103	0.68363	0.3322	1.3929	0.63492	0.99466	0.99365	2.054	2.0533	1.342	1.3414	5.2431	7.3731	9.5031	7.3924	7.7423	10.582	9.1619	6.3206	5.6203	7.3905	5.2595	3.1276	5.2579	3.4858	3.1251	1.7126	2.0626	-0.096547	-0.80829	-0.8089	-1.1607	-0.45115	-0.81249	-1.8441	0.28783	3.1193	2.058	3.1178	0.65588	-1.133	-2.5624	-1.1345	0.99795	3.119	0.63632	-1.1373	-1.1446	-1.4894	1.343	2.053	1.3351	0.98393	-2.2125	-2.2443
-1.6212	-0.57629	0.48433	-0.93838	-2.0016	-0.94632	-0.9464	-0.23172	0.47805	1.8984	1.1871	2.9576	3.317	2.2451	1.1836	-0.58925	1.8918	1.891	3.311	2.9498	1.888	2.9481	0.84473	1.9051	2.2545	2.6141	1.5523	3.3227	6.8638	11.834	13.243	11.833	13.242	12.542	12.892	10.051	8.6403	7.5698	5.0886	7.2187	5.0818	1.5388	3.3094	2.5988	2.2373	2.2364	2.5955	-1.6392	-0.94004	-0.57978	-2.0184	-2.7308	-4.8658	-2.3827	-0.60934	1.8723	3.2978	0.80997	-1.6737	-2.7474	-2.3717	-1.3255	5.7696	-0.60193	0.10887	-1.6655	-2.7382	-3.8178	-2.0282	-0.60668	-2.0466	-3.8214	-1.6917
2.1356	2.1345	1.4329	0.010014	-0.70161	0.71931	-0.69899	-0.35429	3.5486	3.9075	1.4249	-1.415	0.35223	0.35139	-0.36081	1.4402	2.1398	3.9199	6.7498	3.9179	2.8461	3.2053	1.7835	0.72188	2.8425	2.8417	4.972	7.4521	13.482	15.252	13.121	12.06	13.83	11.004	12.423	12.423	12.423	9.582	8.8713	9.5808	4.9689	2.5078	2.8574	4.2773	1.4444	0.7332	0.020837	0.37089	0.019688	-1.4287	-0.71828	-1.7961	-2.865	-3.5326	-0.33145	1.0894	6.7618	4.2801	0.026479	-0.33583	-2.1145	-0.34191	2.8503	1.0782	-0.34463	-1.0358	-1.4328	-1.4334	-2.4965	3.2247	-0.37444	-2.1242	-0.72794
1.0233	2.443	2.0818	2.7913	3.1504	0.30657	0.66647	1.3766	1.7256	3.8559	4.5653	-1.1205	0.3008	2.4314	1.0089	4.2205	1.3876	2.4475	3.8672	3.8663	4.2152	2.4437	1.7319	2.4413	5.2821	4.5711	5.6308	9.531	16.271	13.07	12.009	13.779	10.583	8.4618	12.362	12.711	11.651	12	10.58	7.7486	5.9674	1.0248	1.3845	4.2153	0.67231	2.0826	1.3806	1.7306	-2.5318	-1.821	-3.2463	-1.1175	-3.6179	-2.5604	-1.4844	2.7694	6.3203	4.5487	0.99553	-0.4267	-2.9278	-1.1545	-1.1556	0.97589	-0.44687	-1.4728	-1.1243	-2.5368	-3.2762	0.29554	3.4721	0.63862	3.1345
0.19094	1.6117	1.6105	2.6705	1.959	1.958	1.9568	0.89485	-0.1671	1.253	1.2522	-0.91678	-0.17106	-0.17214	0.53746	2.3082	-0.17553	0.53464	1.2442	1.5935	1.2421	1.9419	3.3818	1.9597	0.54793	2.3184	6.93	12.95	11.539	10.469	11.888	10.827	10.117	9.4061	10.116	8.345	9.405	9.0543	6.9234	5.5022	0.53863	0.8527	2.9835	5.1138	2.6222	3.6918	4.0414	1.2285	-0.90459	-2.6954	-3.0306	-2.6954	-1.955	-1.6053	-1.6064	4.7747	4.7742	3.0066	3.006	-0.54842	-1.9617	-1.6074	-1.6082	-1.2579	-1.6107	-1.9854	-1.9868	-0.92628	-0.55148	1.5804	-0.193	-1.6407	-3.0606
