-0.68746	-1.3771	-0.33404	-1.0199	-0.69691	-0.67267	-1.0184	-2.0668	-1.7042	-1.0299	-1.0132	-2.3931	-2.0751	-1.3846	-1.3617	-1.3775	-1.0334	-1.0308	-1.0278	-0.68979	0.018168	0.017304	-0.67984	0.0018762	-0.67024	-1.3599	-0.66939	-0.67432	-1.0363	-0.67325	-1.0127	-1.3607	-1.0338	-0.32929	-0.32862	0.72183	0.032395	-0.35466	0.027296	-0.34729	0.02087	-1.0088	-0.65441	-1.0002	-1.0086	0.019196	-1.353	-1.3526	-1.3459	-1.6856	-0.67378	-0.99476	0.72574	-0.32027	0.37227	-0.32997	0.36659	0.026846	-0.32296	-0.32903	0.021158	0.36138	0.015273	0.36391	0.36408	0.70803	0.7145	0.35841	0.031062	0.70262	0.012835	0.70933	0.71808	1.0474	0.3438	0.69898	1.3931	1.0446	0.69741	0.34773	0.014539	0.35507	0.35689	1.0338	1.3941	0.35333	1.3954	0.36982	0.37049	1.3976	1.0483	1.7466	1.4135	2.0805	2.0907	1.7374	1.0616	1.062	1.0563	1.4129	1.7745	1.0635	1.4002	1.4038	1.4379	2.4683	2.7749	2.1189	2.4415	2.1192	2.0857	3.1259	3.1284	2.4662	2.1164	2.1168	1.7495	1.4311	2.0839	2.1118	1.0883	1.4112	1.0851	2.082	2.1137	1.4304	1.7747	2.1115	2.462	2.1125	2.4668	2.1096	2.4675	2.4643	2.1185	3.1528	1.772	2.464	2.467	2.1214	2.472	1.7749	2.468	2.8099	2.4704	3.161	2.114	2.1158	2.4664	3.1569	2.8208	2.8099	3.1241	3.4882	4.1744	3.4847	3.1448	2.7788	2.7953	2.7793	3.1134	2.7723	3.8026	2.7688
0.16843	-0.1949	0.1694	0.14604	0.14247	0.49296	0.16724	-1.2188	-0.52186	-1.2492	-1.5751	-0.52076	-0.88424	-0.18621	-1.2038	-0.52326	-0.20526	0.15144	-0.55066	-0.17154	0.48648	0.84316	1.1936	1.5462	1.1904	-0.18805	0.82872	0.13532	-0.18803	-0.86139	-0.1856	0.49128	1.178	-0.53905	-0.20455	-0.18261	0.83051	0.84491	-0.19842	0.13835	-0.526	0.15288	0.82596	0.844	0.50445	0.50872	0.50925	-0.18428	-1.5602	-1.2274	0.15666	0.16078	0.13974	0.18519	1.5381	0.84455	0.87617	0.85268	-0.20232	0.84558	0.15537	0.84563	0.50578	0.53348	0.84989	0.50243	2.2303	0.86799	1.5369	0.5306	0.5284	1.5336	0.86883	1.5515	1.8918	1.5434	1.8925	1.1751	1.5407	1.2136	1.5579	0.8482	1.5512	1.2117	1.2161	1.5405	2.2349	1.8818	2.5888	2.9395	1.5398	2.5706	2.5838	1.5581	2.9387	2.2643	3.6074	2.2315	2.2506	2.251	1.881	2.6027	2.5755	2.6034	2.2323	2.264	3.2667	2.5731	3.2946	2.6145	3.5972	3.6036	3.3052	1.9254	3.632	3.2923	2.9663	2.6166	2.6031	1.9094	2.5998	3.2903	2.2607	3.2913	3.2917	2.9185	2.919	3.2595	3.6436	3.2778	4.3346	2.9513	3.3056	2.9523	2.6041	2.9671	2.9676	2.9544	3.9948	2.9392	3.2936	3.3067	3.3072	3.3091	3.2959	3.3103	2.9695	2.616	2.6178	3.6484	3.6227	3.6217	3.6456	2.9622	2.9662	3.6778	3.3342	2.6193	3.3109	3.6474	4.0212	3.3314	3.9979	3.3319
0.91708	1.241	1.2416	-0.13811	0.56488	0.90298	0.22966	0.89771	0.60196	0.90473	-0.12284	0.21135	-0.46217	-0.12167	-0.14372	1.583	1.5772	1.5777	1.6319	0.89848	1.6287	1.9791	1.9258	1.9799	0.95024	1.9807	1.2725	0.60146	1.5782	1.9623	0.93033	0.24087	0.93394	1.2746	2.6716	2.3098	1.6166	1.9672	1.2774	0.93172	0.93228	0.93278	1.9634	0.6024	1.9668	1.6211	1.9716	1.2717	0.93453	1.2725	0.93521	1.2732	1.2773	0.58997	1.9642	0.962	0.94094	1.2985	1.6112	1.989	0.9378	0.95935	0.93816	1.3035	1.6398	1.64	1.9861	1.9626	1.2689	1.9868	1.6408	0.95718	1.6374	1.9276	2.6178	2.2743	1.5997	1.5747	2.6191	1.2395	1.93	2.6206	1.9273	1.584	2.266	1.929	2.981	2.2876	2.9607	3.2952	3.6697	2.6404	2.3048	3.3216	2.6422	2.6428	3.3058	2.9796	2.64	3.3342	2.3046	2.655	2.9691	2.6419	2.2922	2.6538	2.9785	3.6687	3.3188	4.0229	3.6831	4.0232	4.3736	4.0238	3.6578	2.9527	3.9919	3.6809	4.0212	2.9652	2.9894	2.9786	2.9903	2.9684	2.9651	3.3279	3.6784	3.3289	4.0194	3.9937	3.6579	3.6547	4.3714	3.3057	4.3462	2.3013	3.9933	4.0201	4.3482	4.0226	2.9931	4.3725	3.6844	4.0012	3.3315	4.0221	3.9951	4.027	3.3337	3.6842	4.0285	4.7152	4.0216	4.0044	4.3559	3.6824	3.6826	4.0188	4.6929	3.6793	4.0034	4.7099	4.7277	4.7279
1.9874	0.99019	1.2945	0.27733	1.6456	2.0223	1.6425	1.6805	1.3047	1.6813	1.2941	0.30199	0.61857	1.2952	1.9857	3.4037	2.71	2.3366	2.7108	2.0212	3.3679	2.6859	2.6787	2.7129	2.7133	2.3696	2.6776	1.988	3.0423	3.4014	2.6857	2.0225	2.3731	2.7138	3.7318	3.0248	2.363	2.3721	2.3727	2.3395	3.0453	1.9919	2.3425	2.3451	2.017	2.0313	2.018	2.0184	1.9976	2.7093	2.7059	1.9924	1.6899	1.6764	2.0306	2.7072	2.0312	2.0177	2.708	2.0182	2.3646	2.0186	2.7047	2.3786	2.0025	2.0289	2.7053	2.7055	2.0119	2.3797	1.6761	2.0261	3.4064	3.0065	3.0067	3.007	2.3348	2.6752	2.3282	2.3286	3.3668	2.6697	2.99	3.013	2.6673	3.0155	3.0161	4.0568	4.0612	3.7119	3.3726	3.6857	3.7097	3.7241	4.0571	3.3677	3.712	3.7125	3.0229	3.7134	3.0375	4.0642	3.0165	3.7244	4.4148	3.0349	4.075	3.7252	3.7229	4.0755	4.7658	4.3981	5.1021	4.7462	5.1026	4.4129	3.7231	4.4135	4.4137	4.4117	3.7246	3.3786	4.0691	3.722	3.7376	3.7068	3.7249	4.0716	4.0759	4.0726	4.3953	4.4134	4.0701	4.0744	4.4149	4.7616	3.7221	4.4166	4.4347	4.4316	4.7819	3.7425	4.4117	4.4123	4.4304	3.7586	4.4491	4.4321	4.1102	3.739	4.0895	5.1238	4.4879	4.8145	5.1547	5.5188	4.8176	4.8016	5.1557	5.8322	5.1562	5.1565	4.8364	5.5168
2.0456	2.7057	3.0587	2.3829	2.3834	2.0163	1.6945	2.3849	1.6953	2.0457	2.7058	2.7224	3.7489	2.7231	2.7235	2.7101	3.3981	3.3986	4.089	4.0895	3.0719	3.0561	3.7742	3.4245	3.4249	3.0515	3.0581	4.1162	4.0828	3.423	3.4235	3.7742	3.0924	3.4254	4.116	3.7428	2.7372	3.0954	2.3943	3.0786	3.4254	3.0859	3.7841	2.737	2.3974	3.7695	2.7385	3.0848	3.4329	3.4333	2.7436	3.0778	3.4343	2.7308	3.435	3.0953	3.4332	2.7393	3.7658	2.7284	3.0901	3.0765	2.0604	2.7429	2.0606	2.7408	2.3969	3.4272	4.1174	3.7776	4.1202	3.778	3.7644	3.7807	3.1261	3.4226	3.7992	3.0817	4.4861	4.1365	4.1547	3.4237	4.1143	4.1124	4.1568	4.5074	3.0865	3.7969	4.1113	3.8158	3.4202	4.5071	4.1578	4.1408	4.509	5.1896	4.1601	4.1564	4.1106	4.1249	4.1577	4.8157	4.8484	4.8164	4.4627	5.1566	4.8126	4.4766	5.4891	4.8455	4.4733	5.1397	5.1861	4.4739	5.1403	5.528	5.8407	5.501	5.1789	4.4994	5.1798	4.8403	4.5007	4.4737	5.1817	4.4744	4.1211	4.4993	4.1497	5.1802	5.1569	5.155	4.8155	4.8398	4.8428	5.2279	4.8398	5.1804	5.1809	4.823	5.1559	5.1804	5.8472	4.4801	4.838	5.1786	5.5292	4.5021	3.7864	5.2083	5.5074	5.8717	4.8144	5.17	5.1627	5.513	6.2032	5.8656	5.1758	5.1537	4.4963	5.5042	4.8206	5.8448
3.1902	1.8183	2.8488	3.5393	2.848	3.8524	3.8529	3.5133	3.5376	3.8779	4.5684	3.8664	3.5153	3.8795	4.2134	3.52	4.5666	4.227	3.8612	3.8616	4.212	3.1647	4.229	4.2367	4.2133	4.2098	4.5664	3.8645	4.5511	4.2392	3.8898	3.2003	3.9048	3.186	4.2382	4.9327	4.247	4.24	4.9344	3.8673	4.2179	4.256	3.5624	3.903	3.8658	2.8601	3.2006	4.2549	4.2554	3.5519	3.5661	4.9262	4.2527	2.8592	3.881	4.2475	4.254	4.2481	4.2483	3.8824	3.905	4.2448	3.2049	3.5613	3.5528	3.5392	3.2117	3.5396	3.5574	4.23	4.5662	4.2426	3.8766	4.9168	4.237	4.9412	4.2377	4.2557	4.5961	4.2565	3.9132	3.582	4.5978	4.9407	5.2675	3.5718	4.2601	4.6031	5.2876	4.6021	4.6027	4.6016	5.286	5.2905	4.9372	5.2878	4.9498	4.9427	5.3008	5.6336	4.9398	5.6302	4.5943	5.3022	5.9747	5.9747	5.2986	4.5973	5.2875	5.6391	5.9852	6.3115	5.288	5.6358	5.986	5.6401	5.6365	5.6407	5.9873	5.3016	5.9843	6.0024	5.6351	5.2957	5.3137	4.9643	5.641	4.9653	4.9696	6.0022	5.6351	5.3132	5.6613	5.318	4.9647	6.0091	5.3158	6.0064	6.007	5.3135	4.6278	5.6409	5.3153	5.6421	6.3503	5.6608	6.0076	5.6658	5.666	5.6627	6.0093	6.6936	5.9339	5.9343	6.6685	6.6151	7.3053	5.9355	6.2758	5.2999	6.2723	5.5987	5.9865	5.6044
3.55	3.8943	4.5887	3.9014	5.6297	4.2639	4.5906	5.2948	4.9373	4.5877	4.2619	5.2924	4.2489	5.6293	4.6035	4.5901	5.2943	4.9547	4.601	4.5852	4.2618	4.2622	4.5864	4.5867	5.6433	5.6275	5.2779	4.5859	5.6408	5.2751	4.9518	4.5862	5.293	5.2775	4.942	3.9249	4.9353	5.6259	5.2803	5.2808	5.2753	4.9419	4.614	4.253	4.6212	4.2817	4.618	4.6122	4.6188	3.9077	3.9057	4.3128	4.2465	4.2807	5.3111	4.5834	4.6114	4.6178	5.6581	4.9622	4.9685	4.6186	4.9565	4.6189	4.6129	4.6151	4.6092	4.9532	3.9357	4.616	4.96	5.3317	4.9604	4.9444	4.5947	5.9573	6.3153	5.2818	5.2822	4.9425	5.9768	4.9434	5.974	5.3121	5.2889	5.3092	5.3098	6.3166	5.9734	6.3179	6.3186	5.9754	6.3199	5.2905	4.9688	6.3352	5.6619	6.3362	6.3429	4.9733	5.6576	5.6641	5.642	5.6583	6.3342	7.0242	5.3104	5.662	6.6683	6.6685	5.9949	5.9789	5.9953	5.9793	6.3393	5.9996	5.9998	5.3103	6.6908	6.3336	5.654	6.346	6.0026	6.0108	5.6595	5.3139	5.2867	6.0049	6.0054	5.6659	6.0025	5.6392	6.3511	6.3814	6.0043	6.3448	6.3491	6.3497	6.3464	5.3547	6.0453	7.0421	6.3527	6.043	6.3836	6.7004	6.7286	6.0453	6.352	6.3863	6.3806	6.3811	6.3238	6.988	6.6704	6.6823	6.2987	6.6452	5.6417	6.6458	6.9898	5.96	6.3341	6.6729
4.9263	4.9267	5.6235	5.9536	5.2979	5.6206	5.6388	5.2753	6.3058	6.3062	5.9629	5.6409	4.9471	5.6199	7.3342	5.6122	5.6211	5.9553	4.9257	5.98	5.9803	6.3069	5.637	5.6112	5.6139	6.328	5.9522	5.9788	6.3169	5.9797	5.9679	5.9644	6.6412	5.6395	5.6402	5.9808	5.9676	5.982	5.9549	4.9569	6.3158	6.334	5.6445	5.6451	5.3017	5.6146	5.3027	5.9869	4.9535	5.6301	5.2863	5.3005	5.9847	5.6413	5.6455	5.6497	5.6462	5.3026	5.3067	5.9789	6.6729	5.643	5.647	6.3372	5.3073	5.3075	5.6477	5.3079	5.3004	5.6442	5.6282	6.3346	6.3348	5.9988	5.9992	5.9858	6.35	6.6765	5.6469	5.9832	5.6575	6.3317	5.6583	5.6588	5.9993	5.9837	4.9543	5.985	6.6757	5.9984	5.9829	6.6735	7.0242	6.3286	6.3354	6.3438	7.0343	6.331	7.0215	5.6515	6.6681	7.0323	6.6685	6.6824	6.6687	6.3426	6.675	6.3665	6.6786	6.0126	7.029	5.9891	6.0132	7.3934	7.0574	6.0177	6.3266	7.0586	6.3611	7.7416	6.7021	7.7426	6.7068	6.6797	6.014	5.9907	6.3527	6.3653	6.3657	7.0639	6.7067	5.6772	6.3791	7.3982	6.7049	7.043	6.6936	7.0401	7.4082	6.375	6.7156	7.3824	6.7168	6.3774	7.7619	6.0324	6.3792	7.7557	7.0424	6.3943	7.0848	5.7053	6.3756	6.3584	7.3926	6.6992	7.3894	7.7398	7.3901	7.05	7.754	7.0643	6.7145	6.7086
6.3769	6.7273	6.754	7.0945	7.0826	6.7292	6.7392	5.6996	6.7263	7.4167	6.4033	6.7414	6.7542	6.0899	6.7427	6.7389	6.7631	6.7397	6.4139	7.0805	6.7785	6.7789	6.7793	6.4335	6.09	6.7762	6.7766	7.4708	7.4673	6.764	6.7783	7.119	7.4696	7.1203	7.4707	7.1251	7.118	6.4286	6.4292	6.7797	6.4304	7.1248	6.0954	6.0998	6.0922	6.7827	5.7393	7.1274	6.784	6.4305	6.4524	7.479	6.4394	6.7856	6.4321	6.794	6.4505	7.4908	6.451	6.8012	7.8252	6.4515	7.1417	6.7976	6.4478	5.418	6.792	5.7584	6.7986	7.1388	5.7528	6.7992	7.1292	6.7333	7.4237	6.3764	6.0306	6.3709	7.4252	6.7217	7.4121	7.4263	6.7305	6.0431	6.7336	7.068	6.3848	6.3931	7.42	7.4268	7.0851	7.0858	7.7722	7.7652	7.0835	6.3942	7.4348	7.0715	7.0859	7.0863	6.7467	7.7768	8.1065	7.4265	7.0828	7.0829	7.0767	7.773	8.1068	7.0831	7.0808	7.4231	7.4295	7.4274	8.1076	7.4242	7.7646	8.1051	7.7694	7.7836	7.7703	7.7806	8.4571	7.7677	7.4258	7.7825	7.093	8.1097	7.094	7.4307	7.445	7.0753	7.0919	8.1062	7.7828	7.4271	7.4438	6.7544	7.4449	7.4532	6.7638	7.4503	7.7833	7.4276	7.1021	7.4527	8.1095	7.7701	7.1045	7.795	7.4514	7.1018	7.4722	7.8126	7.4706	8.1533	8.1536	7.8078	8.5042	7.8145	7.4685	7.8088	6.8025	7.119
6.769	6.4471	6.77	7.4604	7.4447	7.7851	7.4455	7.4621	7.1183	7.7826	7.7831	8.1497	6.7878	7.8182	7.8187	7.1391	7.8195	6.756	7.1022	7.1365	7.1368	7.8173	7.1376	7.8057	7.126	6.7886	7.7929	7.4794	8.1656	7.476	8.1404	8.1549	7.8055	7.4524	7.8069	7.1275	7.8039	7.7907	7.1251	7.4656	6.7801	8.4968	7.4713	8.1619	7.1285	6.4428	6.779	6.4394	7.4699	6.7803	7.8145	6.785	7.4715	8.1657	9.1923	7.1323	7.4665	7.4729	7.4708	7.4672	7.1273	8.1575	8.4976	7.1301	7.4741	8.154	7.4703	7.1306	7.8084	7.1524	7.4649	7.4713	7.4693	7.4695	7.7938	7.8063	7.8066	7.807	8.8474	8.1577	7.8081	7.4685	7.4527	7.4693	7.8074	6.0838	7.4645	8.1575	7.8059	7.4666	7.8072	7.7941	8.1585	8.4992	7.4698	6.8139	7.8107	7.8075	8.1619	7.4685	7.8086	8.1626	7.8088	7.4689	7.8424	7.8425	7.8425	7.4964	8.1588	8.4989	7.4966	8.1927	7.8368	8.1932	8.8795	8.1838	7.8342	8.1847	8.1913	8.5256	8.1922	8.5266	8.1931	8.1876	8.1839	7.8406	7.8411	8.8755	8.526	8.1904	7.5032	7.8375	8.1918	8.5285	7.1587	7.1552	8.1833	8.1901	8.1844	8.1889	8.5257	7.1586	7.8369	7.4995	8.1902	8.1908	8.1852	7.8635	8.8802	7.8408	7.8375	8.5318	7.5698	7.8625	8.2349	8.2092	7.8594	7.9073	7.86	7.844	8.1943	7.2284	7.8447	8.2589
