48.306	48.27	48.235	48.199	48.164	48.128	48.093	48.057	48.021	47.986	47.95	47.914	47.879	47.843	47.807	47.772	47.736	47.7	47.665	47.629	47.593	47.557	47.521	47.486	47.45	47.414	47.378	47.342	47.306	47.27	47.235	47.199	47.163	47.127	47.091	47.055	47.019	46.983	46.947	46.911	46.874	46.838	46.802	46.766	46.73	46.694	46.658	46.622	46.586	46.549	46.513	46.477	46.441	46.404	46.368	46.332	46.296	46.259	46.223	46.187	46.15	46.114	46.078	46.041	46.005	45.968	45.932	45.896	45.859	45.823	45.786	45.75	45.713	45.677	45.64	45.604	45.567	45.531	45.494	45.457	45.421	45.384	45.348	45.311	45.274	45.238	45.201	45.164	45.128	45.091	45.054	45.017	44.981	44.944	44.907	44.87	44.834	44.797	44.76	44.723	44.686	44.649	44.613	44.576	44.539	44.502	44.465	44.428	44.391	44.354	44.317	44.28	44.243	44.206	44.169	44.132	44.095	44.058	44.021
48.275	48.24	48.204	48.169	48.133	48.098	48.062	48.027	47.991	47.956	47.92	47.884	47.849	47.813	47.777	47.742	47.706	47.67	47.635	47.599	47.563	47.527	47.492	47.456	47.42	47.384	47.348	47.312	47.277	47.241	47.205	47.169	47.133	47.097	47.061	47.025	46.989	46.953	46.917	46.881	46.845	46.809	46.773	46.737	46.701	46.665	46.628	46.592	46.556	46.52	46.484	46.448	46.411	46.375	46.339	46.303	46.266	46.23	46.194	46.157	46.121	46.085	46.048	46.012	45.976	45.939	45.903	45.867	45.83	45.794	45.757	45.721	45.684	45.648	45.611	45.575	45.538	45.502	45.465	45.429	45.392	45.355	45.319	45.282	45.246	45.209	45.172	45.136	45.099	45.062	45.026	44.989	44.952	44.915	44.879	44.842	44.805	44.768	44.732	44.695	44.658	44.621	44.584	44.547	44.51	44.474	44.437	44.4	44.363	44.326	44.289	44.252	44.215	44.178	44.141	44.104	44.067	44.03	43.993
48.245	48.21	48.174	48.139	48.103	48.068	48.032	47.997	47.961	47.926	47.89	47.854	47.819	47.783	47.748	47.712	47.676	47.64	47.605	47.569	47.533	47.498	47.462	47.426	47.39	47.354	47.319	47.283	47.247	47.211	47.175	47.139	47.103	47.067	47.032	46.996	46.96	46.924	46.888	46.852	46.816	46.779	46.743	46.707	46.671	46.635	46.599	46.563	46.527	46.491	46.455	46.418	46.382	46.346	46.31	46.274	46.237	46.201	46.165	46.128	46.092	46.056	46.019	45.983	45.947	45.91	45.874	45.838	45.801	45.765	45.728	45.692	45.656	45.619	45.583	45.546	45.51	45.473	45.436	45.4	45.363	45.327	45.29	45.254	45.217	45.18	45.144	45.107	45.07	45.034	44.997	44.96	44.924	44.887	44.85	44.813	44.777	44.74	44.703	44.666	44.63	44.593	44.556	44.519	44.482	44.445	44.408	44.371	44.335	44.298	44.261	44.224	44.187	44.15	44.113	44.076	44.039	44.002	43.965
48.215	48.18	48.144	48.109	48.073	48.038	48.002	47.967	47.931	47.896	47.86	47.825	47.789	47.753	47.718	47.682	47.646	47.611	47.575	47.539	47.504	47.468	47.432	47.396	47.361	47.325	47.289	47.253	47.217	47.182	47.146	47.11	47.074	47.038	47.002	46.966	46.93	46.894	46.858	46.822	46.786	46.75	46.714	46.678	46.642	46.606	46.57	46.534	46.498	46.462	46.425	46.389	46.353	46.317	46.281	46.245	46.208	46.172	46.136	46.099	46.063	46.027	45.991	45.954	45.918	45.882	45.845	45.809	45.773	45.736	45.7	45.663	45.627	45.59	45.554	45.517	45.481	45.444	45.408	45.371	45.335	45.298	45.262	45.225	45.189	45.152	45.115	45.079	45.042	45.005	44.969	44.932	44.895	44.859	44.822	44.785	44.748	44.712	44.675	44.638	44.601	44.565	44.528	44.491	44.454	44.417	44.38	44.343	44.307	44.27	44.233	44.196	44.159	44.122	44.085	44.048	44.011	43.974	43.937
48.185	48.15	48.114	48.079	48.043	48.008	47.973	47.937	47.901	47.866	47.83	47.795	47.759	47.724	47.688	47.652	47.617	47.581	47.545	47.51	47.474	47.438	47.403	47.367	47.331	47.295	47.26	47.224	47.188	47.152	47.116	47.081	47.045	47.009	46.973	46.937	46.901	46.865	46.829	46.793	46.757	46.721	46.685	46.649	46.613	46.577	46.541	46.505	46.469	46.433	46.396	46.36	46.324	46.288	46.252	46.216	46.179	46.143	46.107	46.071	46.034	45.998	45.962	45.926	45.889	45.853	45.817	45.78	45.744	45.707	45.671	45.635	45.598	45.562	45.525	45.489	45.452	45.416	45.379	45.343	45.306	45.27	45.233	45.197	45.16	45.124	45.087	45.05	45.014	44.977	44.94	44.904	44.867	44.83	44.794	44.757	44.72	44.684	44.647	44.61	44.573	44.536	44.5	44.463	44.426	44.389	44.352	44.315	44.279	44.242	44.205	44.168	44.131	44.094	44.057	44.02	43.983	43.946	43.909
48.155	48.12	48.084	48.049	48.014	47.978	47.943	47.907	47.872	47.836	47.801	47.765	47.73	47.694	47.658	47.623	47.587	47.552	47.516	47.48	47.445	47.409	47.373	47.337	47.302	47.266	47.23	47.194	47.159	47.123	47.087	47.051	47.015	46.979	46.944	46.908	46.872	46.836	46.8	46.764	46.728	46.692	46.656	46.62	46.584	46.548	46.512	46.476	46.44	46.404	46.368	46.331	46.295	46.259	46.223	46.187	46.151	46.114	46.078	46.042	46.006	45.969	45.933	45.897	45.861	45.824	45.788	45.752	45.715	45.679	45.642	45.606	45.57	45.533	45.497	45.46	45.424	45.387	45.351	45.315	45.278	45.241	45.205	45.168	45.132	45.095	45.059	45.022	44.985	44.949	44.912	44.876	44.839	44.802	44.766	44.729	44.692	44.655	44.619	44.582	44.545	44.508	44.472	44.435	44.398	44.361	44.324	44.287	44.251	44.214	44.177	44.14	44.103	44.066	44.029	43.992	43.955	43.918	43.881
48.125	48.09	48.055	48.019	47.984	47.948	47.913	47.878	47.842	47.807	47.771	47.736	47.7	47.664	47.629	47.593	47.558	47.522	47.486	47.451	47.415	47.379	47.344	47.308	47.272	47.237	47.201	47.165	47.129	47.094	47.058	47.022	46.986	46.95	46.914	46.879	46.843	46.807	46.771	46.735	46.699	46.663	46.627	46.591	46.555	46.519	46.483	46.447	46.411	46.375	46.339	46.303	46.266	46.23	46.194	46.158	46.122	46.086	46.049	46.013	45.977	45.941	45.904	45.868	45.832	45.796	45.759	45.723	45.687	45.65	45.614	45.578	45.541	45.505	45.468	45.432	45.396	45.359	45.323	45.286	45.25	45.213	45.177	45.14	45.104	45.067	45.03	44.994	44.957	44.921	44.884	44.847	44.811	44.774	44.737	44.701	44.664	44.627	44.591	44.554	44.517	44.48	44.444	44.407	44.37	44.333	44.296	44.26	44.223	44.186	44.149	44.112	44.075	44.038	44.002	43.965	43.928	43.891	43.854
48.096	48.06	48.025	47.99	47.954	47.919	47.883	47.848	47.812	47.777	47.742	47.706	47.67	47.635	47.599	47.564	47.528	47.493	47.457	47.421	47.386	47.35	47.314	47.279	47.243	47.207	47.172	47.136	47.1	47.064	47.029	46.993	46.957	46.921	46.885	46.849	46.814	46.778	46.742	46.706	46.67	46.634	46.598	46.562	46.526	46.49	46.454	46.418	46.382	46.346	46.31	46.274	46.238	46.202	46.165	46.129	46.093	46.057	46.021	45.985	45.948	45.912	45.876	45.84	45.803	45.767	45.731	45.695	45.658	45.622	45.586	45.549	45.513	45.476	45.44	45.404	45.367	45.331	45.294	45.258	45.221	45.185	45.148	45.112	45.075	45.039	45.002	44.966	44.929	44.893	44.856	44.819	44.783	44.746	44.709	44.673	44.636	44.599	44.563	44.526	44.489	44.452	44.416	44.379	44.342	44.305	44.269	44.232	44.195	44.158	44.121	44.084	44.048	44.011	43.974	43.937	43.9	43.863	43.826
48.066	48.031	47.995	47.96	47.925	47.889	47.854	47.818	47.783	47.747	47.712	47.676	47.641	47.605	47.57	47.534	47.499	47.463	47.428	47.392	47.356	47.321	47.285	47.249	47.214	47.178	47.142	47.107	47.071	47.035	46.999	46.964	46.928	46.892	46.856	46.82	46.784	46.749	46.713	46.677	46.641	46.605	46.569	46.533	46.497	46.461	46.425	46.389	46.353	46.317	46.281	46.245	46.209	46.173	46.137	46.101	46.064	46.028	45.992	45.956	45.92	45.883	45.847	45.811	45.775	45.739	45.702	45.666	45.63	45.593	45.557	45.521	45.484	45.448	45.412	45.375	45.339	45.302	45.266	45.23	45.193	45.157	45.12	45.084	45.047	45.011	44.974	44.938	44.901	44.864	44.828	44.791	44.755	44.718	44.681	44.645	44.608	44.571	44.535	44.498	44.461	44.425	44.388	44.351	44.314	44.278	44.241	44.204	44.167	44.13	44.094	44.057	44.02	43.983	43.946	43.909	43.872	43.835	43.798
48.036	48.001	47.966	47.93	47.895	47.86	47.824	47.789	47.753	47.718	47.683	47.647	47.612	47.576	47.541	47.505	47.47	47.434	47.398	47.363	47.327	47.292	47.256	47.22	47.185	47.149	47.113	47.078	47.042	47.006	46.97	46.935	46.899	46.863	46.827	46.791	46.756	46.72	46.684	46.648	46.612	46.576	46.54	46.504	46.468	46.432	46.396	46.36	46.324	46.288	46.252	46.216	46.18	46.144	46.108	46.072	46.036	46	45.964	45.927	45.891	45.855	45.819	45.783	45.746	45.71	45.674	45.638	45.601	45.565	45.529	45.493	45.456	45.42	45.383	45.347	45.311	45.274	45.238	45.201	45.165	45.129	45.092	45.056	45.019	44.983	44.946	44.91	44.873	44.837	44.8	44.763	44.727	44.69	44.654	44.617	44.58	44.544	44.507	44.47	44.434	44.397	44.36	44.323	44.287	44.25	44.213	44.176	44.14	44.103	44.066	44.029	43.992	43.955	43.919	43.882	43.845	43.808	43.771
48.007	47.971	47.936	47.901	47.865	47.83	47.795	47.759	47.724	47.689	47.653	47.618	47.582	47.547	47.511	47.476	47.44	47.405	47.369	47.334	47.298	47.262	47.227	47.191	47.155	47.12	47.084	47.048	47.013	46.977	46.941	46.906	46.87	46.834	46.798	46.762	46.727	46.691	46.655	46.619	46.583	46.547	46.511	46.475	46.44	46.404	46.368	46.332	46.296	46.26	46.224	46.188	46.152	46.116	46.079	46.043	46.007	45.971	45.935	45.899	45.863	45.827	45.79	45.754	45.718	45.682	45.646	45.609	45.573	45.537	45.5	45.464	45.428	45.392	45.355	45.319	45.282	45.246	45.21	45.173	45.137	45.1	45.064	45.028	44.991	44.955	44.918	44.882	44.845	44.808	44.772	44.735	44.699	44.662	44.626	44.589	44.552	44.516	44.479	44.442	44.406	44.369	44.332	44.296	44.259	44.222	44.185	44.149	44.112	44.075	44.038	44.002	43.965	43.928	43.891	43.854	43.817	43.78	43.743
