45.829	45.792	45.756	45.719	45.683	45.646	45.61	45.573	45.537	45.5	45.463	45.427	45.39	45.354	45.317	45.28	45.244	45.207	45.17	45.134	45.097	45.06	45.023	44.987	44.95	44.913	44.876	44.84	44.803	44.766	44.729	44.692	44.655	44.619	44.582	44.545	44.508	44.471	44.434	44.397	44.36	44.323	44.286	44.249	44.212	44.175	44.138	44.101	44.064	44.027
45.8	45.763	45.727	45.69	45.654	45.617	45.581	45.544	45.508	45.471	45.435	45.398	45.361	45.325	45.288	45.252	45.215	45.178	45.142	45.105	45.068	45.032	44.995	44.958	44.921	44.885	44.848	44.811	44.774	44.738	44.701	44.664	44.627	44.59	44.553	44.516	44.48	44.443	44.406	44.369	44.332	44.295	44.258	44.221	44.184	44.147	44.11	44.073	44.036	43.999
45.771	45.734	45.698	45.661	45.625	45.588	45.552	45.515	45.479	45.442	45.406	45.369	45.333	45.296	45.26	45.223	45.186	45.15	45.113	45.076	45.04	45.003	44.966	44.93	44.893	44.856	44.819	44.783	44.746	44.709	44.672	44.636	44.599	44.562	44.525	44.488	44.451	44.414	44.377	44.341	44.304	44.267	44.23	44.193	44.156	44.119	44.082	44.045	44.008	43.971
45.742	45.706	45.669	45.633	45.596	45.56	45.523	45.487	45.45	45.414	45.377	45.341	45.304	45.268	45.231	45.194	45.158	45.121	45.085	45.048	45.011	44.975	44.938	44.901	44.865	44.828	44.791	44.754	44.718	44.681	44.644	44.607	44.571	44.534	44.497	44.46	44.423	44.386	44.349	44.313	44.276	44.239	44.202	44.165	44.128	44.091	44.054	44.017	43.98	43.943
45.713	45.677	45.641	45.604	45.568	45.531	45.495	45.458	45.422	45.385	45.349	45.312	45.276	45.239	45.203	45.166	45.129	45.093	45.056	45.02	44.983	44.946	44.91	44.873	44.836	44.8	44.763	44.726	44.689	44.653	44.616	44.579	44.542	44.506	44.469	44.432	44.395	44.358	44.321	44.285	44.248	44.211	44.174	44.137	44.1	44.063	44.026	43.989	43.952	43.915
45.685	45.648	45.612	45.576	45.539	45.503	45.466	45.43	45.393	45.357	45.32	45.284	45.247	45.211	45.174	45.138	45.101	45.065	45.028	44.991	44.955	44.918	44.881	44.845	44.808	44.771	44.735	44.698	44.661	44.625	44.588	44.551	44.514	44.478	44.441	44.404	44.367	44.33	44.293	44.257	44.22	44.183	44.146	44.109	44.072	44.035	43.998	43.961	43.924	43.887
45.656	45.62	45.584	45.547	45.511	45.474	45.438	45.401	45.365	45.329	45.292	45.256	45.219	45.183	45.146	45.11	45.073	45.036	45	44.963	44.927	44.89	44.853	44.817	44.78	44.743	44.707	44.67	44.633	44.597	44.56	44.523	44.486	44.45	44.413	44.376	44.339	44.302	44.266	44.229	44.192	44.155	44.118	44.081	44.044	44.007	43.971	43.934	43.897	43.86
45.628	45.591	45.555	45.519	45.482	45.446	45.41	45.373	45.337	45.3	45.264	45.227	45.191	45.154	45.118	45.081	45.045	45.008	44.972	44.935	44.898	44.862	44.825	44.789	44.752	44.715	44.679	44.642	44.605	44.569	44.532	44.495	44.458	44.422	44.385	44.348	44.311	44.275	44.238	44.201	44.164	44.127	44.09	44.054	44.017	43.98	43.943	43.906	43.869	43.832
45.599	45.563	45.527	45.49	45.454	45.418	45.381	45.345	45.308	45.272	45.236	45.199	45.163	45.126	45.09	45.053	45.017	44.98	44.943	44.907	44.87	44.834	44.797	44.761	44.724	44.687	44.651	44.614	44.577	44.541	44.504	44.467	44.431	44.394	44.357	44.32	44.284	44.247	44.21	44.173	44.136	44.1	44.063	44.026	43.989	43.952	43.915	43.878	43.841	43.804
45.571	45.535	45.498	45.462	45.426	45.389	45.353	45.317	45.28	45.244	45.207	45.171	45.135	45.098	45.062	45.025	44.989	44.952	44.916	44.879	44.842	44.806	44.769	44.733	44.696	44.659	44.623	44.586	44.55	44.513	44.476	44.44	44.403	44.366	44.329	44.293	44.256	44.219	44.182	44.146	44.109	44.072	44.035	43.998	43.961	43.925	43.888	43.851	43.814	43.777
