1.5198	1.5198	1.5199	1.5197	1.5198	1.5199	1.5198	1.5199	1.5198	1.5199	1.52	1.5198	1.5199	1.5199	1.52	1.5199	1.5199	1.52	1.5201	1.5199	1.5199	1.5198	1.5198	1.5197	1.5196	1.5198	1.5198	1.5197	1.5198	1.5198	1.5198	1.5199	1.5198	1.5197	1.52	1.5198	1.5198	1.5199	1.5199	1.52	1.5199	1.5197	1.5199	1.5197	1.5196	1.5198	1.5195	1.5198	1.5197	1.5197
0.76353	0.76351	0.7636	0.76345	0.76355	0.76359	0.7635	0.76363	0.76353	0.7636	0.76373	0.76352	0.76367	0.76366	0.76372	0.7637	0.76361	0.76369	0.76385	0.76366	0.76365	0.76358	0.76351	0.76349	0.76338	0.7635	0.76352	0.76344	0.76356	0.76356	0.76356	0.76364	0.76354	0.76351	0.76377	0.76353	0.76355	0.76366	0.76362	0.76376	0.76366	0.76348	0.76365	0.76352	0.76336	0.76356	0.76331	0.76356	0.76353	0.76344
0.006573	0.0064567	0.0065725	0.0064661	0.006477	0.0066023	0.0064641	0.0065988	0.0065782	0.0065916	0.0067739	0.0066002	0.006658	0.0067338	0.006756	0.0067319	0.0067212	0.006711	0.0068813	0.0067536	0.0066643	0.0066603	0.006543	0.0064891	0.0064477	0.0064853	0.0065104	0.0064685	0.0065235	0.0066063	0.0065789	0.0066221	0.0066079	0.0064929	0.0067766	0.0065997	0.0065181	0.0066908	0.0066279	0.0067282	0.0067152	0.0064557	0.0066383	0.0065598	0.0063329	0.0065692	0.0063228	0.0065137	0.006583	0.0064417
0.74577	0.74576	0.74569	0.74583	0.74573	0.74569	0.74578	0.7456	0.74574	0.74564	0.74552	0.74573	0.74558	0.74562	0.74554	0.74553	0.74565	0.74555	0.74541	0.74557	0.74556	0.74566	0.74572	0.74573	0.74588	0.74573	0.74572	0.7458	0.74566	0.74565	0.74566	0.74555	0.74566	0.74571	0.74544	0.74567	0.74565	0.74557	0.7456	0.74543	0.74552	0.74572	0.74553	0.74567	0.74581	0.74565	0.74587	0.74563	0.74565	0.74574
1.5033	1.5033	1.5032	1.5033	1.5032	1.5032	1.5033	1.5031	1.5032	1.5031	1.503	1.5032	1.5031	1.5031	1.503	1.503	1.5031	1.503	1.5029	1.503	1.503	1.5031	1.5032	1.5032	1.5034	1.5032	1.5032	1.5033	1.5031	1.5031	1.5031	1.503	1.5031	1.5032	1.5029	1.5031	1.5031	1.503	1.5031	1.5029	1.503	1.5032	1.503	1.5031	1.5033	1.5031	1.5033	1.5031	1.5031	1.5032
2.2487	2.2487	2.2486	2.2487	2.2487	2.2486	2.2487	2.2485	2.2486	2.2485	2.2484	2.2486	2.2485	2.2485	2.2484	2.2484	2.2485	2.2484	2.2483	2.2484	2.2484	2.2485	2.2486	2.2486	2.2488	2.2486	2.2486	2.2487	2.2485	2.2485	2.2485	2.2484	2.2485	2.2486	2.2483	2.2485	2.2485	2.2484	2.2484	2.2483	2.2483	2.2485	2.2483	2.2485	2.2486	2.2485	2.2487	2.2485	2.2485	2.2485
3.0074	3.0073	3.0073	3.0074	3.0073	3.0073	3.0074	3.0071	3.0073	3.0072	3.0071	3.0073	3.0071	3.0072	3.0071	3.0071	3.0072	3.0071	3.007	3.0071	3.0071	3.0072	3.0072	3.0072	3.0074	3.0073	3.0073	3.0073	3.0072	3.0071	3.0072	3.007	3.0071	3.0072	3.0069	3.0071	3.0071	3.0071	3.0071	3.0069	3.007	3.0072	3.007	3.0071	3.0072	3.0071	3.0073	3.0071	3.0071	3.0072
3.7645	3.7644	3.7644	3.7645	3.7644	3.7644	3.7645	3.7642	3.7644	3.7643	3.7642	3.7644	3.7642	3.7643	3.7642	3.7641	3.7643	3.7642	3.7641	3.7642	3.7641	3.7643	3.7643	3.7643	3.7645	3.7644	3.7643	3.7644	3.7642	3.7642	3.7643	3.7641	3.7642	3.7643	3.764	3.7642	3.7642	3.7641	3.7642	3.764	3.764	3.7642	3.764	3.7642	3.7643	3.7642	3.7644	3.7642	3.7641	3.7642
4.5185	4.5185	4.5184	4.5186	4.5185	4.5185	4.5185	4.5183	4.5184	4.5183	4.5182	4.5184	4.5182	4.5183	4.5182	4.5182	4.5183	4.5182	4.5181	4.5182	4.5182	4.5183	4.5183	4.5183	4.5185	4.5184	4.5184	4.5184	4.5182	4.5182	4.5183	4.5181	4.5182	4.5183	4.518	4.5182	4.5182	4.5181	4.5182	4.518	4.518	4.5182	4.518	4.5182	4.5183	4.5182	4.5183	4.5182	4.5181	4.5182
5.2704	5.2704	5.2703	5.2705	5.2704	5.2704	5.2704	5.2702	5.2703	5.2702	5.2701	5.2703	5.2701	5.2702	5.2701	5.27	5.2702	5.2701	5.27	5.2701	5.27	5.2702	5.2702	5.2702	5.2704	5.2703	5.2702	5.2703	5.2701	5.2701	5.2701	5.27	5.2701	5.2701	5.2699	5.2701	5.27	5.27	5.2701	5.2699	5.2699	5.2701	5.2699	5.27	5.2701	5.2701	5.2702	5.27	5.27	5.2701
6.0242	6.0241	6.0241	6.0242	6.0242	6.0241	6.0242	6.0239	6.0241	6.0239	6.0238	6.024	6.0239	6.024	6.0239	6.0238	6.024	6.0239	6.0238	6.0238	6.0238	6.0239	6.0239	6.0239	6.0241	6.024	6.024	6.0241	6.0239	6.0238	6.0239	6.0237	6.0238	6.0239	6.0236	6.0238	6.0238	6.0237	6.0238	6.0236	6.0236	6.0238	6.0236	6.0238	6.0238	6.0238	6.0239	6.0238	6.0237	6.0238
6.7821	6.7821	6.782	6.7821	6.7821	6.7821	6.7821	6.7818	6.782	6.7818	6.7818	6.7819	6.7818	6.7819	6.7818	6.7817	6.7819	6.7818	6.7817	6.7817	6.7817	6.7818	6.7818	6.7818	6.782	6.7819	6.7819	6.782	6.7818	6.7817	6.7818	6.7816	6.7817	6.7818	6.7815	6.7817	6.7816	6.7816	6.7817	6.7815	6.7815	6.7817	6.7815	6.7816	6.7817	6.7817	6.7818	6.7816	6.7816	6.7817
7.5377	7.5377	7.5377	7.5378	7.5377	7.5377	7.5377	7.5375	7.5376	7.5375	7.5374	7.5376	7.5374	7.5375	7.5374	7.5373	7.5375	7.5374	7.5373	7.5373	7.5373	7.5374	7.5374	7.5374	7.5376	7.5375	7.5375	7.5376	7.5373	7.5373	7.5374	7.5372	7.5372	7.5374	7.5371	7.5372	7.5372	7.5372	7.5373	7.5371	7.5371	7.5373	7.5371	7.5372	7.5373	7.5373	7.5374	7.5372	7.5372	7.5372
8.2884	8.2884	8.2883	8.2884	8.2884	8.2884	8.2884	8.2881	8.2883	8.2881	8.288	8.2882	8.2881	8.2882	8.2881	8.2879	8.2882	8.288	8.288	8.288	8.2879	8.2881	8.2881	8.288	8.2883	8.2882	8.2881	8.2882	8.288	8.288	8.288	8.2878	8.2879	8.288	8.2877	8.2879	8.2878	8.2879	8.2879	8.2877	8.2877	8.2879	8.2877	8.2878	8.2879	8.2879	8.288	8.2879	8.2878	8.2878
9.0436	9.0435	9.0435	9.0436	9.0435	9.0435	9.0436	9.0433	9.0434	9.0433	9.0432	9.0434	9.0432	9.0433	9.0432	9.0431	9.0433	9.0432	9.0431	9.0431	9.043	9.0432	9.0432	9.0431	9.0434	9.0433	9.0433	9.0434	9.0431	9.0431	9.0432	9.0429	9.043	9.0431	9.0429	9.043	9.0429	9.043	9.0431	9.0428	9.0428	9.043	9.0429	9.0429	9.043	9.043	9.0431	9.043	9.0429	9.0429
