-0.095564	-0.44645	0.25799	-0.070286	-2.5942	-1.8732	-0.42152	-1.1677	-0.77869	-0.79175	-1.1512	-2.9144	-1.8411	0.29649	0.29955	-0.43372	1.6905	0.62693	0.99034	0.65317	-0.41645	-0.046874	-0.77088	-0.38502	-1.8129	-1.4548	-0.41117	-1.4545	-1.1017	-0.41161	-0.74357	-2.1922	-0.37792	-1.4333	-3.2265	-1.4631	-4.6683	-2.1634	-3.9471	-3.2581	-0.051374	-0.051291	-0.017831	-3.2315	-1.4478	-1.0788	-3.9319	-0.026346	-1.4337	-1.7883
-0.69333	-0.67586	-1.4073	-2.4688	-1.7485	-0.32332	-1.0303	-3.1598	-0.67973	-1.0354	-0.3049	0.04343	2.1658	0.75916	1.4638	2.5159	0.38422	0.74226	0.39912	0.76194	1.816	-0.29026	-0.3046	-0.64836	-1.7117	-2.4227	-1.3665	-0.64761	0.063492	-1.7207	-0.6396	0.068736	-0.27587	-0.98452	-3.4868	-2.4362	-3.1507	-1.0139	-3.1385	1.1159	0.39467	0.78073	-0.28332	-1.6977	-1.3671	0.075529	-0.98154	-3.4839	-0.98345	-2.7859
-0.96997	-0.9676	-0.61963	-1.6758	-1.3241	0.099568	0.79874	-0.60911	0.81358	0.46297	-0.60039	-0.95376	0.81645	1.5205	2.2328	1.8818	2.2352	1.1711	1.1838	0.82844	1.1805	-0.2334	1.8949	-0.60873	-2.0192	-2.0277	-1.3158	-1.3095	-0.25778	0.43354	-0.96325	-0.97248	-1.6807	-2.047	-2.724	-3.0966	-3.1005	-1.6723	-1.6701	-2.387	1.1437	1.1597	0.08651	-0.24593	-2.7131	-2.3609	-2.3776	-2.0308	-1.6601	-2.0303
-1.3764	-2.0808	-1.0254	-2.086	-2.0999	-1.3802	0.40211	1.454	-0.67644	-1.0262	0.39299	1.4573	3.2248	1.1128	2.1648	2.1637	2.1653	2.1773	1.827	0.42501	1.4779	1.8286	1.4931	1.8654	-0.6264	-2.3972	-2.3913	-0.96824	0.44879	-0.25443	-0.60466	-0.24431	-0.93273	-0.93118	-0.96666	-3.8627	-2.4063	-0.61771	-0.96981	0.44869	1.8989	1.8979	0.49293	-0.97313	-4.1816	-3.1002	-2.7787	-1.7017	-2.0322	-2.4253
-0.0047744	-0.36126	0.72141	-0.68567	-0.33443	0.015618	-0.67763	-1.0633	-2.1201	-1.3901	-0.69607	3.5402	3.5403	1.4249	2.5143	3.893	2.4911	2.1303	1.4641	2.8572	2.5068	2.1449	2.5057	1.4536	0.39493	-1.3749	-1.3768	-2.437	-0.30768	-1.7301	-2.068	0.054143	-2.0678	-3.8468	-2.7906	-4.9493	-4.9224	-1.3727	-0.30492	-1.0215	1.4701	1.1167	1.129	0.7451	-2.0855	-1.3838	-3.5193	-1.0332	-2.0891	-3.1852
2.5732	2.5591	-0.27298	-0.62581	0.07465	-0.9774	-2.7369	0.092587	-2.3848	-0.96437	0.44931	4.3317	2.573	5.0448	2.5735	3.2726	3.6347	5.0481	3.648	3.6499	4.0011	4.358	2.9388	2.6174	1.1993	1.5524	0.84868	-0.21655	-0.91922	-0.21889	0.14348	-0.90603	-1.6234	-2.3306	-1.98	-4.4702	-3.753	-1.261	-1.2695	-1.2603	0.14085	1.2036	0.87057	-0.54697	-0.1916	-4.4512	-5.1811	-1.991	-4.4493	-5.1963
-0.67851	-3.1515	-0.32802	-0.32771	0.38539	-0.35035	-1.7259	-0.69252	-2.44	0.37319	2.1394	4.6389	4.2789	4.6173	4.9684	2.5183	2.8696	4.6203	3.5718	3.5725	4.274	3.574	3.9251	3.9718	3.2704	2.558	2.9094	-0.61031	-2.7492	-1.6794	-0.60905	-1.6647	-2.0296	-2.0317	-3.8023	-3.8205	-2.0516	-1.3429	-1.3459	2.5394	1.5093	1.8365	-1.3095	0.082698	-1.6821	-3.1006	-3.4881	-3.4514	-2.3958	-2.781
-0.89973	-1.5863	-1.9382	0.1822	0.51508	-0.52139	0.53182	-0.52251	-1.5929	-0.52792	2.6528	6.529	6.8968	7.2479	6.5485	6.1988	6.5501	6.5507	4.4395	3.7413	4.8028	4.1031	4.8042	3.4025	2.7015	3.0492	4.4613	1.9855	-0.84245	-2.9466	-1.194	-2.5828	-1.8686	-3.2871	-2.2235	-5.085	-2.9559	-1.5369	0.21276	1.6614	3.0399	1.2736	1.6263	0.57445	-1.8809	-3.3409	-3.3401	-2.9531	-2.9505	-2.9857
-1.0879	0.67848	-0.73499	0.67784	-0.030154	-2.4995	-0.38534	1.7309	-2.5001	-0.36971	0.34229	6.6827	7.3941	5.9837	8.4529	7.7436	7.7444	7.3949	5.9848	6.6861	5.6478	5.2982	5.6491	7.0576	6.3475	4.5863	4.9371	2.1226	0.35724	-2.1204	-3.1871	1.0568	-1.0607	-1.7617	-3.8861	-3.1854	-2.1196	-1.4132	0.36417	-1.4137	-1.4126	-0.35468	-2.8231	0.70761	-2.1225	-2.4569	-3.5259	0.015454	-4.2656	-2.4935
-2.1042	-2.1016	-2.101	0.3769	0.37713	-0.32456	-1.3877	1.0797	-1.7449	-2.101	-2.8061	-8.1281	-3.1433	4.2664	8.5003	7.4408	6.3908	6.7388	8.8509	6.7403	7.8019	7.0921	7.1046	7.1351	6.7853	5.0248	4.6817	5.3823	5.0322	2.5592	-2.0337	0.44418	-0.25815	-2.388	-2.7315	-5.2049	-5.5832	-1.68	-0.26475	-0.97662	-2.0433	-2.3973	-4.1502	-1.6839	-1.3327	-3.8322	-5.2008	-6.2873	-2.3676	-4.8767
-0.10261	-1.156	0.26096	0.2609	-0.44146	-0.44058	-0.79207	-0.091442	-1.8557	-5.3969	-3.9791	-4.6922	-5.7499	0.98501	6.2714	-2.1923	-2.5531	4.1624	10.504	10.144	9.7951	9.4457	10.507	8.7164	8.3788	6.2685	5.9185	5.9193	8.378	2.7435	0.26872	-1.8457	-0.083145	-2.5623	-3.2699	-2.9096	-1.8333	1.6884	-2.5474	-1.4846	-2.5479	-3.9592	-2.5626	-0.42273	-0.073331	-3.6189	-1.5006	-5.0432	-5.3861	-4.3214
-3.4723	-0.99347	0.059268	3.2348	0.070495	1.1335	-0.27993	0.43096	-1.3331	-3.8129	-3.1084	-4.5179	-4.5192	-4.8836	-3.1105	-2.7374	-2.0311	-0.26508	10.663	15.594	15.595	13.836	12.426	13.517	11.757	12.108	10.348	8.9503	8.2405	10.711	6.8401	-0.22198	2.2528	-1.637	-3.053	-3.389	-3.0355	-1.989	-3.7402	-4.0944	-1.2633	-3.7774	-3.0392	-0.21169	0.5007	-2.3288	-2.7136	-3.7793	-3.0498	-4.1293
3.1422	1.0318	5.2665	3.1445	7.0274	6.317	-1.0852	-1.4369	-1.7974	-5.6886	-0.38303	-4.6205	-4.608	-2.8351	-0.72211	1.7533	3.5161	0.69314	14.081	22.893	23.594	21.834	16.195	15.895	20.838	22.249	14.149	6.3974	2.8522	16.947	12.017	2.1513	8.4957	-4.9223	-3.1385	-4.5637	-2.7832	2.8594	-2.7865	-1.7139	-7.7386	-3.8569	-0.6445	-2.7624	3.9339	-2.0671	-6.3044	-5.6011	2.5092	-2.4312
-4.1649	1.4839	1.8446	3.618	1.8559	1.8555	0.081938	2.9071	-1.6549	-4.8843	-3.0706	-3.4205	-3.4211	-6.2772	-5.9285	-2.7237	-1.6424	-0.92846	1.5371	8.9439	14.576	13.176	4.014	1.8719	7.507	9.9783	7.1579	-0.23769	1.175	1.8835	5.4071	3.6454	0.82178	-2.0061	-2.0092	-4.846	-0.94658	1.1675	-0.24616	-0.2343	-4.1432	-3.4391	-2.7279	-3.7762	-4.8572	-0.26063	-1.6738	-0.94605	-2.7113	-5.5849
1.8397	0.076606	-2.0403	-0.62516	-1.6885	0.073985	0.78584	-1.3402	-3.1079	-2.0365	-4.1564	-3.8043	-2.7433	-1.3289	-2.0312	-3.7984	-1.6787	-2.0288	-0.96428	0.80096	1.1529	1.153	-0.25911	-0.25678	-2.0223	-2.374	-0.58824	1.1752	0.11308	0.46379	-0.58965	1.5262	0.46397	-0.2378	0.44035	-1.6755	-1.6636	0.81189	2.2248	0.099835	-3.7809	-5.9068	-3.4415	-2.0184	-3.7861	-3.0835	-3.4487	-3.7884	-5.903	-4.1269
-1.0226	-1.0227	-1.3728	-1.7248	-2.0882	-3.1417	-4.2104	-2.0691	-1.709	-1.7061	-3.8271	-3.113	-3.8463	-1.7148	-0.99384	-1.369	-1.6953	-1.3432	-0.27837	-0.27839	-0.65573	-0.65369	-2.0395	-0.29322	-2.7708	-3.1251	-0.29251	0.76126	0.41048	-0.65386	-1.355	-1.3555	-0.9962	0.41769	-0.27265	-2.4139	1.4918	1.1305	-0.28729	-1.3519	-2.7694	-3.4656	-3.8474	-2.7874	-4.2057	-3.4714	-2.4163	-3.4742	-2.419	-3.4768
-4.2271	-2.1035	-0.68669	-2.104	-3.5203	-1.3997	-3.9003	-2.8301	-2.1088	0.0037511	-1.7638	-2.7967	-1.7388	-2.8125	-3.8804	-2.8164	-2.1087	-1.0423	-0.69637	0.0067974	-0.68352	-1.7467	-1.7461	-2.0963	-2.7996	-2.4501	-1.0316	-0.67936	-0.32816	-0.679	-1.3905	-2.792	0.40396	-0.30827	-1.7254	-2.4289	0.75427	-1.7478	-1.7253	-2.4538	-3.8744	-5.6645	-6.0244	-5.6719	-2.109	-3.5292	-3.8831	-2.8352	-2.481	-2.4818
-2.2158	-0.09614	-1.8647	-3.6389	-5.0586	-3.6385	-2.9486	-2.5838	-1.8661	-2.2231	-2.2249	-1.516	-1.1638	-1.8514	-1.8698	-1.1665	-1.5136	-1.1618	-0.43989	0.61829	-1.1489	-1.5	-2.2026	-2.5722	-5.4136	-2.5723	-0.4256	-2.2098	-3.6115	-2.57	-2.5592	-2.8959	-1.1426	-1.1258	-0.41122	-1.1259	-1.8233	-0.77378	-0.06096	-2.1769	-4.3156	-4.329	-2.1619	-2.8954	-4.674	-5.7637	-4.6879	-3.6247	-1.857	-3.6259
-2.7242	-1.6559	-1.3032	-2.7252	-3.0785	-5.2232	-5.9127	-1.2916	-3.0819	-1.2907	-0.95623	-0.23637	0.1256	-2.7267	-0.60387	-1.2914	0.12751	0.47307	-1.9866	-1.9937	-0.58897	-0.23665	-1.6419	-3.3994	-2.3372	-0.93058	0.48627	-1.9973	-1.9971	-1.62	-1.6221	-1.2673	-0.5646	-0.57668	-0.21459	-4.8112	-2.3218	-3.3829	-1.6361	-2.7058	-3.059	-4.1264	-4.8201	-4.4653	-3.0449	-4.099	-3.0311	-3.4272	-2.0123	-2.3658
